Cycle,0.667213134187
Average Width,4.41904199743
Width,,4.72706773826,5.02357415846,4.912015661,4.31353134159,4.40230883704,4.87679274456,4.30719356729,4.71446489669,4.274441224,4.00944902561,4.07099304382,4.21624678945,4.43318236659,4.02287751936,4.40664281658,3.85872127382,4.04228740372,4.21655028708,4.49104484101,4.33937387585,4.2657434737,4.84389744785,4.5807748611,4.34964665627,4.21570808466,4.27388196898,4.312368497,4.42688893692,4.544641966,0,4.60980025683,4.82112477795,4.42600277295,4.33300223676,4.39371616514,4.53180651566,4.49774787797,0
Point0,H1,(11.1395831525 25),(13.7798220347 138),(15.3504302251 255),(13.4128686869 369),(14.3049140209 485),(14.3054346 610),(16.7182614652 740),(15.5532087775 866),(17.014026093 996),(20.4825946202 1125),(18.3937368019 1249),(19.1663729676 1370),(24.7159460812 1494),(22.0970605375 1623),(26.7900013253 1753),(23.0649495142 1895),(24.1238416118 2040),(20.3852689693 2181),(22.1074909289 2323),(21.4900676991 2466),(23.7899102976 2613),(29.3853151994 2758),(30.6852615093 2894),(31.6739697904 3029),(29.8563884631 3170),(30.6991182466 3312),(30.337026165 3446),(32.7940075982 3575),(31.3070261675 3709),(32.6772575187 3870),(30.4132876604 4031),(30.3226607488 4181),(30.7994949047 4327),(29.5029482793 4485),(30.8109793334 4629),(31.2286069577 4778),(32.536584498 4933),(31.6768503111 5074),(30.0844798241 5208),
Point0,H2,,(1.31060846757 166),,,,,,(1.15463194561e-14 893),,(5.53981358503 1149),,,,(5.17459441191 1648),(10.7313430114 1786),(6.04462222102 1921),,(5.69752536697 2205),(6.9000457498 2347),,(1.95998319391 2637),(5.55684168861 2782),(6.93757186298 2924),,(6.61338850474 3195),(5.6271305279 3339),,(11.4206821205 3601),(11.9297270966 3739),(14.6408122631 3898),,(10.2037125474 4203),(11.3633814664 4353),,(8.96614109849 4652),(9.99769823148 4806),,(5.39928256438 5100),,
Point0,H3,,(5.37171686456 186),,,,,,(5.57650731687 916),,(7.42722583233 1165),,,,(9.93796530976 1677),(13.2808904325 1805),(11.1017326669 1949),,(8.97186396601 2227),(10.7832992719 2369),,(10.1203365808 2669),(14.8659066766 2810),(14.9670740071 2945),,(14.5856449102 3217),(14.809196425 3361),,(15.673836509 3630),(15.951933626 3758),(18.7102340239 3917),,(14.0002142619 4223),(14.8869369372 4378),,(16.856110441 4680),(16.7224847337 4826),,(15.7545269848 5123),,
Point0,H4,(3.20847778574 59),(4.56805954803 199),(7.1054273576e-15 284),(-5.77315972805e-15 395),(-2.6645352591e-15 513),(-3.5527136788e-15 633),(0.435689030234 767),(-1.50990331349e-14 952),(-1.7763568394e-15 1020),,(2.04281036531e-14 1276),(3.90625546245 1400),(8.16753707064 1520),(3.15943888722 1703),(0.886732929754 1845),(0.923125034606 1987),(8.28815706956 2070),(-0.00510687810509 2265),(0.898669072376 2412),(10.488711536 2492),(-0.0101776043554 2709),(3.45451149925 2839),(-1.59872115546e-14 2983),(6.55532084778 3054),(2.42985394351 3254),(1.2243071993 3398),(6.16253951027 3471),(4.40459064702 3659),(3.57245921875 3809),(5.34742611179 3971),(8.46841944967 4058),(1.53675228579 4275),(0.655862801945 4441),(5.53114347481 4509),(2.17582151842 4723),(-0.0129657674209 4872),(5.78232747539 4957),(3.02180055974 5155),,
Point0,H5,(5.38015469971 90),(4.75897813862 207),(3.6959122065 308),(3.55403083685 421),(3.78120287015 538),(7.01782829453 656),(4.81708762951 791),(0.175616558678 963),(5.10545033671 1043),,(5.31658081124 1300),(9.25977846998 1424),(9.91073262801 1544),(3.35410657904 1710),(1.91635807232 1857),(2.43959390603 2001),(11.296811726 2091),(0.110326853028 2274),(0.914462098652 2415),(14.9258898373 2518),(1.31381227941 2722),(3.75374414905 2847),(0.667521202396 2994),(12.6545696409 3085),(2.70834718415 3262),(1.82423490043 3408),(14.4013618874 3499),(4.40483806797 3660),(5.93815139267 3824),(6.60561266545 3983),(15.2665642728 4078),(4.14441245852 4289),(0.740720414816 4447),(12.6421122861 4539),(4.53677631183 4737),(1.29948887276 4900),(14.5797696469 4985),(4.31789618113 5167),,
Point0,H6,(2.13162820728e-14 113),(2.41228244774 225),(-1.11343157796 334),(-5.77315972805e-15 395),(-7.1054273576e-15 459),(-2.6645352591e-15 513),(-0.00493257123755 576),(-3.5527136788e-15 633),(-4.4408920985e-15 712),(0.435689030234 767),(-0.00291987704557 832),(1.15463194561e-14 893),(-1.50990331349e-14 952),(-1.7763568394e-15 1020),(-0.0262118942586 1077),(-0.00387060325076 1210),(2.04281036531e-14 1276),(-0.0212618961946 1342),(-1.7763568394e-15 1467),(-2.13162820728e-14 1598),(-3.5527136788e-15 1726),(-2.6645352591e-14 1869),(-1.33226762955e-14 2014),(-0.00225744395178 2151),(-0.00510687810509 2265),(6.2172489379e-15 2429),(0.0 2583),(-0.0101776043554 2709),(-1.59872115546e-14 2863),(-1.59872115546e-14 2983),(-1.42108547152e-14 3135),(-1.7763568394e-15 3279),(3.19744231092e-14 3420),(1.24344978758e-14 3549),(-7.1054273576e-15 3679),(5.3290705182e-15 3840),(3.19744231092e-14 4001),(-0.00568348169044 4140),(1.06581410364e-14 4303),(-8.881784197e-15 4457),(0.0 4583),(8.881784197e-15 4751),(-0.0129657674209 4872),(1.06581410364e-14 5037),(3.5527136788e-15 5182),
Point1,H1,(23.2503959631 26),(23.1630003871 138),(23.6109438226 255),(23.7620762265 370),(23.9085337352 486),(22.7643029777 610),(25.8914997367 740),(23.7746674295 867),(25.654138163 996),(29.1393651394 1125),(25.7505218049 1251),(27.2049294562 1370),(31.2543623825 1495),(29.7607692168 1623),(32.3106092024 1753),(29.2425981237 1896),(31.7971186087 2041),(27.9620879723 2182),(28.9404364316 2323),(27.5883306485 2466),(24.3273469472 2613),(25.5364272911 2759),(28.4248732785 2895),(28.7774255106 3030),(28.0008342397 3171),(27.7112623845 3313),(26.5442481553 3447),(27.3127078837 3576),(25.901928577 3710),(26.4097356308 3872),(25.2708256569 4033),(25.4482349457 4182),(25.6296475898 4328),(26.2892632211 4486),(27.4534776196 4630),(25.7285397848 4778),(27.1654546557 4934),(24.87655917 5075),(22.7551616983 5209),
Point1,H2,,,,,,,,,,,,,,(6.6587084379 1649),(11.0784527865 1788),(8.424228569 1921),,,,,(1.58372878915 2638),(5.32929248581 2784),(6.5559334887 2924),,(6.38175150559 3196),(5.67121467406 3340),(5.67977319108 3472),,(9.55670029236 3740),(12.1396768544 3899),(7.69486231223 4058),(8.30262017233 4205),,,(8.0401782739 4653),(8.29947972761 4807),,(5.02095196091 5101),,
Point1,H3,,,,,,,,,,,,,,(12.7714915969 1676),(14.7013306121 1806),(13.7854967456 1949),,,,,(8.7038953969 2670),(13.7000530174 2812),(14.4583469634 2946),,(13.5198545181 3218),(13.366186755 3362),(12.6553663065 3500),,(13.2250320026 3760),(15.7789868708 3918),(13.5860298706 4078),(11.3588731673 4231),,,(15.06666506 4682),(13.4255051421 4827),,(12.9790519314 5124),,
Point1,H4,(5.6658812703 58),(1.3596043642 169),(1.72679678859 283),(2.8374299641 396),(1.60267882681 513),(-1.59872115546e-14 635),(2.97447869653 766),(1.42108547152e-14 893),(-1.7763568394e-15 1021),(5.58661655086 1150),(7.1054273576e-15 1277),(4.49640939243 1400),(7.42239654477 1521),(3.30708909554 1704),(1.74444490777 1845),(2.06906605167 1988),(10.460243609 2069),(7.24288941004 2206),(8.64553552134 2348),(9.79873643231 2492),(7.1054273576e-15 2710),(3.34431519238 2841),(0.069105373469 2986),(6.95486008839 3054),(2.38255578335 3257),(1.59937657891 3401),(2.94106620074 3531),(9.81324218505 3601),(3.01019621216 3809),(5.00254193834 3973),,(1.36691686048 4276),(10.7371587087 4354),(5.64206291185 4510),(2.28992467437 4724),(-0.00782290335469 4874),(4.14340204642 4958),(2.67588604569 5157),,
