Cycle,0.67606547619
Average Width,8.0549902865
Width,,8.64661253662,7.74794712553,7.82638905351,7.60094693842,8.08820334566,8.36727284268,8.36232299217,8.2348114869,8.13901270545,8.58192823725,8.28515081402,7.98753711474,6.81130890308,7.75240740067,7.99467204151,7.94606787658,8.41215172003,7.66696416647,8.10422791967,8.38375961392,8.21510118151
Point1,H5,(3.01961288373 128),(3.13113785867 272),(1.04612142237 417),(2.28768276274 546),(1.97870316703 690),(1.77918760965 834),(1.33563489117 975),(2.47174064868 1120),,(2.98763521481 1388),(1.5168901281 1553),(2.90548002491 1695),(2.31022657885 1837),(2.19134557574 1965),,(2.53759635872 2256),(2.44996883114 2391),(2.54710803806 2544),(1.98349457749 2680),,
Point1,H6,(0.0 144),(-0.00326186946458 289),(-7.9936057773e-15 428),(0.0 563),(-6.2172489379e-15 705),(-3.5527136788e-15 849),(1.33226762955e-14 992),(5.3290705182e-15 1135),(0.0 1270),(-8.881784197e-16 1412),(-4.4408920985e-15 1566),(-5.3290705182e-15 1712),(1.59872115546e-14 1854),(8.881784197e-16 1988),(-7.1054273576e-15 2119),(8.881784197e-16 2275),(-1.7763568394e-15 2416),(-7.1054273576e-15 2560),(-6.2172489379e-15 2700),(0.0 2846),
Point2,H1,(18.6990750661 36),(22.5558807335 176),(19.6289759055 318),(18.0786974454 462),(18.6809275994 600),(18.4211693208 739),(19.71406526 881),(19.9611344745 1026),(17.6644099897 1169),(17.3828235618 1305),(18.7194334321 1446),(18.8531761097 1588),(21.2258348948 1734),(18.2655790247 1884),(17.4313143448 2023),(19.3471099823 2165),(19.4993763479 2306),(20.0809561604 2451),(17.5770256103 2595),(17.9283134953 2732),(18.4272485054 2871),(20.1912933778 3017),
Point2,H2,,,(4.52543452099 358),(6.12601168495 494),,,(6.5875123121 915),,,,,(0.692643118769 1665),(6.88815018963 1775),(7.56410946276 1917),(3.99557200141 2066),,(7.63296916239 2335),,(5.01491159388 2625),(4.85581586537 2774),,
Point2,H3,,,(4.56943928285 364),(6.25579095371 500),,,(7.21274986664 927),,,,,(0.762542203011 1673),(7.19216475187 1785),(7.79728617729 1925),(4.23906227038 2075),,(7.8866453635 2343),,(6.1669243636 2640),(4.85929797498 2776),,
Point2,H4,(6.17530046382 71),(1.2593647878 258),(1.10136398408 400),(0.888680630521 547),(1.63339833018 669),(1.76809669151 818),(1.41483726454 956),(2.30926389122e-14 1104),(1.62897583041 1249),(4.29387594874 1345),(1.85376912321 1522),(0.746581568908 1677),(2.95342075341 1826),(1.5093916808 1972),(1.77520819239 2099),(1.20765385893 2238),(2.15809026039 2382),(1.48463633839 2530),(1.47464820287 2670),(0.427208605789 2813),,
Point2,H5,(6.28765394957 80),(2.32341468568 271),(2.71461152444 415),(1.42581206931 558),(1.96841536451 680),(3.11524631326 831),(2.11875625094 969),(1.95686191808 1121),(2.69169916948 1262),(4.87237820652 1356),(1.91859942327 1528),(1.76935607926 1694),(3.71473703783 1837),(1.86878089705 1981),(1.88360619491 2107),(1.61707148 2249),(2.49478038577 2392),(2.12677261458 2542),(2.65037630451 2685),(1.3179425546 2829),,
Point2,H6,(7.1054273576e-15 140),(7.1054273576e-15 286),(2.30926389122e-14 431),(3.46389583683e-14 571),(1.33226762955e-14 704),(1.7763568394e-14 848),(2.84217094304e-14 989),(2.30926389122e-14 1104),(1.59872115546e-14 1278),(1.68753899743e-14 1415),(4.4408920985e-15 1552),(6.2172489379e-15 1707),(3.5527136788e-15 1855),(1.68753899743e-14 1996),(9.7699626167e-15 2131),(-8.881784197e-16 2269),(-2.6645352591e-15 2415),(-9.7699626167e-15 2561),(-1.06581410364e-14 2702),(-8.881784197e-15 2843),(-6.2172489379e-15 2988),
Point3,H1,(17.0596268093 35),(20.4079881733 174),(16.7816388092 318),(15.9126803906 461),(16.5160257337 598),(16.1831745003 738),(17.1362589262 880),(17.497474286 1025),(15.5757500202 1168),(15.3170372759 1304),(16.7182796941 1445),(16.7832448496 1587),(18.8249467804 1733),(15.9547258527 1882),(15.7988299281 2023),(17.7025918559 2163),(17.5854580048 2305),(17.6827917706 2450),(15.3689989883 2594),(15.064704709 2732),(16.7883103695 2870),(17.4745795985 3016),
Point3,H2,,,(3.03559668459 359),(5.22812038537 492),,(4.91803857194 787),(5.07141154546 914),,(3.57699365328 1221),,,,(6.04061932931 1774),(6.42177187472 1916),(3.48189575357 2063),,(6.42407843026 2334),(4.42514019008 2498),(3.58198171578 2625),(3.79048526811 2771),,
Point3,H3,,,(3.09610663858 367),(5.39288992522 499),,(5.01337301134 794),(5.55667703029 926),,(3.79159830205 1230),,,,(6.11195767856 1781),(6.70075225542 1925),(4.0543275309 2075),,(6.77047568473 2343),(4.51386016768 2506),(4.28676567706 2639),(3.87459032224 2778),,
Point3,H4,(5.73546155723 68),(0.88368773754 257),(0.447535387412 398),(0.210984444713 545),(0.846007204662 667),(0.736372576427 817),(0.945422525032 954),(-2.6645352591e-15 1102),(1.70229272735 1249),(3.41207203019 1342),,(0.796641072687 1662),(2.68447420895 1825),(2.02149131829 1969),(1.10709723509 2100),(0.856905469294 2237),(1.71075475007 2382),(1.49700498234 2530),(0.626022268667 2669),(0.430328870014 2809),,
Point3,H5,(5.85104395847 79),(1.64761682969 270),(2.51875122147 415),(1.09923589542 558),(1.24651941965 678),(2.31348885301 832),(1.7247568842 968),(1.6216736689 1120),(2.48526891789 1261),(3.89477528876 1354),,(1.78533747608 1691),(3.47186085497 1837),(2.24804388849 1978),(1.29169109482 2110),(1.10490614429 2247),(1.98288859148 2392),(1.89190318324 2541),(1.71457660133 2685),(1.43530482984 2828),,
Point3,H6,(1.7763568394e-15 139),(0.0 284),(-8.881784197e-16 430),(8.881784197e-15 570),(0.0 701),(-7.9936057773e-15 847),(-7.1054273576e-15 988),(-2.6645352591e-15 1102),(7.1054273576e-15 1277),(6.2172489379e-15 1414),(6.2172489379e-15 1551),(5.3290705182e-15 1706),(3.5527136788e-15 1854),(5.3290705182e-15 1995),(-0.00078009718082 2130),(0.0 2266),(8.881784197e-16 2414),(-8.881784197e-16 2560),(-1.7763568394e-15 2700),(-3.5527136788e-15 2842),(1.7763568394e-15 2987),
Point4,H1,(10.727633008 35),(12.6516758624 171),(11.9885430105 318),(8.92247758713 460),(10.8951456041 597),(10.463082903 738),(10.927104381 881),(12.2333987499 1024),(10.9888524869 1169),(10.050903733 1304),(11.413642673 1446),(12.1971927953 1587),(10.2397324026 1734),(9.378166388 1886),(11.3108452102 2023),(12.2697278056 2164),(13.4219613068 2306),(12.1032149141 2450),(10.9282322314 2593),(10.8412375876 2731),(12.2828774419 2871),(12.6298387327 3015),
Point4,H2,,,(3.73434356538 355),,,(3.58565203898 780),,,(2.89528108242 1199),,(4.99115234821 1480),,(3.42089093535 1775),(3.08804848022 1916),,,,,(2.79390603479 2622),(2.04558221979 2770),,
Point4,H3,,,(4.0553707571 365),,,(3.6292967499 789),,,(4.6266762938 1217),,(5.09346660327 1489),,(3.4229539902 1777),(3.39358259922 1927),,,,,(2.86549652595 2627),(2.68336934093 2783),,
Point4,H4,(-0.00647833206848 111),(4.69997979987 215),(0.793099711011 388),(0.069717127531 532),(0.22535404585 671),(0.729935380639 820),(0.780913914905 959),(0.0 1104),(0.76044800919 1246),(9.32587340685e-15 1394),(1.59659938062 1521),(0.562485605439 1666),(0.166162328778 1816),(1.34202527011 1968),(0.713958373265 2095),,(4.04604633478 2354),(4.30542250281 2477),(4.88498130835e-15 2667),(0.313570475735 2805),,
Point4,H5,(2.17172194694 129),(4.72527726983 221),(2.02848081086 405),(1.39145183294 556),(1.88231797333 688),(0.818720584179 829),(0.943853055046 969),(1.02074584246 1121),(1.83649205734 1261),(0.523660860138 1410),(2.00072531108 1533),(1.91061796141 1692),(1.15930215514 1837),(1.65504494926 1979),(1.26485225064 2110),,(4.32878332587 2364),(4.61982672562 2487),(1.35457339948 2687),(1.01828940153 2822),,
Point4,H6,(-0.00647833206848 111),(4.4408920985e-15 284),(-0.00288257731882 427),(6.2172489379e-15 571),(3.5527136788e-15 706),(8.881784197e-16 846),(-8.881784197e-16 987),(0.0 1104),(4.88498130835e-15 1277),(9.32587340685e-15 1394),(9.7699626167e-15 1553),(-4.4408920985e-16 1708),(9.7699626167e-15 1853),(-0.000744239077922 1996),(-0.00519293767636 2130),(4.4408920985e-15 2246),(-0.00137245024446 2416),(8.881784197e-16 2554),(4.88498130835e-15 2667),(3.10862446895e-15 2840),(-8.881784197e-16 2989),
Point5,H1,(6.38678427851 35),(8.16640645703 174),(7.01562204305 320),(4.28625121511 459),(6.1896597965 599),(5.77289942367 741),(6.21206110019 885),(7.32510004835 1025),(6.49474371886 1172),(5.756490988 1306),(6.5473333386 1449),(6.93716118831 1588),(5.08478319821 1736),(5.45019432597 1888),(5.96805285867 2025),(7.15020115522 2167),(8.85778460708 2308),(7.40454465945 2452),(6.3837501222 2595),(6.43097568014 2732),(7.24568230363 2873),(7.64625216916 3017),
Point5,H2,,,(1.88575805946 359),,,,(1.63987835258 915),,(1.79468032221 1201),,(3.44143547397 1478),(2.04993683145 1622),(2.33703331675 1764),(1.68468972302 1919),(1.07558561069 2070),,,(2.60346702371 2478),(1.17650070912 2619),(0.466769528015 2772),,
Point5,H3,,,(2.12738505474 368),,,,(2.37443460158 931),,(3.38753860231 1221),,(3.8252744474 1492),(2.18175148679 1635),(2.66065732976 1779),(2.0465472665 1935),(1.12307917505 2077),,,(3.60062890705 2496),(1.53938621532 2630),(1.59680398125 2787),,
Point5,H4,(-1.33226762955e-15 114),(3.20088562344 214),(0.390451176867 389),(-0.000786668504858 538),(8.881784197e-16 672),(1.80220114935 781),(0.671446045407 956),(-2.22044604925e-15 1107),(0.777313768085 1248),(1.3313543619 1350),(1.34940939039 1522),(-0.00800630734445 1666),(-0.00161958892633 1814),(1.02220676554 1971),(-0.102863721583 2098),(2.91940308586 2210),(3.14676231975 2354),(1.06077149338 2523),(-1.11022302463e-15 2673),(3.5527136788e-15 2805),,
Point5,H5,(1.91193264221 132),(3.60684198131 227),(1.41096583411 407),(0.788372595706 560),(1.19207041387 691),(2.08920864941 797),(0.868563505425 967),(1.37630231959 1127),(1.72336112811 1264),(1.40562730229 1359),(1.60366317617 1534),(1.32949477703 1693),(0.821066711357 1838),(1.02926022655 1976),(0.970941003443 2116),(3.00222363403 2218),(3.66972985027 2367),(1.25515067323 2532),(0.66016789933 2692),(0.955021497172 2823),,
Point5,H6,(-1.33226762955e-15 114),(4.4408920985e-15 286),(7.9936057773e-15 429),(-0.000786668504858 538),(8.881784197e-16 672),(6.66133814775e-16 834),(-5.77315972805e-15 988),(-2.22044604925e-15 1107),(1.7763568394e-15 1281),(-0.00162974745111 1395),(-4.4408920985e-15 1555),(-0.00800630734445 1666),(-0.00161958892633 1814),(-3.5527136788e-15 1997),(-0.102863721583 2098),(4.4408920985e-16 2247),(-0.000909618078409 2420),(-2.88657986403e-15 2552),(-1.11022302463e-15 2673),(3.5527136788e-15 2805),(-4.4408920985e-16 2991),
