Cycle,0.858511904762
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(9.25163404265 38),(12.1308711911 202),(14.477291013 366),(12.2607591718 537),(12.8158424094 694),(15.3542773094 863),(17.8965298694 1032),(19.607107591 1194),(16.7658197145 1366),(16.2981377418 1537),(14.2072248563 1710),(14.7378812259 1883),(12.8473195475 2046),(9.80143895689 2211),(20.0255637004 2386),(17.9488729121 2538),(17.3256352454 2620),(48.9500975485 2710),(32.3795332564 2875),(39.5419983004 3045),(34.2069529775 3215),(35.4436216281 3383),
Point0,H2,,(0.83587238385 272),,,(1.20358652222 750),(0.809144796644 928),(4.05678637598 1092),,(-0.00818538241304 1434),(5.16283075907 1573),,(7.90881180604 1910),(2.98675924301 2088),,(13.244000476 2419),,,,,,,,
Point0,H3,,(1.55509353411 286),,,(1.27062783984 759),(1.52473450684 944),(4.09336840067 1098),,(3.10742809273 1458),(5.59014443181 1584),,(8.12271884623 1918),(3.66548382511 2106),,(14.2656663674 2435),,,,,,,,
Point0,H4,(1.04475220139 118),(0.112160429456 305),,,(-2.6645352591e-14 783),(1.06071540409 957),(3.62589300032 1114),,(2.22339205287 1474),(3.5527136788e-15 1644),(1.04386705351 1789),,(0.65758938523 2141),,(5.26501166459 2477),,,(4.09000750358 2815),(0.451325113703 2944),(3.46186964823 3140),(2.20925876554 3327),,
Point0,H5,(1.17078153371 131),(0.387750146811 316),,,(1.18359306238 807),(1.73933393401 971),(4.25853824779 1129),,(2.29560590482 1480),(1.68576129371 1662),(1.39208577347 1805),,(1.01458756908 2155),,(5.50682994593 2485),,,(4.89027807518 2825),(1.37643421754 2957),(4.94631029894 3159),(2.42644331336 3336),,
Point0,H6,(1.82076576039e-14 161),(2.30926389122e-14 327),(-0.000682528514891 494),(-0.00250486459375 614),(-2.6645352591e-14 783),(0.809144796644 928),(-0.00918875413673 986),(-3.10862446895e-14 1156),(-0.0329538994379 1305),(-0.00818538241304 1434),(5.3290705182e-15 1499),(3.5527136788e-15 1644),(-0.00772525690547 1838),(-0.00196332546017 2007),(-1.68753899743e-14 2172),(-1.34858563494 2308),(-0.155659578152 2508),(-3.77475828373e-15 2572),(-0.0385586390859 2666),(-0.10353351608 2842),(-0.0297527569897 2973),(-2.30926389122e-14 3179),(-3.5527136788e-15 3351),
Point1,H1,(16.6019041259 459),(17.3013070179 620),(19.032879827 1100),(19.5791568586 1292),(16.9776947304 1454),(19.4574654094 1963),(26.7309973977 2087),(22.8921282077 2307),(69.2882951615 2475),(85.7616382086 2573),(42.1010680289 2739),(41.0510579731 2809),(40.9818655848 2973),(37.7884858754 3141),(41.0264652152 3307),
Point1,H2,(-3.19744231092e-14 496),,,(1.42108547152e-14 1325),,,(23.0709713669 2114),,,,,(2.84217094304e-14 2841),,(-3.5527136788e-15 3177),,
Point1,H3,(12.960371091 544),,,(13.6931399346 1375),,,(25.5026640256 2137),,,,,(27.3453752663 2888),,(39.3518863104 3253),,
Point1,H4,(12.5791804411 556),,(1.06581410364e-14 1162),(12.5147065375 1392),,,(-5.3290705182e-15 2185),(-0.213160075282 2349),,,,(23.3692866082 2909),,(37.8381580999 3270),,
Point1,H5,(15.3309375366 586),,(17.775291344 1242),(14.5455023232 1416),,,(14.5112346669 2236),(54.1379206098 2417),,,,(28.8146404313 2935),,(37.9577180008 3280),,
Point1,H6,(-2.27988655944 13),(-0.0431012768203 81),(-0.0362501977595 163),(2.39808173319e-14 332),(-3.19744231092e-14 496),(-0.0239788892178 669),(-0.0146575664323 829),(1.7763568394e-15 995),(1.06581410364e-14 1162),(1.42108547152e-14 1325),(-4.26325641456e-14 1496),(-0.00708659684513 1665),(-0.00677003417459 1842),(-0.0393428483375 2012),(-5.3290705182e-15 2185),(-0.213160075282 2349),(2.84217094304e-14 2513),(-0.188353082168 2671),(2.84217094304e-14 2841),(-3.19744231092e-14 3014),(-3.5527136788e-15 3177),(-3.5527136788e-15 3351),
