Cycle,0.919072681704
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(17.7289264757 49),(16.9785372022 239),(17.1204022084 429),(15.7352558609 625),(17.1792920995 797),(18.4007086287 1005),(18.6477836689 1216),(16.0816849031 1408),(15.9194716667 1616),(17.1315888585 1805),(17.4343262785 2018),(16.8669389572 2206),(17.4764172478 2412),(16.3149111786 2606),(14.9953772787 2797),(14.7827126391 2989),(14.6875348665 3165),(15.2960135535 3356),(16.1067527635 3550),(16.8406142267 3742),(14.7239027341 3936),(13.2666183011 4093),
Point0,H2,,,,,(8.72471236592 846),(9.50480196855 1055),,,,,,(16.2245990408 2216),,(15.8064461526 2616),(14.1712147431 2808),,,(14.3291108376 3368),,,,
Point0,H3,,,,,(8.73516890383 849),(9.51307259223 1058),,,,,,(16.4723862444 2224),,(16.0817531961 2624),(14.65554904 2818),,,(14.7558870371 3377),,,,
Point0,H4,(2.26617098326 169),(1.30614949039 359),(8.881784197e-15 575),(2.05861537148 726),(1.99732360637 934),(2.00974565512 1143),(1.10446036754 1351),,(1.90803636688 1733),,(1.03405684281 2153),(1.77284538925 2342),(1.66322934464 2535),,(2.13045427448 2918),,(7.3434056245 3211),(1.85206666763 3476),(1.24176720045 3670),(1.46494911242 3862),,
Point0,H5,(2.28574044423 174),(1.53726260791 369),(15.3911209941 607),(2.08121145007 731),(2.00837066488 938),(2.06603970037 1150),(1.23995318314 1360),,(1.97930759324 1740),,(1.09619496658 2160),(1.92326488588 2351),(1.68942904509 2542),,(2.19522544641 2925),,(7.53360962255 3219),(1.92208422087 3483),(1.39050087465 3679),(1.74170871671 3872),,
Point0,H6,(-1.06581410364e-14 193),(-8.881784197e-16 388),(8.881784197e-15 575),(-3.5527136788e-15 756),(-1.06581410364e-14 961),(-1.59872115546e-14 1168),(-0.00122186199293 1375),(-1.15463194561e-14 1567),(-0.00132211415684 1765),(1.06581410364e-14 1968),(-2.6645352591e-15 2174),(-5.3290705182e-15 2370),(-9.7699626167e-15 2572),(-2.04281036531e-14 2764),(1.7763568394e-15 2945),(2.6645352591e-15 3124),(-0.00136272415846 3321),(1.7763568394e-15 3507),(5.3290705182e-15 3697),(1.7763568394e-15 3888),(-7.1054273576e-15 4051),
Point1,H1,(8.53926387861 144),(7.6341675104 338),(7.3022651714 525),(7.04634238015 707),(8.01899981639 914),(7.47233400953 1118),(8.65317976503 1326),(8.00508232843 1519),(7.12139141011 1712),(7.29104328929 1915),(8.60964086866 2123),(8.87068972833 2321),(7.16194092835 2522),(7.07381043272 2712),(7.68914613554 2895),(7.98247676797 3074),(7.45010044832 3230),(7.64555300342 3459),(7.23812224086 3649),(7.70307152318 3836),
Point1,H2,,,,,(7.1054273576e-15 955),(-8.881784197e-16 1168),,(7.1054273576e-15 1568),,,,,(0.39875906582 2556),(4.4408920985e-15 2749),(-3.5527136788e-15 2942),,,,,,
Point1,H3,,,,,(3.93298945459 1004),(5.64522675543 1243),,(4.17474534322 1615),,,,,(0.50372413848 2563),(0.140795849534 2758),(7.15313431142 3015),,,,,,
Point1,H4,(-0.0013995319783 197),(1.24344978758e-14 379),,,(3.93165751537 1006),(5.64139862761 1246),,(4.17015797695 1618),(1.7763568394e-15 1755),(5.3290705182e-15 1962),,,(7.1054273576e-15 2576),(0.125675989037 2763),(7.05462883546 3024),,,,,,
Point1,H5,(5.09867678155 264),(6.8625950365 497),,,(7.16844381712 1090),(8.08290673128 1300),,(5.74077576029 1656),(5.1540961664 1845),(4.73378291273 2015),,,(6.68721530938 2645),(6.62345881143 2836),(7.9483149996 3046),,,,,,
Point1,H6,(-0.0013995319783 197),(1.24344978758e-14 379),(8.881784197e-16 575),(-1.33226762955e-15 748),(7.1054273576e-15 955),(-8.881784197e-16 1168),(-2.6645352591e-15 1380),(7.1054273576e-15 1568),(1.7763568394e-15 1755),(5.3290705182e-15 1962),(6.2172489379e-15 2178),(-1.7763568394e-15 2367),(7.1054273576e-15 2576),(4.4408920985e-15 2749),(-3.5527136788e-15 2942),(-2.6645352591e-15 3113),(-0.000148696842389 3329),(0.0 3520),(3.10862446895e-15 3698),(-2.6645352591e-15 3889),
