Cycle,0.783286562531
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(21.8786304663 48),(21.4110354394 202),(19.4028716153 362),(22.3036669266 536),(21.9043208101 712),(21.1935227333 879),(21.2230848774 1050),(20.8014881415 1207),(20.2121926702 1370),(21.7953327614 1544),(20.1416853798 1726),(19.3447796194 1881),(20.9735918427 2040),(21.668632459 2217),(21.0662173699 2382),(20.0567179072 2571),(21.150468791 2730),(20.6745743584 2893),(21.219628395 3063),(21.0992186852 3241),(20.9791497146 3417),(19.6362671574 3598),(21.0562225845 3754),(21.2781587471 3936),(21.9739624514 4088),(24.5290059732 4273),(22.9452063571 4426),
Point0,H2,,,,(18.9444723487 551),(9.23172966675 760),,,(8.77097519398 1255),,(9.79131127182 1594),,,(17.5478466691 2058),,(20.4558666869 2393),,(9.98178831598 2779),(20.2184742079 2901),,,,,(2.44530951729 3858),,,,
Point0,H3,,,,(19.3780659894 559),(10.4020356848 772),,,(9.89072403282 1267),,(10.2715316567 1603),,,(17.5865489791 2062),,(20.4793386886 2397),,(10.099972586 2785),(20.6504222983 2910),,,,,(3.08268474027 3870),,,,
Point0,H4,,(2.3809371588 312),,(9.39651523813 585),(3.59896505574 822),(3.47744038472 980),(2.5950670054 1137),(4.61227526153 1293),,(3.8897015563 1653),(3.95383530811 1813),(2.14329914478 1971),(9.46505817465 2088),,(2.3877058057 2501),(2.14736849788 2655),(2.69488207287 2836),,,(2.19119807798 3347),,,(-3.5527136788e-15 3886),(3.74999674992 4017),,,
Point0,H5,,(2.39075596298 316),,(10.1570298621 595),(3.6216572749 826),(3.61386751806 988),(3.33256987576 1150),(4.65641046344 1298),,(4.00226591586 1660),(3.99193307227 1817),(2.21528595559 1977),(10.3466958416 2099),,(2.88179402529 2511),(2.30618532101 2664),(3.39417018756 2847),,,(2.4002051039 3356),,,(20.7260511031 3916),(3.92506752299 4025),,,
Point0,H6,(-7.1054273576e-15 161),(1.7763568394e-15 333),(0.0 500),(-0.000381887352626 674),(-1.7763568394e-15 846),(1.7763568394e-15 1007),(1.06581410364e-14 1172),(3.5527136788e-15 1341),(0.0 1508),(8.881784197e-15 1679),(1.7763568394e-14 1840),(8.881784197e-15 2007),(1.59872115546e-14 2174),(5.3290705182e-15 2349),(-5.3290705182e-15 2527),(0.0 2698),(3.5527136788e-15 2863),(5.3290705182e-15 3029),(-0.00255184762852 3200),(-8.881784197e-15 3375),(-1.7763568394e-15 3551),(-8.881784197e-15 3721),(-3.5527136788e-15 3886),(-3.5527136788e-15 4050),(-1.06581410364e-14 4222),(-7.1054273576e-15 4398),
Point1,H1,(15.4686489764 49),(14.7208772104 205),(11.7911478197 362),(14.0906015836 537),(13.5135142077 712),(14.1536088137 881),(14.0919407701 1052),(13.1122785007 1209),(12.395191666 1371),(13.8731375812 1545),(12.8666159278 1730),(12.0694356237 1881),(13.7059982199 2040),(13.9656878359 2217),(13.5934303868 2383),(12.4682910126 2567),(13.8124821009 2730),(13.2188170849 2911),(12.903931006 3063),(13.288153658 3240),(12.7449773184 3418),(12.7576190673 3598),(13.3450792557 3754),(13.9136129713 3937),(14.0188706035 4088),(17.2511944835 4273),(14.0894414297 4427),
Point1,H2,,,,,(12.1049084675 728),,,(6.71406679202 1254),(11.6173243676 1382),,,,(11.4577545131 2057),,,,,,(10.9569379076 3078),,(6.83528238029 3464),,,,(8.38309169995 4138),,
Point1,H3,,,,,(12.1359034202 733),,,(7.51767788312 1266),(11.9182148112 1391),,,,(11.5865275768 2063),,,,,,(11.8233042257 3090),,(7.18753492465 3474),,,,(8.41558063667 4143),,
Point1,H4,,,,,(6.67024215129 761),,(2.63365986347 1139),(3.64207458922 1296),(6.83391059476 1419),(7.38709541315 1596),(2.85653343642 1811),(1.40824932193 1974),(6.8471460233 2088),(3.43901798427 2303),(2.10520412286 2504),(1.05451950455 2656),,(2.32521435814 2991),(2.1338896367 3164),(0.708555931461 3347),(4.53087023052 3497),,,,(1.83822734163 4191),,
Point1,H5,,,,,(7.30288606537 773),,(3.04364734357 1150),(3.64627995794 1298),(6.93026027261 1425),(7.43652132148 1602),(2.97358799603 1819),(1.40994720485 1976),(7.59786269335 2100),(3.54178017417 2312),(2.12600864847 2508),(2.3487912287 2677),,(2.35044916081 2996),(2.18758295889 3172),(0.90847341175 3358),(4.85055977269 3508),,,,(2.01009878942 4201),,
Point1,H6,(-3.5527136788e-15 162),(-0.00207084832753 334),(3.5527136788e-15 502),(0.0 675),(3.5527136788e-15 847),(6.2172489379e-15 1008),(-8.881784197e-16 1174),(-9.7699626167e-15 1341),(-6.2172489379e-15 1509),(5.3290705182e-15 1680),(-0.00499306534685 1841),(-8.881784197e-16 2007),(-3.5527136788e-15 2172),(-1.06581410364e-14 2349),(7.9936057773e-15 2527),(1.33226762955e-14 2700),(8.881784197e-15 2862),(0.0 3030),(-6.2172489379e-15 3199),(-1.7763568394e-15 3374),(-1.7763568394e-15 3551),(-0.00119294630962 3721),(-7.9936057773e-15 3887),(-4.4408920985e-15 4050),(0.0 4221),(5.3290705182e-15 4398),
Point2,H1,(9.76253739073 52),(9.14072771964 219),(4.60231225565 368),(7.21108745978 563),(7.10707691538 716),(7.12371014695 893),(7.33587168686 1054),(5.46026180168 1215),(5.78357859037 1377),(5.120057399 1456),(6.38858659212 1545),(7.82657826288 1738),(5.7764541219 1887),(7.94031944297 2042),(7.05715876723 2214),(7.42645015049 2386),(4.60320506996 2564),(7.81726165051 2734),(7.66905503428 2908),(6.29144563357 3093),(7.00986195947 3272),(6.57339730586 3418),(5.96261348716 3603),(8.05514061525 3760),(7.61792730303 3940),(6.57494368421 4118),(12.2902793462 4276),(6.77622110781 4429),
Point2,H2,,,(3.12884555976 403),,(6.64327484186 729),,(3.77510371904 1097),,,,,,,(7.08741475058 2057),,,,,(3.41846819801 2947),,,(3.22147036153 3493),(1.01376132692 3675),(0.658059830789 3844),(5.207659216 3963),(5.95770093418 4138),,
Point2,H3,,,(3.82715971191 423),,(6.73622623625 738),,(3.84417385122 1105),,,,,,,(7.20790984768 2065),,,,,(3.58669807441 2960),,,(3.93256580677 3508),(1.20475398354 3685),(1.52352091972 3863),(5.34596902119 3972),(6.01358866747 4146),,
