Cycle,0.727173913043
Average Width,0
Width,,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
Point0,H1,(5.33647376666 122),(7.65108985154 273),(6.5000969938 367),(6.50018415778 529),(5.92988312132 601),(6.26228469516 701),(6.67505541469 892),(7.15012734369 1037),(7.17487907291 1188),(6.51437598312 1349),(5.77924947512 1419),(7.35824637761 1570),(6.37337785376 1734),(5.26463095711 1899),(6.37810090195 2062),(6.25222905425 2168),(7.50579215577 2375),(9.8154391596 2516),(8.04036970367 2646),(8.33435368721 2799),(8.78286873019 2991),(10.3378189827 3150),(5.986442989 3300),(13.0682415105 3536),
Point0,H2,(0.0 153),,(4.8766092338 388),,,,,,,(5.39002728566 1374),(-4.4408920985e-15 1452),,,,,,,,(7.43521853648 2673),(7.36394897319 2829),(7.92161491247 3014),(7.75283560297 3185),,
Point0,H3,(5.74811530181 215),,(6.23459440082 414),,,,,,,(5.77220990663 1389),(4.75013621217 1485),,,,,,,,(7.79193872175 2690),(7.80155968246 2846),(8.180684339 3033),(8.03992109829 3200),,
Point0,H4,(5.72235379258 222),,(5.85429166731 428),,,,(-1.7763568394e-14 960),(4.68831081268 1076),(4.74562538304 1217),,(4.21614551096 1500),(0.0 1618),(1.7763568394e-15 1776),,,,(-0.00473855198822 2405),(1.7763568394e-15 2563),,(1.24344978758e-14 2900),(7.1054273576e-15 3073),,,
Point0,H5,(5.76649916076 232),,(6.18532210637 440),,,,(6.57417237459 1012),(5.88877684582 1096),(5.93248216067 1251),,(6.16278270286 1532),(5.82627651231 1686),(4.16313608099 1822),,,,(8.83527346085 2480),(7.81351119349 2607),,(8.66331393516 2965),(9.3254640908 3121),,,
Point0,H6,(-0.00148893913913 1),(0.0 153),(8.881784197e-15 308),(5.3290705182e-15 468),(6.2172489379e-15 628),(-5.3290705182e-15 794),(-1.7763568394e-14 960),(-1.06581410364e-14 1121),(1.7763568394e-15 1289),(-4.4408920985e-15 1452),(0.0 1618),(1.7763568394e-15 1776),(-8.43769498715e-15 1934),(-8.881784197e-15 2097),(-8.881784197e-16 2247),(-0.00473855198822 2405),(1.7763568394e-15 2563),(7.1054273576e-15 2727),(1.24344978758e-14 2900),(7.1054273576e-15 3073),(-0.0238171687398 3249),(-0.00916025337256 3339),(-0.0606827650503 3422),
Point1,H1,(6.23489398183 39),(5.75232576823 188),(6.16639057653 347),(7.43009965824 505),(6.27193155902 670),(6.09698030585 830),(7.92350390173 998),(5.16185238386 1161),(2.27001656741 1233),(7.56909688472 1326),(6.85986558857 1492),(6.2564978659 1655),(7.93551384455 1814),(7.91980707647 1976),(7.31072301515 2133),(7.03071324184 2296),(6.25614254161 2440),(5.08860880158 2604),(5.75139321992 2788),(7.27204544299 2933),(6.14235127725 3111),(6.87719947045 3291),(6.15209928752 3466),
Point1,H2,(3.46310657953 81),,(3.16270255333 386),,,,(6.73001682575 1021),,,,,(2.99270913942 1684),,,,,(5.33488079284 2458),(4.7562419018 2620),,(5.85676368031 2957),(4.89421629564 3129),,
Point1,H3,(3.54042420791 90),,(3.48044990569 398),,,,(6.74506210412 1025),,,,,(3.26047454972 1699),,,,,(5.34480622188 2462),(4.76498317007 2625),,(5.86429824261 2960),(5.19718954715 3143),,
Point1,H4,(0.948171437044 130),(2.10290500911 227),(0.998472455461 423),(3.9992407865 551),,(1.9655894032 930),,,(1.56482566459 1257),(5.98639058895 1364),(1.25293343228 1580),(1.08684564609 1740),(2.06792556271 1895),,(0.533309995226 2227),,(0.844401920348 2533),(-1.33226762955e-15 2731),(1.46409572461 2869),,(0.888365717196 3225),,
Point1,H5,(1.4779858018 143),(2.73704128449 241),(1.46150082324 437),(4.0699930632 560),,(1.98160588303 935),,,(2.11003371826 1275),(5.99075228806 1368),(1.58409605246 1599),(1.31195261412 1754),(2.06826354913 1897),,(0.831372925109 2239),,(1.34679941879 2547),(5.58773906186 2759),(1.46469431736 2871),,(0.891331367201 3230),,
Point1,H6,(3.10862446895e-15 160),(-0.000826547580296 297),(-1.33226762955e-15 469),(-3.5527136788e-15 635),(2.22044604925e-15 796),(3.99680288865e-15 961),(-0.0770466845577 1131),(-0.00124459651521 1200),(-0.00782407137409 1295),(-0.004949334009 1457),(-2.6645352591e-15 1626),(-0.00421852417498 1779),(6.66133814775e-15 1935),(8.881784197e-16 2098),(4.4408920985e-16 2255),(6.2172489379e-15 2408),(5.3290705182e-15 2569),(-1.33226762955e-15 2731),(-3.5527136788e-15 2897),(-0.0013145976347 3076),(-1.33226762955e-15 3255),(-0.00244509049369 3418),
