Cycle,0.665909090909
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(7.26866960335 58),(8.98228752841 197),(7.34718948295 358),(6.25353316656 499),(7.3746964157 660),(7.86743206884 807),(6.21617164734 1003),(5.46180877309 1156),(4.80795635273 1257),(4.59868781294 1387),(6.3352810312 1526),(5.15601061785 1663),(4.57603247748 1796),(5.81369278821 1944),(5.32412792631 2076),(6.0444380393 2232),(7.00207264918 2354),(4.99025883142 2480),(2.83818086224 2555),(8.64104197943 2645),(9.34791286745 2814),(5.45304679424 2955),(5.33163112214 3127),
Point0,H2,,,,,,(5.67964040565 837),,,,,,,(4.18807028996 1816),,(2.58104767332 2112),,,,,,,
Point0,H3,,,,,,(5.89711305633 850),,,,,,,(4.21196411994 1823),,(2.62615297048 2119),,,,,,,
Point0,H4,(5.63532764562 86),(4.4408920985e-15 311),(5.30702345327 383),(3.1606327475 540),,(3.99680288865e-15 920),,,,,(3.51889010909 1550),,(2.32654431821 1855),(3.75042752973 1967),(1.49995939473 2141),(4.11567919568 2255),(1.17094325316 2412),,,,,
Point0,H5,(5.64049692108 90),(7.20524576183 343),(5.39319305193 391),(3.45776437414 552),,(5.28708078414 968),,,,,(4.02550717766 1563),,(2.44865778781 1865),(4.16401075467 1979),(1.86944571138 2156),(4.49647731665 2267),(2.05980879001 2437),,,,,
Point0,H6,(2.6645352591e-15 154),(4.4408920985e-15 311),(-0.000306791719437 457),(-8.881784197e-16 615),(-2.6645352591e-15 765),(3.99680288865e-15 920),(2.6645352591e-15 1068),(-0.00980573614496 1212),(-1.7763568394e-15 1337),(-1.7763568394e-15 1478),(-0.00140193325681 1613),(3.5527136788e-15 1756),(3.10862446895e-15 1896),(1.33226762955e-15 2035),(4.4408920985e-15 2183),(-0.000500554107056 2312),(-3.5527136788e-15 2456),(-0.0157472094132 2599),(1.7763568394e-15 2760),(4.4408920985e-15 2905),(-1.33226762955e-15 3059),
