Cycle,0.627301587302
Average Width,8.86452679044
Width,,6.9575844596,7.86259319297,11.194245478,13.057505465,8.24085388431,8.82011019806,10.9690016988,8.76979029425,9.88412878439,8.06960683085,9.18832237582,7.5975788168,8.03573039459,7.87093921401,7.94232955259,7.764009308,8.62823590365,7.03540519142,8.05535523659,9.20879206471,11.0029442549,0
Point0,H1,(14.1867644079 42),(12.7604517627 166),(14.6129532152 301),(14.3085244547 433),(15.6996257829 565),(15.0552005699 699),(15.7208636821 830),(18.2389750247 963),(17.8455971952 1096),(17.1615552955 1229),(20.1637491877 1359),(21.8540634133 1491),(18.5981584293 1622),(19.5633813565 1754),(19.7213452015 1887),(17.9653803925 2019),(17.2972417834 2147),(19.6925408822 2279),(22.9516318261 2406),(23.3787728531 2535),(22.6112478925 2666),(27.0195897886 2800),(21.4508229068 2928),
Point0,H2,,,,(0.256012140061 483),(7.9936057773e-15 598),(2.44895633891 737),(1.7981097623 867),(1.57592626727 1009),(3.58538616002 1129),(2.98897816167 1264),,,(-0.0524235900801 1662),,,,,,,,,,,
Point0,H3,,,,(0.749086535555 494),(1.4628216018 616),(2.45585684083 740),(1.88634966924 875),(2.08081706783 1020),(3.72162441433 1135),(3.33952019712 1275),,,(0.196811234138 1674),,,,,,,,,,,
Point0,H4,(-0.0113473228102 115),(0.230693144969 198),(-0.00539621095808 365),(-0.00297793651589 510),(0.977023483778 634),(1.7763568394e-15 765),(0.360945234456 902),(0.696484180503 1037),(0.164435336503 1162),(1.1376226932 1297),(2.67234180563 1423),(0.839105330322 1559),(1.24344978758e-14 1686),(7.1054273576e-15 1815),(1.30999937593 1933),,(-0.0141030259376 2204),(5.20226369099 2315),,(7.4537140129 2577),,,,
Point0,H5,(0.0074072129795 123),(2.6190081402 218),(3.49115567293 396),(0.475796608968 524),(0.978159738709 636),(1.87907499739 782),(0.471508786248 912),(1.5937223743 1050),(1.86804749823 1180),(1.39323398803 1307),(3.00703336378 1434),(1.52215870788 1574),(1.45812720773 1707),(0.461603555974 1831),(2.44336118624 1951),,(4.18855300594 2232),(5.26357384112 2322),,(7.59979351253 2585),,,,
Point0,H6,(-0.174915247638 3),(-0.0113473228102 115),(-0.00586015139772 244),(-0.00539621095808 365),(-0.00297793651589 510),(7.9936057773e-15 598),(-0.00241406935262 659),(1.7763568394e-15 765),(1.50990331349e-14 928),(1.7763568394e-15 1064),(6.2172489379e-15 1196),(-0.0120111289721 1322),(1.50990331349e-14 1454),(1.59872115546e-14 1590),(-0.0524235900801 1662),(7.1054273576e-15 1815),(-1.15463194561e-14 1985),(-2.13162820728e-14 2114),(-0.0141030259376 2204),(-3.5527136788e-15 2371),(8.881784197e-15 2503),(5.3290705182e-15 2633),(1.7763568394e-15 2761),(6.2172489379e-15 2893),
Point1,H1,(16.2606682115 43),(14.4872145451 168),(15.3580788666 301),(14.9852045823 433),(17.7787767781 565),(16.4077470933 699),(16.3429560976 831),(19.7587158289 963),(18.7530636981 1096),(18.3938371497 1229),(21.3755997997 1359),(23.7685884732 1492),(19.9640902844 1622),(21.8245847419 1754),(21.7978538512 1888),(19.5802158809 2019),(18.1835002827 2147),(21.3469011474 2278),(21.861241411 2405),(22.4010547633 2535),(22.2052466122 2666),(25.2716599732 2800),(20.4728302315 2928),
Point1,H2,,,,(0.074576514832 484),,(1.79400289363 737),(1.52483890545 869),(1.91074481426 1013),(4.33025589584 1129),(3.26818247226 1266),,,,,,,,,,,,,,
Point1,H3,,,,(0.261593393677 494),,(2.11098508747 746),(1.59861400178 876),(1.9383493473 1018),(4.43878661479 1135),(3.50557848712 1274),,,,,,,,,,,,,,
Point1,H4,,(-0.0983017900948 199),(-0.00422878105668 363),(-1.15463194561e-14 507),(0.517423546321 598),(3.5527136788e-15 765),(0.325579856265 905),(0.91564297344 1037),(0.664378999663 1162),(0.54219359476 1297),(2.96072524458 1423),(1.42855353397 1565),(1.42108547152e-14 1665),(0.586074756883 1812),(2.02633984248 1934),(1.15668082782 2076),(6.2172489379e-15 2205),,(1.7562500687 2481),(7.06240451021 2577),(6.86505372881 2707),,,
