Cycle,0.707383791209
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point1,H5,(13.8104216457 183),(1.8830843921 275),(1.86615827869 420),(2.56368191313 567),(2.29732530524 710),(2.81291224467 856),,,(0.967923695801 1306),(15.5760168392 1497),(2.48362726902 1591),,(2.10239038671 1881),(1.59124401503 2019),(0.717028455615 2170),(1.46649879788 2310),(0.403523812662 2461),(0.779598546858 2601),(5.64787724961 2714),(1.69078020902 2903),(2.36755763249 3045),(2.18844016132 3193),(3.47504559717 3306),(0.954021866243 3495),(1.47454162197 3640),(2.60806295829 3781),(2.4671753284 3919),(1.27799894179 4070),,(13.4793254633 4421),(1.96224553262 4521),,(1.3159169899 4824),,,(15.1162050266 5319),,(13.5410315727 5622),(2.11461990288 5720),(1.30851755853 5867),,
Point1,H6,(-0.0184248288586 1),(2.6645352591e-15 149),(-5.3290705182e-15 296),(7.1054273576e-15 439),(2.6645352591e-15 585),(1.42108547152e-14 729),(-3.5527136788e-15 875),(2.6645352591e-15 1017),(-9.7699626167e-15 1169),(-1.50990331349e-14 1318),(-7.9936057773e-15 1459),(7.9936057773e-15 1608),(9.7699626167e-15 1752),(4.4408920985e-15 1897),(6.2172489379e-15 2042),(-0.00144990389557 2188),(1.06581410364e-14 2334),(-0.00875913106988 2447),(-0.00287782410549 2620),(1.50990331349e-14 2771),(-4.4408920985e-15 2919),(-7.1054273576e-15 3064),(-9.7699626167e-15 3210),(0.0 3354),(-1.24344978758e-14 3509),(-4.4408920985e-15 3655),(8.881784197e-16 3801),(-0.00999424566816 3947),(-1.06581410364e-14 4093),(-2.93098878501e-14 4243),(-2.84217094304e-14 4392),(-1.15463194561e-14 4537),(-0.00121324576488 4674),(-4.4408920985e-15 4839),(-5.3290705182e-15 4984),(-1.24344978758e-14 5136),(-1.86517468137e-14 5286),(-6.2172489379e-15 5433),(-7.1054273576e-15 5589),(-9.7699626167e-15 5738),(-1.15463194561e-14 5887),
Point2,H1,(5.39187467058 61),(7.73454918997 206),(7.06232038605 351),(7.01372616187 496),(6.45329426749 637),(6.87448914442 783),(7.704577203 921),(7.60999631803 1061),(7.74767333906 1230),(8.52579639007 1352),(8.75217285498 1518),(10.2137265886 1664),(10.1424097817 1805),(8.94474804266 1949),(9.64029585287 2087),(9.14014507855 2232),(9.07586689837 2375),(8.62433097776 2521),(9.08776288209 2687),(8.67260912781 2809),(9.93776920261 2975),(9.41209373947 3113),(8.06089678194 3258),(8.73553955684 3399),(8.32424576104 3546),(9.003022792 3708),(10.8831578806 3848),(8.1488446815 3990),(9.14266518453 4137),(7.39749338752 4284),(7.00342575326 4424),(8.70855408553 4582),(9.12766436197 4727),(8.21617441261 4889),(10.2963044336 5032),(8.15560379739 5176),(8.99616108394 5339),(8.11129387908 5478),(7.1007240105 5645),(7.88402662676 5784),(7.95618369834 5927),
Point2,H2,,(1.34491344327 274),(1.12927748058 422),,,,,,,,,,,,,,,,,,,,(1.88864365892 3305),(2.85195779663 3446),(8.01720146438 3556),,,,,(7.33082072052 4291),(6.48837336818 4436),(2.38137059846 4631),,,,(-2.6645352591e-15 5265),,,,,,
Point2,H3,,(1.56384606006 285),(1.20151147277 428),,,,,,,,,,,,,,,,,,,,(1.91606929605 3311),(3.14106029983 3456),(8.08932023548 3563),,,,,(7.36333444808 4296),(6.56533130512 4443),(2.46871370394 4639),,,,(0.781273806488 5283),,,,,,
Point2,H4,(0.29322210284 129),(-2.6645352591e-15 302),(-5.77315972805e-15 445),(0.455690655676 566),(0.3700110497 712),,(0.549079215827 995),,(1.30863762237 1286),,(0.398538737943 1592),(1.17837666991 1729),(1.50253458887 1876),(1.94499663144 2008),,,(-0.00913577146216 2457),,(1.33595680226 2743),(5.3290705182e-15 2899),(1.43447486348 3041),(0.496501930474 3183),,(0.462395421596 3486),(0.917932569673 3629),(2.06087852892 3780),,,,(2.08070149636 4328),(1.48559113871 4477),,,(-7.54951656745e-15 4957),(0.20732798758 5121),(0.735048225424 5288),,(-8.881784197e-16 5591),(1.38404870919 5712),,,
Point2,H5,(0.592867170719 142),(6.15539245738 331),(6.6709655839 472),(0.57199656279 575),(0.393259449198 717),,(0.799916082934 1007),,(1.41595665761 1296),,(0.467502573526 1598),(1.98618494716 1743),(1.60313579817 1884),(1.96575792787 2016),,,(1.29105948578 2482),,(1.39426348418 2750),(0.479677715098 2913),(1.58137967328 3051),(0.980606474187 3198),,(1.01403789007 3502),(1.32407013782 3644),(2.06611335637 3783),,,,(2.30418534018 4338),(1.52369518569 4484),,,(0.518868786793 4977),(0.442799412502 5134),(8.85637589935 5323),,(7.09524570165 5625),(1.46135555463 5721),,,
Point2,H6,(-0.0350286567507 3),(-7.1054273576e-15 156),(-2.6645352591e-15 302),(-5.77315972805e-15 445),(6.2172489379e-15 589),(0.0 732),(-8.881784197e-16 874),(5.3290705182e-15 1026),(1.55431223448e-14 1178),(3.5527136788e-15 1322),(6.2172489379e-15 1467),(-2.22044604925e-15 1611),(8.881784197e-15 1759),(1.50990331349e-14 1903),(1.28785870857e-14 2047),(7.9936057773e-15 2199),(5.3290705182e-15 2340),(-0.00913577146216 2457),(-0.000287448819267 2627),(-0.000902806820974 2774),(5.3290705182e-15 2899),(4.88498130835e-15 3070),(0.0 3215),(-0.0020978621923 3358),(-4.4408920985e-16 3517),(-1.33226762955e-15 3661),(-1.7763568394e-15 3807),(-0.00468118653366 3954),(-0.00200986718145 4100),(3.99680288865e-15 4247),(-1.7763568394e-15 4397),(-0.00715063227064 4540),(-0.00276912380039 4684),(-3.10862446895e-15 4844),(-7.54951656745e-15 4957),(-4.88498130835e-15 5146),(-2.6645352591e-15 5265),(-0.00114895034443 5437),(-8.881784197e-16 5591),(4.4408920985e-16 5742),(-0.00830388930878 5893),
Point3,H1,(7.27995847229 85),(5.95400084302 258),(6.38297461354 400),(6.69994900862 545),(8.4231549543 690),(8.00320189342 836),(6.13195929361 979),(7.16621179153 1134),(7.19511396729 1279),(7.40678143912 1426),(6.31752811793 1568),(5.83408245641 1716),(7.11612646096 1855),(7.147245537 2003),(7.24099665907 2132),(5.66338075193 2301),(7.65120263302 2434),(7.7933166948 2527),(7.47965463204 2689),(6.47464295238 2880),(6.05799549135 3025),(7.53937825033 3172),(7.03015401594 3318),(6.82705371999 3444),(7.1247631794 3617),(4.94624972634 3722),(6.29475804969 3908),(6.29163964177 4058),(6.49790175195 4204),(8.46482930282 4350),(7.81907792174 4501),(6.04637034163 4647),(9.05964371688 4795),(5.90185375554 4948),(6.2780765767 5048),(5.72406886172 5222),(6.30172441403 5391),(9.02485868131 5555),(7.81110753225 5700),(6.16271001433 5832),
Point3,H2,,(-7.1054273576e-15 286),(-0.00173636013919 449),,(-3.5527136788e-15 739),,,,(-0.000528163132035 1315),,(0.58298134869 1598),,,,(-1.33226762955e-15 2189),,,(5.89811284087 2558),(6.09152905163 2717),(-0.0226664210309 2916),,,,,(0.685254032456 3646),(3.38458570184 3750),,,,,,,,,,,,,,,
