Cycle,0.995006137342
Average Width,20.2107755109
Width,,5.61247615471,0,9.64944273238,25.979154417,11.6131256373,14.8111612956,18.8444640306,15.2263216493,0,27.7700536932,0,0,0,11.2073383861,11.5078196584,52.7659806551,0,0.0,0,46.2609747608,10.7039734338,12.5659229505,24.0640928576,11.6042656718,0,27.4325384139,27.4141263921,38.5110529626,0.0,0.0,0,0,0,0.0,11.6198646797,18.9432889969,11.6921741572,0.0,0.0,46.6533908211,21.5892040495,17.3836655863,0,0.0,7.69488578395,13.1201886775,0.0,0.0,20.3748474014,0.0,0,0.0,0,13.4966939108,0.0,0.0,0,0,0,0.0
Point0,H1,(1.56564014093 76),(8.26703565832 285),(5.54078675528 490),(10.2472857709 703),(8.8328841358 913),(7.52420431411 1119),(8.47506649522 1323),(8.67721781599 1532),(9.08777654048 1752),(9.45442236016 1918),(11.6374678266 2134),(7.90559715145 2340),(11.5344790025 2524),(7.00551244495 2628),(8.92397171248 2735),(10.4986123234 2972),(11.1549267193 3153),(10.8886405465 3380),(9.60521765998 3590),(8.49746774778 3788),(7.88253701074 3983),(9.26689043132 4205),(10.7682464046 4429),(9.12958870843 4650),(10.2650156666 4862),(9.05881019763 5082),(8.88736442608 5291),(9.1527533466 5499),(9.53587491249 5710),(8.73200425716 5908),(8.43676407969 6090),(8.1094444846 6337),(9.68632781956 6557),(9.68670411217 6704),(7.22340766599 6910),(9.47372227998 7146),(8.92241276118 7343),(10.4460133001 7564),(9.12405288875 7771),(7.51617090726 7964),(7.77949482017 8183),(8.39218674206 8388),(9.60621469451 8597),(9.34952524578 8795),(3.78952887663 8917),(7.34703791589 9004),(9.55916720608 9213),(11.0988354436 9426),(8.89306284697 9614),(8.69721050303 9672),(9.00871162701 9881),(9.79500441853 10056),(7.78145207527 10240),(4.68004428031 10341),(9.66874879422 10450),(10.0275146453 10658),(9.96679972297 10863),(8.87003795604 11092),(10.2780518972 11297),(10.1201225958 11477),(10.1509731994 11700),(10.4921178799 11899),(11.3217908027 12118),(9.51131922398 12320),
Point0,H2,(0.222429032141 97),(7.14225163168 307),,(9.68911671322 715),,(7.2480170761 1133),,(0.806285863483 1653),,(8.40489997575 1933),,,(9.31632416076 2542),,,(0.468947136272 3068),,,,,,(7.97769265308 4221),,,(9.34864947361 4874),,(7.98201277123 5306),(7.47912849586 5516),,(5.48474946109 5932),,,,(1.59730444767 6809),,(7.09022837978 7180),,,,,,,(3.74657200538 8679),,,,(4.85327468348 9260),,(7.90585080583 9627),,(8.14077714679 9897),(2.51193013359 10106),(4.31991034407 10283),,,(5.38654071447 10725),,,(6.89327499162 11336),(6.79876546695 11534),,,
Point0,H3,(0.267345034712 104),(7.2407408786 320),,(9.93751035346 725),,(7.27124432401 1139),,(1.30621371968 1668),,(8.96857821407 1948),,,(9.41253521112 2549),,,(0.690565485272 3079),,,,,,(8.08246122379 4228),,,(9.91244458598 4885),,(8.61402899478 5320),(8.04124385144 5528),,(5.96136604865 5945),,,,(1.92548796323 6822),,(7.21156288118 7190),,,,,,,(3.92664877726 8692),,,,(5.07496352725 9271),,(8.47218141327 9640),,(8.82333239637 9915),(3.10743564175 10119),(4.57674921981 10298),,,(6.30063789266 10741),,,(6.94654103008 11344),(6.8040991952 11538),,,
Point0,H4,(-2.65635028832 162),,,(7.78414685083 749),(0.534576520108 1049),(1.29140224035 1257),,(3.5527136788e-15 1687),,(5.2878126962 2023),(-8.881784197e-15 2283),,,,,(4.4408920985e-15 3096),,,,,,(5.89578451772 4251),,,(0.574108604892 5012),,,(1.6104375194 5642),,,,,,(0.692620510225 6843),,(4.18018475264 7261),,,,,,,(1.10652641945 8731),,,,(2.90196548476 9318),(3.3980931261 9520),,,(3.5527136788e-15 10002),(1.02597223199 10146),,,,(0.885595425979 10806),,,,(4.4408920985e-15 11643),(1.56350341379 11816),,
Point0,H5,(-1.55470605689 185),,,(7.8142815211 754),(0.634207278352 1059),(1.29839469341 1261),,(8.94548443569 1725),,(5.40524360384 2033),(7.78511658051 2319),,,,,(0.562886253124 3110),,,,,,(6.54679493445 4266),,,(1.13627174202 5028),,,(1.66994230077 5649),,,,,,(0.826082365063 6853),,(4.22687284624 7268),,,,,,,(1.11221913057 8734),,,,(3.58194686197 9334),(4.03420718047 9542),,,(8.4479075172 10028),(2.33049608944 10166),,,,(1.46142288329 10819),,,,(10.0819118905 11681),(2.02372091699 11836),,
Point0,H6,(-4.16387884295 48),(-2.65635028832 162),(-0.0978293720142 459),(3.5527136788e-14 534),(-0.0422884984869 666),(-0.0075980085199 879),(-1.02140518266e-14 1077),(-1.59872115546e-14 1286),(2.6645352591e-15 1492),(3.5527136788e-15 1687),(-1.95399252334e-14 1887),(1.59872115546e-14 2085),(-8.881784197e-15 2283),(1.68753899743e-14 2473),(7.9936057773e-15 2703),(3.5527136788e-15 2906),(4.4408920985e-15 3096),(-1.7763568394e-15 3332),(-0.00519179401591 3539),(9.7699626167e-15 3749),(1.95399252334e-14 3955),(-1.7763568394e-14 4176),(-0.00272608371208 4385),(-9.7699626167e-15 4611),(-8.881784197e-15 4807),(-1.68753899743e-14 5044),(-1.7763568394e-15 5255),(8.881784197e-16 5466),(-4.4408920985e-15 5668),(6.2172489379e-15 5859),(1.7763568394e-15 6052),(-9.7699626167e-15 6255),(-2.84217094304e-14 6454),(1.06581410364e-14 6664),(2.6645352591e-15 6871),(-1.24344978758e-14 7091),(-0.00181467808479 7313),(-1.7763568394e-15 7523),(8.881784197e-16 7733),(-0.000452327968425 7930),(-8.32690187602e-06 8131),(-1.42108547152e-14 8333),(-1.33226762955e-14 8548),(-0.00223931834199 8757),(-3.5527136788e-15 8973),(1.00986141381 9085),(-0.000223568134938 9152),(5.3290705182e-15 9381),(1.24344978758e-14 9585),(-2.22044604925e-14 9791),(3.5527136788e-15 10002),(-8.881784197e-15 10186),(-0.00462029980116 10413),(3.5527136788e-15 10625),(-8.881784197e-16 10835),(-1.95399252334e-14 11044),(-1.24344978758e-14 11234),(-0.0010089846365 11442),(4.4408920985e-15 11643),(1.95399252334e-14 11859),(-0.000393406221221 12069),(-0.369388238532 12290),
Point1,H1,(14.3388940783 72),(11.8355453648 280),(13.2037809628 486),(15.4472477739 699),(14.4173603739 907),(13.6220137815 1112),(13.9892091154 1319),(14.257321392 1528),(13.1566401967 1719),(14.2617459358 1913),(15.402415918 2129),(12.856876026 2315),(16.0296190316 2519),(13.8659615164 2730),(14.7020997021 2965),(16.5257754668 3146),(16.3215832996 3375),(15.1168208191 3583),(14.8050980628 3781),(13.5516842073 3980),(15.4517560832 4200),(16.9496992544 4424),(15.2918021795 4646),(15.9545408213 4857),(14.7292565683 5077),(14.8078770917 5286),(14.8912875634 5495),(15.1165726243 5705),(13.3662598857 5903),(13.1667401225 6085),(12.1287956492 6282),(13.9361288746 6487),(15.0731655545 6697),(12.7104840109 6905),(14.0596757494 7139),(14.5703434045 7338),(16.2908914805 7559),(14.1615609992 7770),(12.5026936318 7960),(12.8390245665 8177),(13.0973195481 8366),(14.1857791435 8572),(14.1597803149 8791),(12.4009988779 8999),(13.4912146765 9208),(14.9699200291 9417),(13.6169435663 9609),(12.1699993258 9818),(12.8433409737 9876),(13.7315021975 10051),(11.6387370658 10235),(13.509503412 10444),(13.3661360433 10655),(14.2438739118 10860),(12.4154385857 11080),(14.3967561796 11287),(13.8298831099 11474),(13.8393219881 11678),(15.0858876333 11895),(15.8121745306 12105),(12.7758511757 12315),
Point1,H2,(12.5322687542 89),,(7.56275448521 530),(10.3956202342 746),,,(11.6296221326 1338),,(11.4794648609 1734),(12.7361193599 1928),,(8.68884305257 2357),,,(0.986877502004 3062),,(12.6194323311 3403),(11.5441671391 3608),(2.96096485575 3896),(12.9506353019 3991),(13.1509366217 4218),(10.2134148661 4471),(9.08130631937 4698),(14.6238009039 4870),(5.496898314 5159),(12.8998173073 5303),(12.1909323528 5511),(1.71135376965 5828),(8.68892303395 5926),(10.9915542805 6112),,(13.0571657604 6501),(3.29912912761 6808),(1.94920410724 7062),(10.2936231072 7176),,(10.4943456228 7603),,,(10.6614513358 8200),,(13.7363312896 8583),(4.19222814698 8892),,,,,(11.3831982946 9830),(11.4272584928 9897),,(7.70475507679 10279),(11.164627996 10482),,,,(6.49626835353 11367),,(13.7022349638 11687),,
Point1,H3,(12.6227348842 96),,(9.01851954904 551),(10.4112157819 750),,,(11.7851805604 1347),,(12.1417788387 1747),(13.3129037727 1941),,(9.33713540794 2369),,,(1.32037877728 3074),,(12.6362589644 3407),(11.6178140505 3615),(3.21670034491 3907),(13.0818208732 4000),(13.1966044303 4222),(10.4516388604 4482),(9.55458376098 4715),(15.0532413942 4880),(5.58820078347 5167),(13.4243933745 5314),(12.9931486367 5523),(1.89493777499 5837),(9.52346522702 5939),(11.4690238166 6135),,(13.7510468569 6516),(3.32658132139 6813),(1.96702335798 7067),(10.4086895536 7185),,(11.1414900152 7617),,,(10.979787943 8215),,(13.9305635142 8592),(5.02158257428 8910),,,,,(11.8982111681 9841),(11.4340701395 9900),,(7.75220403387 10286),(12.0515478451 10499),,,,(6.60516392467 11375),,(13.7399362666 11693),,
Point1,H4,(-8.881784197e-16 228),,,,,(2.0155765594 1249),,(1.7357978344 1651),(9.06985872851 1785),,,,,,(0.206611849812 3090),,(2.12043234949 3505),(2.38765739023 3712),(2.57008264984 3922),(0.833086190084 4152),(10.113259713 4245),(0.907835548678 4566),(0.300727864176 4804),(1.4465518854 5007),(2.2385865262 5219),,,(-1.06581410364e-14 5854),,,,(12.9208141618 6534),(1.4786985129 6835),(-8.881784197e-15 7085),,,(1.49747134745 7695),,,,,(1.7935741755 8721),(0.857699333931 8953),,,(5.70032049216 9516),,,(0.0 9996),,(0.982585321334 10389),(1.39373436673 10596),(1.37601785194 10801),,,(1.81414495515 11413),(0.038475795114 11621),(2.525228443 11824),,
