Cycle,0.735535714286
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(3.37506725009 30),(6.63301919883 195),(6.64612948594 251),(7.04059378363 348),(6.90543221931 509),(7.47881076868 679),(8.83797636794 821),(7.2110528954 984),(9.23854158013 1142),(8.00677066763 1298),(9.06202321836 1461),(8.96959854467 1614),(6.72348314869 1770),(9.79598476753 1926),(5.95347555026 2083),(6.46028549965 2232),(3.66841126527 2382),(7.34328607934 2571),(7.10172992749 2703),(5.5859391289 2862),(6.72019295387 3022),(7.63579086438 3180),(8.86721139211 3369),(6.80836220548 3505),(5.34627087985 3656),(9.062398263 3840),(5.94760339939 3993),(5.87198485749 4129),(6.30983323394 4314),
Point0,H2,,,,,,,,(2.42614723726 1038),,,(7.2364306503 1485),(5.49706499026 1650),,,,(4.95728468541 2269),,,(5.9263435009 2717),,(5.01834742977 3042),,,,,(8.92140001323 3852),,
Point0,H3,,,,,,,,(2.64503216905 1047),,,(7.51821449594 1497),(5.49774784632 1652),,,,(4.96157170142 2273),,,(6.85760479699 2733),,(5.09604716186 3049),,,,,(8.98555035316 3862),,
Point0,H4,(-0.970731440724 115),,,(-0.0168093350788 445),,,(7.47184225978 862),(0.406510806118 1070),(2.94938255562 1193),,,,(0.348908731992 1839),,(4.13003443479 2119),,,(0.287171849788 2650),,(4.20154380117 2880),,,,(0.651856522641 3593),(0.782875024466 3733),(0.0 3944),,
Point0,H5,(0.370817990299 143),,,(0.22882377734 456),,,(7.52216719173 871),(0.693070982384 1081),(3.60389749775 1209),,,,(0.767412124521 1854),,(4.39324480314 2134),,,(0.470727370573 2662),,(5.1546130077 2915),,,,(1.25083005123 3608),(1.37799459015 3756),(5.61565096149 3969),,
Point0,H6,(-0.970731440724 115),(1.86517468137e-14 311),(-0.434761829072 469),(-0.00889005641064 622),(-0.00857256699526 777),(-0.00666152204417 948),(-4.4408920985e-15 1096),(-0.00320140702473 1256),(-0.00169436796708 1408),(-0.000989364578485 1573),(-6.2172489379e-15 1735),(-0.00329924145778 1875),(-0.00357521782061 2040),(4.4408920985e-15 2199),(-0.00690114175617 2354),(4.4408920985e-15 2514),(4.88498130835e-15 2675),(-0.0051380593717 2830),(-0.0147574707301 2990),(-0.00121210691473 3145),(-0.0179120980165 3307),(-0.0090110185828 3465),(-5.05206135308e-05 3625),(-0.00414847991254 3780),(0.0 3944),(-6.2172489379e-15 4098),(-0.0140858195095 4248),
