Cycle,0.829556390977
Average Width,5.71553314279
Width,,5.32027119342,5.34284401603,4.92630952152,6.62281083552,6.29144271128,5.83014480682,6.18219595796,5.97489109913,5.62329832415,5.72927515022,5.66229472915,5.72059304322,5.7155102764,5.57501818373,5.64280542385,5.46403679931,5.51434911887,5.41497282191,5.99433157406,5.76326726917
Point2,H5,(2.36147673423 269),(1.11922911152 461),(1.43987862395 639),(3.94360664426 810),(3.46036969204 941),(4.12228226946 1113),,(1.13323012113 1491),,(2.34688189939 1853),,(1.38956430039 2232),,,(3.44706673731 2736),,(3.33571134906 3072),(3.67837176997 3257),(2.1793478871 3434),,
Point2,H6,(1.59872115546e-14 80),(8.881784197e-16 284),(-6.2172489379e-15 474),(-0.291498268148 621),(-4.4408920985e-15 829),(1.7763568394e-15 995),(-3.5527136788e-15 1168),(-0.00339309889637 1334),(-0.00126385102561 1511),(3.5527136788e-15 1676),(1.33226762955e-14 1868),(5.3290705182e-15 2077),(-8.881784197e-16 2254),(7.1054273576e-15 2432),(9.7699626167e-15 2620),(3.5527136788e-15 2785),(-2.6645352591e-15 2944),(-0.000704472763142 3103),(2.6645352591e-15 3279),(7.9936057773e-15 3455),
Point3,H1,(14.5870197513 118),(11.62702673 313),(13.1087691589 504),(11.8605311866 686),(12.9772022706 857),(13.7162118072 1030),(13.1807107956 1206),(13.3378832282 1381),(15.1340202318 1543),(14.4906383774 1713),(14.7614446138 1899),(13.453746442 2104),(11.3038572682 2292),(12.0835143763 2469),(12.9081799482 2653),(9.84512568912 2821),(12.4578401314 2981),(13.3311013804 3141),(11.8548160352 3314),(11.4956645292 3492),
Point3,H2,,(1.84622477994 392),(1.33949195982 595),,,,,,,(9.88181177861 1747),,,,,,(5.47193564483 2849),,(9.94457132322 3166),,,
Point3,H3,,(2.18026834157 406),(1.55054418592 605),,,,,,,(9.9840885089 1756),,,,,,(5.49341066721 2854),,(10.0080784092 3173),,,
Point3,H4,(0.288601037748 252),(0.457337307174 447),(5.3290705182e-15 625),,(2.66213836827 949),(3.67875868567 1106),(3.63648634941 1273),(1.20416342686 1470),(2.95753546736 1650),(1.60756936421 1836),(3.34353526797 2049),(0.909063176242 2229),,,(2.84391985255 2724),(1.30277582815 2914),(1.91891105422 3056),,(1.10560363133 3427),,
Point3,H5,(1.69878858545 270),(1.21892921104 462),(1.22831606073 641),,(2.76900758795 959),(3.69665483026 1112),(3.85219258622 1283),(1.33075341625 1481),(3.03324157853 1657),(2.52137154404 1852),(3.51204244599 2058),(0.952549757975 2236),,,(2.92961835367 2734),(1.49536253137 2924),(2.85505770632 3074),,(1.11470641819 3432),,
Point3,H6,(1.06581410364e-14 80),(0.0 285),(-2.6645352591e-15 475),(5.3290705182e-15 625),(3.5527136788e-15 830),(-3.5527136788e-15 994),(4.4408920985e-15 1168),(-0.00416104966775 1339),(-8.881784197e-16 1513),(0.0 1678),(-3.5527136788e-15 1869),(3.5527136788e-15 2077),(-3.5527136788e-15 2255),(-0.000351884723463 2433),(1.7763568394e-15 2620),(0.0 2789),(3.5527136788e-15 2945),(-0.00465810704097 3102),(7.1054273576e-15 3279),(-2.6645352591e-15 3456),
Point4,H1,(8.34831065484 119),(6.04634512095 319),(7.74166367051 506),(7.18912305511 686),(7.80424458732 859),(8.36167437909 1031),(8.13839860754 1207),(8.21980333451 1381),(9.14504662697 1543),(8.8814191061 1717),(8.74953033837 1902),(8.08961192404 2109),(5.8566917037 2295),(6.17505255331 2472),(7.43824916797 2657),(4.22840991113 2823),(7.03214931017 2981),(7.59552437769 3143),(6.17855084047 3316),(6.06464790464 3493),
Point4,H2,(1.8464290217 193),,,,(4.38866951765 902),,,,,(5.87245821259 1749),,(2.78662756825 2183),(0.166546563558 2368),(2.98655052931 2500),,,(4.11178048354 3005),(3.06419895607 3208),(2.20078703984 3383),,
