Cycle,0.850898148148
Average Width,3.85340461051
Width,,3.48070345998,3.88042606438,4.39499245783,3.87432341372,3.72163079094,3.75981638368,3.94593472595,3.96986041816,4.32852574235,4.00243864353,3.90891345234,4.11381361545,3.6247682456,3.2472382205,3.67263892144,3.72844921224
Point0,H1,(23.1816552413 40),(27.3845641768 216),(28.7402533245 400),(28.6045482894 589),(29.0237358201 773),(29.0267749003 967),(30.447488823 1159),(30.4813342772 1335),(30.7962925932 1515),(30.3431607927 1706),(30.9314064811 1883),(30.4930431742 2072),(27.5951551011 2247),(25.682247365 2426),(27.8903530944 2618),(27.6547103266 2797),(27.5264050383 2988),
Point0,H2,(10.7855205152 83),(16.4043710813 262),(17.1067764651 442),(16.3721530441 633),(17.0639049992 823),(16.1374272828 1015),,(18.5421740619 1380),(15.60827753 1560),,(16.8668630076 1926),,,(11.8806471481 2471),(14.0330136787 2664),,,
Point0,H3,(11.407479719 96),(16.730696523 272),(17.9094368912 455),(16.8673824596 643),(17.115664659 829),(16.3476621814 1023),,(19.3311756234 1393),(16.7661737769 1572),,(18.6278244122 1940),,,(14.0125656019 2486),(14.6355903927 2675),,,
Point0,H4,(2.60732010482 147),(5.10434249581 342),(4.52739948769 534),(4.44772294599 709),(5.14308909272 901),(5.10332823156 1088),(4.91309055573 1269),(5.56834553552 1463),(5.14099700984 1631),,(4.38574864674 2005),(5.24092559971 2181),(15.2030816576 2296),(3.61589279454 2548),(3.15603378609 2740),(13.0642797814 2838),,
Point0,H5,(3.66685791507 160),(5.49235744694 351),(4.85638399448 543),(5.46362554696 720),(5.9552430456 912),(6.33558332356 1103),(5.17876265434 1277),(5.6034254706 1468),(5.26933312478 1639),,(4.65748739973 2014),(5.50526417212 2190),(15.4763662545 2305),(3.91231476052 2558),(3.1613786923 2744),(15.4147769814 2855),,
Point0,H6,(-0.00205175925129 1),(-0.0331941117049 178),(5.3290705182e-15 369),(-1.7763568394e-15 560),(2.48689957516e-14 738),(1.95399252334e-14 931),(3.5527136788e-15 1123),(1.59872115546e-14 1299),(0.0 1488),(1.24344978758e-14 1679),(3.5527136788e-15 1857),(-3.5527136788e-15 2035),(-8.881784197e-15 2210),(-1.59872115546e-14 2395),(-1.06581410364e-14 2584),(-1.7763568394e-15 2766),(-7.1054273576e-15 2959),
Point1,H1,(30.0717577322 39),(27.5915553501 225),(26.4869221669 411),(27.3225764386 597),(28.4627247615 789),(29.6218199443 981),(29.6288426218 1158),(29.2716188153 1337),(28.1506990705 1528),(27.9526801981 1705),(28.8064883281 1895),(26.7200570545 2069),(28.0158112209 2248),(29.3573900357 2440),(29.1126036155 2619),(29.1656389467 2811),
Point1,H2,(18.0065563102 85),(16.3677563845 266),(14.754216469 455),,(15.2173244323 837),,(17.9107381733 1204),,(13.410904737 1574),(16.1561174422 1748),,,(12.7766039211 2294),,,
Point1,H3,(18.2919148405 94),(16.8653882032 277),(15.3170030328 465),,(15.3716627165 845),,(18.173508263 1213),,(14.4449150401 1586),(18.1550693797 1762),,,(14.920962412 2309),,,
Point1,H4,(5.18722829059 165),(3.80158191152 354),(3.66093422045 531),(4.32749614784 723),(4.34250926061 909),(4.55305408186 1090),(5.55823422845 1286),,(3.87473658328 1649),(4.3549990102 1828),(4.36706126262 2002),(16.0754792753 2116),(3.82102829447 2370),(14.5282898583 2487),,
Point1,H5,(5.40648865384 172),(4.21850351445 364),(4.71415716186 543),(5.08624990934 734),(5.45877654281 924),(5.19612015957 1101),(5.58753945702 1290),,(5.61214580935 1663),(4.54239587197 1836),(5.0643236409 2013),(16.4303018217 2127),(3.99187353704 2378),(14.9545614361 2496),,
Point1,H6,(-3.19744231092e-14 191),(-7.1054273576e-15 382),(-0.000168436772222 560),(7.1054273576e-15 753),(3.5527136788e-15 945),(3.5527136788e-15 1121),(3.5527136788e-15 1310),(8.881784197e-15 1501),(5.3290705182e-15 1679),(1.24344978758e-14 1857),(-1.06581410364e-14 2033),(-8.881784197e-15 2218),(-7.1054273576e-15 2405),(-8.881784197e-15 2588),(-1.06581410364e-14 2781),
Point2,H1,(16.944394346 38),(12.1547831342 216),(12.0813470423 415),(10.0439352046 585),(10.0023684174 772),(12.3522377703 965),(12.3063432732 1155),(11.8440085438 1334),(12.0931974151 1511),(9.93942770539 1704),(9.87255625817 1880),(8.33039642111 1941),(10.1084753124 2070),(9.72329013711 2245),(12.0506144879 2425),(13.0195893615 2615),(12.1236654131 2794),(11.3136173441 2986),(11.5352842259 3184),
Point2,H2,(0.421691325086 120),,(7.65337204998 441),,,,,,,,(7.14986785882 1897),,(5.64108613783 2118),,(6.68258156656 2468),(5.84273355536 2661),(5.37453651147 2837),(6.17967831209 3030),,
Point2,H3,(0.782791155616 130),,(8.25709429286 456),,,,,,,,(7.6214141718 1907),,(5.88943103509 2129),,(7.7838165769 2485),(6.36536727706 2673),(6.12971481561 2852),(7.65009386481 3048),,
Point2,H4,(-0.380098975792 146),,(1.61545917972 531),,(6.69827540631 807),(1.36023380076 1091),(2.06282528469 1266),,,,,(1.72459622551 2000),(4.1253352096 2152),(6.4417767741 2279),(1.98513826619 2536),(0.73782764887 2739),(1.9882051994 2913),(2.41999525959 3123),,
Point2,H5,(1.46340519371 163),,(1.91673258832 542),,(7.39897114684 829),(1.92488547713 1103),(2.61035972225 1279),,,,,(2.24565254961 2014),(4.24495892985 2160),(7.94995489737 2308),(2.1807155286 2549),(1.36228248326 2752),(2.02347874343 2921),(2.82555956802 3134),,
Point2,H6,(-0.0234739811126 2),(-0.380098975792 146),(5.3290705182e-15 367),(9.7699626167e-15 559),(5.3290705182e-15 736),(1.7763568394e-15 928),(-8.881784197e-15 1120),(5.3290705182e-15 1298),(8.881784197e-15 1485),(8.881784197e-16 1676),(7.1054273576e-15 1856),(0.0 2034),(0.0 2209),(6.4417767741 2279),(2.6645352591e-15 2394),(-4.4408920985e-15 2579),(-7.9936057773e-15 2766),(-7.1054273576e-15 2957),(-8.881784197e-16 3152),
