Cycle,0.761460375817
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(9.96277487136 34),(11.0139482066 200),(11.599209867 373),(10.6542689702 531),(11.5681643389 686),(10.8592852276 845),(11.7421186202 1005),(11.4182936214 1163),(13.1925493513 1326),(12.150571525 1495),(13.1994965201 1671),(12.8449715956 1833),(14.1839244239 2007),(13.1126237584 2177),(12.1160468589 2344),(12.6509296868 2515),(12.416640037 2678),(11.8393156884 2831),
Point0,H2,,,,(3.5660284397 563),(6.07768514095 727),,,(4.98802240543 1210),(4.53175285136 1393),(8.063942828 1516),,(5.26860220923 1881),(6.46372165894 2053),,,,(4.44958278411 2726),,
Point0,H3,,,,(5.0413587865 593),(6.30184459412 739),,,(5.0470869193 1219),(4.53271439008 1395),(8.11832907 1521),,(5.66603739006 1896),(7.41803119584 2067),,,,(4.81558751118 2739),,
Point0,H4,(1.73582801333 123),,(3.44561154497 420),(2.21755684079 628),(1.539516694 792),(5.99611748127 897),(1.12498777586 1111),(1.5743552696 1269),(-0.00425525839112 1451),(4.2571552553 1543),(5.68382943172 1720),(0.830189084167 1944),(2.39893808183 2113),(5.75077430722 2232),,(4.81833165051 2572),(2.42188077029 2775),,
Point0,H5,(1.94719846931 135),,(4.74754897799 436),(2.9653623575 640),(1.69777486652 800),(6.37072075121 912),(1.38045923808 1120),(1.67757200614 1277),(0.0275117636608 1457),(5.49826128462 1558),(6.11860310514 1733),(0.957268300737 1953),(3.12951287433 2127),(6.62994946137 2249),,(5.11198640959 2589),(2.4275236013 2779),,
Point0,H6,(-0.0200904215376 1),(-0.00673860682997 171),(-3.5527136788e-15 339),(6.66133814775e-15 496),(3.5660284397 563),(2.6645352591e-15 658),(9.7699626167e-15 816),(4.4408920985e-15 976),(8.881784197e-15 1135),(7.9936057773e-15 1295),(-0.0217017114621 1463),(-0.00515602156155 1638),(-3.12723237759e-05 1806),(-1.7763568394e-15 1970),(8.881784197e-16 2145),(8.881784197e-15 2317),(4.4408920985e-15 2481),(7.1054273576e-15 2643),(5.3290705182e-15 2800),
Point1,H1,(6.8875754181 35),(7.87305898645 201),(8.40867856134 374),(8.12773492042 532),(8.6481863086 688),(8.22847628794 846),(9.15613855056 1008),(8.68984138798 1166),(9.75867024203 1328),(9.76083580595 1495),(10.0270713874 1672),(9.48587276983 1834),(11.1531477451 2007),(9.74266170284 2177),(8.51393675106 2345),(8.88202627677 2516),(9.96079866742 2679),(9.0878948217 2832),
Point1,H2,(2.60206114574 88),,,(2.48316945583 567),,,,(3.89254945505 1204),,(6.69652772155 1514),,,(4.81578625331 2054),,,,,,
Point1,H3,(2.66752684533 96),,,(3.6310732973 598),,,,(4.25378190052 1219),,(7.04819213666 1523),,,(5.71227052882 2068),,,,,,
Point1,H4,(1.47307799313 120),(4.11276960847 247),(3.2638192469 424),(1.9298505536 629),,,,(0.785220693882 1271),(3.72203718856 1392),(3.78720518045 1546),(4.38248794683 1718),(3.64456531428 1883),(1.54334198383 2109),(4.89432491948 2233),,(3.98546932596 2568),(3.76874903093 2725),,
