Cycle,0.90181547619
Average Width,15.7450109522
Width,,7.9207336139,15.7611555572,23.3619739134,10.0358695539,14.4835701824,35.0056677955,28.5483314703,14.200225913,8.60522594895,12.5232306803,0,0,9.68449790534,0,8.80964889185
Point0,H1,(4.84900226004 46),(6.88400343438 231),(5.15401051689 453),(6.00246930086 633),(6.7177580174 831),(4.62626216819 916),(5.88841596359 1033),(5.60752397874 1248),(5.99239731843 1477),(8.13832413797 1668),(7.99279729676 1855),(6.65642052392 2056),(6.59966609701 2253),(6.6185560375 2457),(5.94322872723 2652),(1.64750730407 2779),(5.19568668799 2893),
Point0,H2,(2.43125111982 74),,(1.19360076771 522),(3.72218717005 692),,,,(3.35357663116 1333),(2.00767908893 1518),,,,(4.90557347188 2317),,,,
Point0,H3,(3.67210387418 105),,(1.87877842807 542),(3.89033602298 706),,,,(3.57676300567 1347),(2.63765046914 1540),,,,(4.94583604508 2326),,,,
Point0,H4,(1.48759139216 137),,(-0.00198366752249 589),(3.27160592506 734),,(1.55752626267 962),,(-0.00186862441227 1382),(-0.00366417007345 1585),,(4.61701107819 1909),,(1.35044998702 2397),,,,
Point0,H5,(1.59941680307 146),,(-0.00167133818557 591),(3.34063383461 746),,(1.7078806611 972),,(0.504205232531 1395),(1.89766456185 1605),,(4.73950377503 1919),,(1.35151088515 2400),,,,
Point0,H6,(-0.00215246499334 1),(-0.00562451532243 191),(-0.00613537827675 400),(-0.00200977231902 593),(4.4408920985e-16 799),(-6.66133814775e-15 999),(-2.6645352591e-15 1205),(-0.0232354069923 1408),(-0.00366417007345 1585),(0.0 1803),(-8.881784197e-16 2017),(2.6645352591e-15 2224),(4.4408920985e-16 2428),(4.4408920985e-16 2624),(-0.00704884614016 2737),(-0.0164903125676 2813),
Point1,H1,(10.7028760458 31),(12.431286398 232),(10.4223784229 428),(12.315649293 633),(11.6497607199 829),(10.4558716729 1032),(11.4026988884 1242),(10.6671991262 1444),(12.5718179052 1649),(12.8327919224 1853),(12.0240140349 2055),(10.198808972 2254),(11.7931934613 2457),(10.8763902931 2652),(11.3634185089 2855),
Point1,H2,,,,,,,,,,,,,(2.96545471783 2551),,,
Point1,H3,,,,,,,,,,,,,(3.00030878368 2559),,,
Point1,H4,,(4.40180359799 343),,(5.81750094478 713),(4.69442223444 898),,(1.43952029295 1382),(0.00794500414605 1582),(10.0883323021 1683),(0.999193922171 1989),(5.94330378524 2105),(7.58976423526 2297),(1.29053685328 2596),(3.31924129397 2732),,
Point1,H5,,(4.78209056009 356),,(5.89838334686 723),(5.48611523685 914),,(1.57607208087 1391),(0.950062593106 1601),(10.0910346585 1686),(1.31069994068 2001),(6.205152169 2115),(7.68562799004 2310),(1.56134278184 2607),(3.91156887248 2754),,
Point1,H6,(-0.00537676438959 194),(1.24344978758e-14 399),(-0.0200181937874 563),(1.33226762955e-14 800),(-0.000487612367546 996),(0.0 1203),(3.5527136788e-15 1409),(-0.0100005981033 1614),(0.0 1813),(-4.4408920985e-15 2018),(-8.881784197e-15 2222),(-7.9936057773e-15 2425),(-5.3290705182e-15 2623),(-2.6645352591e-15 2818),(0.589225647509 2966),
Point2,H1,(14.4800437086 31),(17.1000175588 233),(15.178520456 427),(16.9447226445 633),(15.7008189523 829),(15.9267330456 1032),(16.4856209592 1241),(14.8320716635 1444),(17.021651899 1648),(16.4592766143 1851),(16.5328146035 2055),(14.302789171 2253),(15.4414022062 2457),(14.9832605764 2651),(15.0134414804 2856),
Point2,H2,(7.42083050308 73),(7.07964830325 315),(6.77130807776 478),,,(9.00653924402 1082),(4.26258964788 1354),,,,,,(3.358197827 2555),,
Point2,H3,(7.73564633311 84),(7.08823355807 319),(6.80270436132 484),,,(9.06813528224 1088),(4.2771723602 1358),,,,,,(3.36300591641 2558),,
Point2,H4,(1.97097008222 163),(5.19970603805 345),(0.57948285316 563),(2.75977349252 774),(5.30482213703 901),(2.62063695015 1174),(2.05452971305 1382),(0.401890928269 1585),,(1.21801530257 1988),,(8.65963851024 2298),(1.39197221034 2597),,
Point2,H5,(2.22934380566 174),(5.50842710117 355),(1.02120809732 577),(2.84837282825 781),(6.03041939829 915),(2.6516031421 1179),(2.33686280832 1391),(1.47040903767 1601),,(1.84622601356 2000),,(8.74832559329 2306),(1.64574625602 2607),,
Point2,H6,(-6.2172489379e-15 194),(-4.4408920985e-15 399),(9.7699626167e-15 594),(5.3290705182e-15 800),(9.7699626167e-15 995),(7.1054273576e-15 1203),(0.0 1409),(-3.5527136788e-15 1615),(-1.7763568394e-15 1813),(1.7763568394e-15 2017),(-4.4408920985e-15 2221),(-8.881784197e-16 2425),(-0.0016201679539 2622),(-0.00688115346926 2819),
