Cycle,0.971409615385
Average Width,4.7022859606
Width,,4.71196935307,4.61943525546,4.79611344285,4.32885902631,4.57154101396,4.62769229632,4.7792374794,4.83292566469,4.45326355368,4.93595174965,4.53891695607,3.46380768738,4.05518027134,5.34726137155,6.07479088888,4.12468617772,4.67282207391,4.53655464382,5.64814339932,4.85285330196,4.4716512667,4.45078130656,4.68533130054,4.97651359631,4.85324296843,4.84990892981
Point1,H6,(0.0 205),(-0.000198145605185 411),(-0.0018053880208 609),(-7.1054273576e-15 811),(-6.2172489379e-15 1029),(-3.5527136788e-15 1236),(-8.881784197e-16 1443),(-1.7763568394e-15 1647),(1.7763568394e-15 1855),(-0.00554727162868 2065),(-7.54951656745e-15 2192),(-2.6645352591e-15 2270),(4.4408920985e-15 2476),(2.6645352591e-15 2684),(7.9936057773e-15 2890),(5.3290705182e-15 3097),(9.7699626167e-15 3288),(6.2172489379e-15 3510),(8.881784197e-16 3718),(-0.00170929251474 3922),(-8.881784197e-16 4131),(8.881784197e-16 4332),(-6.2172489379e-15 4539),(-3.5527136788e-15 4749),(0.0 4946),(1.7763568394e-15 5153),
Point2,H1,(9.07114647621 52),(8.882641592 242),(9.51124190869 446),(8.0153914553 654),(9.51826801238 864),(9.21604621143 1070),(9.70477604212 1276),(8.88514366535 1487),(9.20222438402 1700),(9.3795796974 1904),(8.75244048153 2105),(10.1909855434 2306),(12.5940026071 2513),(11.4155324038 2740),(10.1372827987 2928),(11.2598209396 3156),(10.0909921741 3344),(11.8600391513 3551),(10.4264376991 3758),(9.79109210374 3969),(10.0714137271 4178),(9.71709673157 4385),(9.45325326089 4598),(9.33425736261 4783),(9.08471911434 4990),(7.96464216649 5197),
Point2,H2,(1.21366921367 140),,(8.56637401546 459),,(1.36549621869 952),,,,,(5.00930676837 1946),,,,(2.23828121466 2815),,(4.60181783539 3184),,,,,(2.23795293392 4251),,(2.73963492728 4650),,(4.12857050137 5039),,
Point2,H3,(1.30034464283 148),,(8.82542671133 469),,(1.83378365008 970),,,,,(5.30634905066 1959),,,,(2.26006640375 2821),,(4.81760766413 3193),,,,,(2.41821998788 4262),,(2.93129379334 4663),,(4.34225927175 5049),,
Point2,H4,(0.446476747096 169),(-7.9936057773e-15 393),(1.60368455 545),,(1.13816185788 992),,(2.22044604925e-15 1416),(0.93593742111 1609),(0.766461495089 1808),(3.51928662897 1986),(6.88338275268e-15 2196),,,(0.713909969 2844),,,,,,,(1.29563242311 4281),(-8.43769498715e-15 4543),(0.0 4731),,(0.991897947725 5127),,
Point2,H5,(0.954131012873 185),(0.775743630976 410),(1.88673597746 558),,(1.27763380975 1003),,(0.47237220285 1431),(1.93105506816 1629),(0.981097027677 1827),(3.54540920825 1992),(2.47911705202 2247),,,(1.35035623934 2860),,,,,,,(2.40190743744 4300),(8.96088909201 4577),(0.235954844239 4742),,(1.07373648729 5136),,
Point2,H6,(-5.77315972805e-15 206),(-7.9936057773e-15 393),(-0.000725645253949 593),(-0.00110067629261 824),(-2.22044604925e-15 1036),(0.0 1236),(2.22044604925e-15 1416),(4.4408920985e-15 1651),(-0.00200380698525 1856),(2.6645352591e-15 2067),(6.88338275268e-15 2196),(6.66133814775e-15 2274),(7.1054273576e-15 2483),(-0.000556212151993 2659),(-1.7763568394e-15 2896),(3.5527136788e-15 3083),(5.3290705182e-15 3312),(-8.881784197e-16 3508),(-0.00107461972095 3714),(-0.00152621077612 3924),(-1.15463194561e-14 4133),(-1.15463194561e-14 4339),(-8.43769498715e-15 4543),(0.0 4731),(-0.00266814156731 4949),(-4.4408920985e-16 5158),(-8.881784197e-16 5307),
Point3,H1,(5.25111052782 71),(5.14942139143 263),(5.94484982091 469),(3.74271034313 671),(5.72840510312 895),(4.94710568169 1113),(5.53262751863 1294),(5.42904226353 1530),(4.79551466846 1720),(5.55471576941 1928),(4.34923906179 2121),(3.92536643711 2262),(5.08125810839 2325),(8.34775025406 2543),(7.43513774703 2761),(4.55792363843 2945),(5.86123240837 3155),(5.86157792057 3385),(7.12163772737 3579),(5.86115767982 3776),(5.03909207745 3996),(4.88054655559 4202),(4.25309125899 4398),(5.86477510787 4621),(5.19742867829 4825),(4.38301403507 5006),(3.1234119767 5213),
Point3,H2,(2.00116717959 98),,(5.85259041536 479),,(0.424683209638 969),,,,,,(1.19288584571 2167),,,(0.450195266146 2662),,,,(1.4100933866 3453),,,,(1.33226762955e-15 4269),,(2.05413111902 4661),,,,
Point3,H3,(2.14846368342 108),,(5.87427554923 486),,(0.967794909638 995),,,,,,(1.49674339119 2183),,,(0.787961958449 2679),,,,(1.76909965745 3466),,,,(0.701807448489 4288),,(2.08952947758 4668),,,,
