Cycle,0.846737433862
Average Width,5.76560822137
Width,,6.12739651306,5.99340571436,5.98214557523,5.87207025006,5.84909492451,5.80089476798,5.88691070975,5.93926024134,6.02229992376,6.14698870741,5.75552814529,5.61240609906,5.67966699788,5.89344900368,5.70669240077,5.75424322251,5.90458470849,6.00162003947,5.59513548122,5.5241484768,5.61773099897,5.71915730619,5.8418926445,5.70480320226,5.62696183651,5.65854028683,5.7557609691,5.53207955856,5.55805298592,5.77538566,5.53963838123,5.58521062542,5.46690018394,5.73412856899,5.59307478748,5.80463607082
Point4,H3,,(9.03509558915 364),,,,(11.6320775181 1037),(9.15999526569 1195),,(9.15864924493 1556),(11.4996306155 1737),(1.57361750228 1936),(10.8191103715 2083),,(2.33572419477 2511),,(0.289716297369 2897),(12.5882016651 3021),(1.32749573807 3263),,(10.2196501478 3564),(4.85422231993 3819),,,(3.14507397574 4362),,,,,,(11.084588611 5435),,(11.5096745504 5804),,(11.3160569811 6191),(5.98908546552 6433),,
Point4,H4,,(0.0750429293517 439),(2.9406606035 588),(1.91518136832 752),(2.97712919274 927),(3.94963820815 1086),(2.92039419211 1228),(0.448683966691 1387),(3.65097932273 1598),(2.66177639882 1776),(-0.41776275882 1969),(2.55536243131 2158),,(1.46480382756 2525),(2.081640377 2701),(0.0584508799526 2907),(3.13716706506 3086),(0.422071522738 3286),(-0.0209408091502 3436),(1.48967862273 3631),(3.46117130758 3837),(1.28891298736 4011),(0.773715754874 4208),(1.33961137046 4381),(3.22039481186 4576),(1.15827309721 4766),,(2.66453784007 5132),,(1.390751978 5502),(2.02391789603 5696),(0.388001569458 5878),(2.69458812216 6078),,(5.00330482317 6447),,
Point4,H5,,(0.0961864453196 443),(4.824625256 603),(1.91958540487 755),(4.05003912322 939),(4.83260133055 1098),(2.98645373108 1234),(1.5803006102 1404),(5.31196979955 1611),(2.70960617384 1781),(0.0345783533151 1982),(3.72698938682 2171),,(3.3679923337 2540),(3.19293490958 2715),(2.37409575668 2924),(4.1997985679 3099),(0.428735255987 3289),(1.68540787493 3469),(2.22674584992 3643),(4.98880171948 3851),(1.96579162219 4025),(1.40303563486 4219),(3.29237163856 4396),(3.24977531858 4581),(1.22723395068 4773),,(4.06260574755 5147),,(2.86113289859 5516),(3.06980251925 5707),(1.37742387272 5896),(3.99366498986 6091),,(5.30014474013 6456),,
Point4,H6,(-1.99013840896 40),(-8.881784197e-15 279),(1.7763568394e-15 449),(1.59872115546e-14 619),(1.7763568394e-14 785),(-1.95399252334e-14 954),(3.19744231092e-14 1114),(-0.0182374623348 1264),(5.3290705182e-14 1420),(2.13162820728e-14 1626),(-0.0257996622394 1804),(-0.41776275882 1969),(-8.881784197e-15 2186),(-2.48689957516e-14 2371),(-2.6645352591e-14 2554),(-1.7763568394e-14 2732),(-1.06581410364e-14 2885),(-1.7763568394e-14 2937),(7.1054273576e-15 3116),(1.59872115546e-14 3299),(-0.0209408091502 3436),(1.7763568394e-14 3658),(3.5527136788e-15 3867),(1.42108547152e-14 4042),(-1.7763568394e-15 4231),(-1.06581410364e-14 4411),(-7.1054273576e-15 4600),(-1.7763568394e-15 4804),(-0.00628499106323 4979),(5.3290705182e-15 5163),(-5.3290705182e-15 5348),(-0.00213844000803 5531),(-1.95399252334e-14 5721),(-7.1054273576e-15 5914),(-1.06581410364e-14 6106),(-0.00280631949138 6258),(-1.59872115546e-14 6474),
Point5,H1,(15.548123645 114),(15.5662785834 306),(14.5338554539 481),(12.0689524939 658),(12.9651815715 818),(12.8870574725 980),(12.9589748571 1140),(14.0255550207 1297),(18.5271869942 1460),(19.2607441083 1655),(9.14135141202 1838),(6.80968738404 2017),(5.96619161717 2086),(16.1885820924 2235),(11.9268485784 2405),(9.270884163 2580),(11.2403065627 2768),(12.9212925319 2964),(11.2680272168 3153),(10.3982084856 3331),(13.3899735211 3507),(13.6984488083 3698),(10.6529430276 3908),(11.2113767372 4081),(11.768628718 4260),(12.3195595058 4450),(11.90311542 4629),(11.139332438 4835),(10.7673257883 5011),(10.1878943094 5203),(11.7380274953 5379),(12.2926157092 5569),(11.1524367912 5749),(12.2302275085 5954),(9.07841562072 6133),(11.7364964873 6348),(11.92789074 6503),
Point5,H2,(4.9414869652 162),(5.17882132522 356),(4.12331662087 529),(0.721900427428 746),(3.02366853926 897),(4.60995912995 1030),,,(7.39504610041 1543),,(5.89694978117 1859),(4.80090114747 2037),(2.4619289285 2115),(6.74890301988 2263),(0.032748916578 2502),(4.25310686433 2628),(-0.0228698290001 2863),(8.1953096052 3010),,(2.02883269984 3382),(6.24787792043 3554),(1.82924490883 3815),,(0.592094376528 4180),,,,(9.22625718372 4853),,(1.30192359616 5278),,,,,(5.54117304263 6176),,
Point5,H3,(5.0950015314 171),(5.26528847279 362),(4.42513118349 540),(0.731069993439 750),(3.1878345876 905),(4.64232988013 1035),,,(7.60710474621 1554),,(6.82856899962 1873),(4.80425242353 2039),(2.78117928501 2127),(7.41687484234 2278),(0.0666150631649 2510),(4.29500528471 2634),(0.828397024052 2897),(8.35730562118 3020),,(2.04767964777 3386),(6.37417455045 3561),(1.85155888331 3820),,(0.714154446712 4189),,,,(9.23426862942 4856),,(1.74242901485 5297),,,,,(6.20421113378 6191),,
Point5,H4,(2.07169411589 227),(1.7763568394e-15 434),(1.59901696553 582),(0.0538553494089 772),(0.841511100049 927),(1.57704290999 1084),(1.02858737216 1224),,(2.61781182814 1597),(5.60700697938 1722),(-0.0852062378733 1919),,(1.78214219283 2158),(2.03128854228 2317),(-1.64313007645e-14 2519),(0.832793642334 2692),(0.820742373805 2901),,(0.576553129655 3257),(-0.0180778816277 3434),,(1.52932209162 3835),(-0.00459507072864 4009),(-1.06581410364e-14 4206),(0.466016586856 4379),(3.14155347118 4528),(0.359448878561 4765),(5.91647042548 4885),(0.621732666972 5130),(0.678079445565 5330),(1.7763568394e-15 5502),,(8.881784197e-16 5873),(1.55803677053 6076),,,
Point5,H5,(2.18360306094 236),(0.0997308505385 442),(2.35587051049 599),(0.0767566668627 777),(1.41477509796 938),(1.99276990656 1096),(1.36666126441 1238),,(3.24219563282 1608),(7.12199633652 1738),(1.18169918907 1937),,(1.86219457182 2167),(3.88786957091 2342),(1.49741941285 2539),(1.20084279681 2710),(2.99812235316 2925),,(0.637243195903 3267),(2.16088909611 3470),,(1.98004841355 3848),(0.465196745176 4029),(0.567735170579 4220),(0.940670550774 4394),(3.18119447399 4535),(0.822503386219 4782),(5.92763174662 4888),(1.08360383465 5145),(0.6918834771 5335),(0.637432587028 5516),,(0.642799175075 5892),(2.13230298738 6089),,,
Point5,H6,(-0.905013072056 41),(7.9936057773e-15 276),(-0.0214251084516 449),(1.42108547152e-14 618),(-0.00144526182554 784),(1.59872115546e-14 952),(-0.00666766105161 1112),(-0.0152879962597 1263),(-7.1054273576e-15 1368),(-3.5527136788e-15 1625),(-0.986524388102 1798),(-0.249719505328 1970),(5.3290705182e-15 2184),(-7.1054273576e-15 2370),(-1.64313007645e-14 2519),(-1.28785870857e-14 2730),(-0.0228698290001 2863),(1.7763568394e-15 3115),(-0.0142061240244 3295),(-0.0180778816277 3434),(5.3290705182e-15 3652),(-0.00378988165182 3866),(-0.00459507072864 4009),(-1.06581410364e-14 4206),(-6.2172489379e-15 4408),(7.1054273576e-15 4599),(7.9936057773e-15 4802),(1.42108547152e-14 4979),(2.6645352591e-15 5160),(-4.4408920985e-16 5349),(1.7763568394e-15 5502),(-0.0017300478499 5720),(8.881784197e-16 5873),(-1.24344978758e-14 6106),(-3.5527136788e-15 6254),(-0.00984219243109 6473),
