Cycle,0.683655913978
Average Width,7.95949468037
Width,,8.67439531674,8.4776901609,8.53069483293,7.44250293154,7.94543801838,8.0357718987,8.75401325194,7.84543595915,8.09989529947,7.75218732755,7.87301217785,7.55052511782,7.98509426002,7.62054070183,7.79663833469,8.59737648521,7.51266872092,8.20525390884,8.26766386583,8.9785208882,7.65020796806,7.67896987509,7.63223132858,7.7638994797,7.9275949703,7.80226347818,7.93809128146,7.52995219913,7.63774194958,7.60316891173,7.86610478741,7.72828408398
Point2,H5,(1.08901599903 157),(1.41007073438 300),(3.68964995621 442),(3.96455745561 585),(3.50866931915 732),(1.66938441159 875),,,(2.03998256302 1308),(2.49961685023 1452),(3.5930544058 1595),(3.26165349182 1740),(4.01747892395 1882),(2.10832890093 2025),,(3.31269720155 2292),(2.13864016896 2445),(1.44035680409 2586),(4.09041570448 2732),(2.68724598912 2879),(8.61419421638 2969),(1.76791762643 3149),(7.16548179425 3239),(0.975033427285 3437),(1.30029863157 3564),(1.56799115589 3710),(6.0810418581 3798),(1.61474832717 3979),(1.9633978269 4123),,,
Point2,H6,(7.9936057773e-15 169),(-0.00654872718169 314),(5.3290705182e-15 461),(1.7763568394e-15 604),(-1.33226762955e-14 748),(-1.33226762955e-14 892),(-2.13162820728e-14 1042),(-1.06581410364e-14 1186),(-1.7763568394e-15 1325),(8.881784197e-15 1468),(-7.1054273576e-15 1612),(0.0 1756),(5.3290705182e-15 1901),(3.5527136788e-15 2041),(-4.4408920985e-15 2179),(-1.06581410364e-14 2316),(0.0 2460),(3.5527136788e-15 2603),(-5.3290705182e-15 2750),(7.1054273576e-15 2862),(0.0 3020),(-0.00155179551229 3132),(-7.1054273576e-15 3301),(-0.000789248250499 3449),(7.9936057773e-15 3582),(7.1054273576e-15 3695),(3.5527136788e-15 3853),(0.0 3993),(3.5527136788e-15 4138),(-0.0138737547132 4273),(1.33226762955e-15 4410),
Point3,H1,(16.0580084633 54),(18.1790402402 201),(17.6849341767 352),(16.925611898 493),(17.0614080934 635),(17.2406757991 779),(19.0518764958 929),(16.8235511997 1076),(17.4293106026 1220),(17.0502992802 1361),(19.0583254455 1500),(20.5846453596 1642),(21.2989780984 1790),(18.7640849338 1933),(18.7626152303 2072),(16.4555025978 2212),(21.0651931247 2352),(21.4131338409 2498),(21.1094034482 2642),(17.4809083527 2783),(22.1487311601 2918),(16.7963187395 3053),(19.0175747112 3190),(20.6109224567 3333),(17.5253059803 3477),(18.83917503 3618),(16.0836822131 3752),(18.1713077624 3889),(20.98646486 4026),(16.2303143874 4169),(15.215580672 4307),(17.0382499464 4438),
Point3,H2,,(5.08371517551 240),,(5.77966039225 525),,(4.89745480293 815),,(4.27030414674 1118),,,,,(5.67557207593 1847),(6.24208755519 1966),(5.5052434926 2107),,,,,,,,,,,(7.76119021934 3649),,(5.48216327113 3918),,,,
Point3,H3,,(5.44908374159 251),,(6.88104173777 540),,(4.96655473647 821),,(4.27050247834 1119),,,,,(5.78858246539 1854),(6.56804460151 1975),(5.70760391001 2115),,,,,,,,,,,(7.83399608813 3654),,(6.18331636442 3931),,,,
Point3,H4,(0.506815100406 147),(0.328756989223 287),(2.68787011784 433),(2.71890309966 573),(2.64142451936 721),(0.466789129801 862),,(-0.0588642450327 1171),(0.631802673038 1296),(0.757538775684 1440),(2.3371750703 1584),(0.924900707217 1726),(3.7114722935 1873),(2.0363448656 2016),(0.393809872068 2157),,(0.751096362336 2432),(0.775065629781 2580),(2.03173207051 2720),(-5.3290705182e-15 2863),(7.260243845 2952),(-0.0103915429357 3132),,(7.9936057773e-15 3427),(0.547407447766 3552),(-0.0011885223821 3693),(5.21601074878 3792),(1.31215845409 3968),(1.03000501913 4111),(6.23634780439 4203),,
Point3,H5,(0.772973736667 157),(0.844163815297 301),(3.59663055589 445),(3.53817398879 586),(3.36584812568 732),(1.22320511148 877),,(0.11779965495 1182),(1.81313189246 1311),(2.25853723803 1455),(2.9490130094 1596),(2.18824333033 1741),(4.26517428495 1883),(2.33075259123 2026),(0.422287841263 2164),,(1.73771417524 2446),(0.82150204311 2587),(3.73809748584 2734),(3.29428505172 2882),(8.84424773822 2971),(2.48088850627 3151),,(0.988031050329 3439),(1.05895300413 3565),(1.69922699659 3710),(5.37566443483 3801),(1.75790955912 3979),(1.62295392377 4124),(6.79973655627 4215),,
Point3,H6,(-8.881784197e-16 169),(-0.00425064821353 314),(-9.7699626167e-15 463),(-4.4408920985e-15 605),(-3.5527136788e-15 750),(-7.9936057773e-15 892),(-0.0565225794145 1042),(-0.0588642450327 1171),(-0.00535846588007 1326),(1.7763568394e-15 1469),(5.3290705182e-15 1612),(-1.15463194561e-14 1756),(-1.7763568394e-15 1902),(-0.0192001911613 2043),(-0.00203493193145 2180),(1.15463194561e-14 2316),(-7.1054273576e-15 2461),(-0.00793685047889 2602),(-0.00988525448502 2752),(-5.3290705182e-15 2863),(3.5527136788e-15 3022),(-0.0103915429357 3132),(1.15463194561e-14 3302),(-0.00738237397221 3450),(1.15463194561e-14 3582),(-0.0011885223821 3693),(2.30926389122e-14 3854),(1.86517468137e-14 3994),(1.68753899743e-14 4139),(-0.0145429501976 4274),(3.5527136788e-15 4411),
Point4,H1,(11.2430656946 27),(13.5758075518 173),(13.890572811 324),(9.99794646619 467),(12.0243241015 608),(11.8196712625 752),(13.6622881435 903),(12.7839377978 1048),(12.7846303723 1193),(11.5592069815 1334),(13.8696790128 1474),(13.7868340953 1618),(14.734587359 1763),(12.4638559683 1905),(12.7293679615 2045),(12.7477172319 2184),(14.0899225715 2323),(15.6207903047 2471),(16.3551370553 2614),(13.4585977597 2755),(15.4126175453 2892),(12.497533752 3027),(13.9522575134 3164),(15.307706001 3307),(12.7460733019 3451),(13.2134488237 3592),(11.9612198241 3726),(12.3360087486 3862),(14.2516318363 3999),(11.3842184469 4141),(11.4685353207 4280),(12.1819128987 4412),
Point4,H2,(1.83995096554 62),(5.93460024027 211),(6.379681026 357),(3.31470076106 498),(4.5844520668 640),(3.88274162387 786),,,,,,,,(4.81580714924 1937),(3.2337214631 2079),,,,(8.50356674354 2642),,,,,,,(6.31416000745 3621),,(3.88334865126 3891),,,,
Point4,H3,(2.79408886519 77),(6.06629733328 219),(6.40687768922 362),(4.74889514796 516),(4.78057192324 648),(4.04000135655 794),,,,,,,,(4.97838658824 1945),(4.32357194518 2095),,,,(8.71870703994 2650),,,,,,,(6.39528659842 3627),,(3.99381100758 3899),,,,
Point4,H4,(4.4408920985e-16 115),(2.32010852959 262),(2.06827543213 409),(2.25188668062 542),(1.69769090162 693),(6.2172489379e-15 838),(2.8408158531 977),,(-2.22044604925e-15 1266),(1.14882653205 1414),(1.80964863119 1557),(0.563967886428 1698),(2.62416137782 1844),(1.27199169656 1984),(0.273577443466 2118),(4.34544817588 2212),(0.944323995655 2406),,(4.65550308661 2693),(-0.0145718735192 2835),(5.54263497086 2926),(-0.00569991166411 3095),,,(0.811780102876 3524),(-0.000336272068704 3661),(4.17100484462 3761),(0.0749472090248 3943),(1.11375367306 4070),(4.3087734426 4187),,
Point4,H5,(1.57429669167 132),(2.76031956354 273),(2.12114388325 415),(2.94877585 557),(2.2703171598 705),(0.678560426543 853),(2.90337885504 984),,(0.91231568861 1285),(1.60527693498 1426),(2.31354193271 1569),(0.914696751687 1712),(3.24346253817 1857),(1.80596644791 1999),(2.23584916797 2136),(5.14982178311 2230),(1.20809533199 2417),,(4.96200119648 2702),(1.29598609592 2855),(6.79893373366 2945),(2.89622246502 3124),,,(0.846280549667 3530),(1.39906422316 3681),(4.77282335332 3776),(0.617192010194 3956),(1.13737797821 4076),(4.38730080602 4194),,
Point4,H6,(4.4408920985e-16 115),(4.4408920985e-15 291),(1.95399252334e-14 435),(5.3290705182e-15 578),(3.10862446895e-15 722),(6.2172489379e-15 838),(-0.00357771145262 1016),(-0.0031933877965 1154),(-2.22044604925e-15 1266),(-0.00682105049304 1441),(-5.3290705182e-15 1586),(-2.6645352591e-15 1727),(-8.881784197e-16 1875),(3.99680288865e-15 2016),(1.15463194561e-14 2154),(5.3290705182e-15 2289),(-0.000281038569055 2434),(-0.000595524719104 2573),(-0.00536309637109 2725),(-0.0145718735192 2835),(-0.00570851719962 2992),(-0.00569991166411 3095),(-4.4408920985e-15 3272),(-0.00562140677079 3422),(-0.00213573539604 3552),(-0.000336272068704 3661),(1.7763568394e-15 3827),(-4.88498130835e-15 3967),(-1.06581410364e-14 4108),(-0.0563000181494 4233),(-0.00315315868143 4358),
Point5,H1,(6.67850441036 29),(8.25376947009 175),(8.4116696122 327),(5.10164715295 467),(6.75601058537 610),(7.00575841361 754),(8.92043830446 905),(6.71700551707 1049),(7.47376248888 1194),(6.84912708025 1337),(8.02789287775 1477),(8.06736261774 1620),(9.34191769678 1766),(7.5870254991 1907),(7.63962536781 2046),(7.43794079268 2185),(8.17833547123 2324),(9.94925331304 2473),(10.4401326195 2616),(9.34935958864 2760),(10.8246376068 2894),(7.60782033081 3031),(9.12832750815 3167),(9.3377020896 3308),(7.53918362176 3452),(8.86663546424 3594),(7.59220963343 3728),(6.89033133557 3862),(9.79623118179 4002),(6.97469168705 4144),(7.80185398857 4282),(7.71199854777 4414),
Point5,H2,(1.06656103316 61),(3.85297978903 210),(4.68860337045 354),(2.32019683882 499),,(2.75787948646 785),,,,,,,,(3.17525790435 1939),(1.56258132689 2082),,(0.920983472101 2379),,(6.64426502785 2641),,,,,,,(5.38717497536 3621),,,,,(1.33596497509 4324),,
Point5,H3,(1.85329010126 77),(4.0400430743 221),(4.76438779613 362),(3.25502141471 518),,(2.9419693524 794),,,,,,,,(3.25659005873 1946),(2.43638683485 2098),,(0.940243887244 2385),,(7.00384432097 2653),,,,,,,(5.57474459242 3630),,,,,(1.57440116743 4337),,
Point5,H4,(5.3290705182e-15 113),(1.64488773435 264),,(1.80583558509 545),,(-0.0106982109007 837),,,,(0.196998302509 1413),(1.03164121634 1558),(5.77315972805e-15 1701),,(0.657925937882 1986),(-0.157235441137 2118),(2.5433522511 2212),(0.252869450789 2407),,(4.1313367175 2694),,(3.6995340328 2925),(-8.881784197e-16 3094),,(1.44375204201 3377),,(4.4408920985e-16 3662),(3.14329271168 3759),(1.75910543796 3890),(1.14441279534 4070),(3.54655473403 4185),(-0.011889909097 4358),,
Point5,H5,(1.09476883039 132),(1.68570586529 270),,(2.23918262375 559),,(0.834716062313 855),,,,(0.542339745129 1427),(1.30168154271 1570),(0.386695425571 1718),,(1.24927136949 2002),(2.33260443259 2137),(3.7198289286 2232),(0.492351852922 2419),,(4.22090643974 2701),,(5.22624608344 2946),(3.29681059126 3128),,(1.49188646102 3384),,(1.60701183891 3684),(3.52651779128 3772),(2.71221867974 3911),(1.194260487 4079),(4.1456989968 4201),(1.3958064087 4375),,
Point5,H6,(-0.0166309116281 1),(5.3290705182e-15 113),(-0.000215084685457 293),(9.7699626167e-15 436),(-0.00286822414186 581),(3.5527136788e-15 724),(-0.0106982109007 837),(-0.00137900960711 1019),(4.4408920985e-15 1130),(-6.66133814775e-15 1269),(-0.00229939646289 1441),(5.77315972805e-15 1587),(5.77315972805e-15 1701),(5.3290705182e-15 1876),(2.88657986403e-15 2018),(-0.157235441137 2118),(-6.66133814775e-15 2289),(2.22044604925e-15 2434),(-0.0113707553423 2574),(-0.00243293387827 2727),(-0.0204817038343 2833),(-0.00616617090716 2993),(-8.881784197e-16 3094),(-0.00409832848462 3272),(-1.7763568394e-15 3423),(-1.7763568394e-15 3545),(4.4408920985e-16 3662),(-0.029890270538 3828),(4.4408920985e-16 3943),(-0.00417654241674 4106),(-0.0280480664221 4234),(-0.011889909097 4358),
