Cycle,0.882182194617
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(9.07253072221 106),(9.5405341037 165),(11.0546534146 373),(10.2313611588 568),(10.2253801808 789),(10.0472998703 1004),(9.94665161866 1215),(9.37513161485 1416),(10.522312164 1621),(11.260867363 1816),(9.9026663248 2050),(9.79313899951 2257),(9.89589402625 2466),(10.5438872254 2678),(9.97878159262 2882),(10.296630103 3094),(11.0558321895 3309),(9.32882542825 3521),(6.84782200916 3700),(8.48328570214 3885),(8.60361332075 3938),(1.39963586363 4056),(4.99517168061 4151),(11.2051376967 4319),
Point0,H2,,,,,,(-3.5527136788e-15 1041),(1.33226762955e-14 1247),,,,,(-1.33226762955e-14 2286),,(-7.1054273576e-15 2717),(-0.00224230379828 2928),,(-0.00155824876113 3346),,(6.39425074032 3716),(8.23614482572 3899),(-0.0267245834174 3966),(0.437462912074 4077),,
Point0,H3,,,,,,(5.54278429213 1086),(0.552195381851 1259),,,,,(5.14940257393 2333),,(7.56803134413 2810),(8.8344514106 3031),,(7.32967573298 3451),,(6.70857843097 3727),(8.32374010294 3908),(0.302219590397 3975),(0.501140163653 4085),,
Point0,H4,,,(-1.06581410364e-14 412),,,(5.42982116277 1094),(0.379441839986 1268),,(-7.9936057773e-15 1667),,,(5.04129507991 2341),(-6.2172489379e-15 2515),(7.44877523239 2820),(8.81677503256 3038),,(7.16302609244 3459),(-0.000158555435927 3562),,,(-1.30175071733 3992),(-0.00771489450211 4099),,
Point0,H5,,,(9.01318631248 485),,,(9.27608624974 1165),(7.87668586552 1383),,(9.29473346037 1769),,,(8.68521746029 2443),(9.69409613134 2644),(8.71157738139 2847),(9.73306255764 3063),,(8.87567303682 3479),(6.04065516779 3639),,,(0.619596408846 4015),(2.87530848701 4122),,
Point0,H6,(-5.3290705182e-15 205),(-1.06581410364e-14 412),(3.5527136788e-15 620),(-4.4408920985e-15 830),(-3.5527136788e-15 1041),(1.33226762955e-14 1247),(-6.2172489379e-15 1453),(-7.9936057773e-15 1667),(-2.04281036531e-14 1892),(-1.06581410364e-14 2097),(-1.33226762955e-14 2286),(-6.2172489379e-15 2515),(-7.1054273576e-15 2717),(-0.00224230379828 2928),(-1.7763568394e-15 3133),(-0.00155824876113 3346),(-0.000158555435927 3562),(-7.9936057773e-15 3759),(-1.30175071733 3992),(-0.00771489450211 4099),(-0.349276349022 4178),(-1.40401033361 4407),(-1.17247807347 4500),
Point1,H1,(8.95617921499 105),(9.68819786752 375),(10.0527193407 588),(8.50655348431 790),(11.7147916031 1001),(2.44608016593 1081),(5.86579413157 1220),(10.5336718007 1336),(9.24407810192 1623),(10.5242998456 1814),(9.34661610874 2049),(8.8698920024 2258),(9.43519607377 2466),(9.68902539968 2678),(9.1094813299 2881),(10.2169583929 3096),(10.3801279525 3311),(9.73917273649 3522),(6.76591651116 3727),(9.09258530177 3881),(9.03641630435 3939),(1.61507588986 4056),(5.04186437619 4150),(11.4745441088 4321),(1.54908250798 4455),
Point1,H2,,,,,,(1.00351258002 1100),,,,,,,(-0.00342962708628 2513),,(-3.5527136788e-15 2926),(-7.9936057773e-15 3135),,,,,(-0.0537051296472 3968),,(-0.434340977722 4175),(10.4122049244 4342),,
Point1,H3,,,,,,(1.28004306398 1113),,,,,,,(7.71597361912 2592),,(5.2579918778 2976),(8.70683653729 3219),,,,,(0.0738309051408 3975),,(-0.109105090357 4186),(10.6139515283 4351),,
Point1,H4,,,,(-0.0153346609043 830),,(-0.0134585920583 1150),,,(-0.00737381074235 1667),,,,(7.59996365605 2604),,(5.25532739241 2979),(8.37020001605 3237),,,,(8.43900477684 3897),(-1.04277243487 3991),(-0.00740597100002 4100),(-0.160644413744 4191),(-1.55021149983 4406),,
Point1,H5,,,,(7.91894656199 880),,(0.0446055642048 1159),,,(9.03059647222 1768),,,,(8.89569517612 2645),,(8.36552229729 3029),(10.1037283966 3266),,,,(8.89340062399 3910),(1.3186874549 4014),(2.70712137917 4122),(10.4245088645 4277),(1.06996413862 4427),,
