Cycle,0.748616071429
Average Width,0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(13.739573908 121),(15.3890404061 266),(17.1949806762 422),(13.5351111964 595),(14.641361289 734),(13.727379196 922),(15.6800289973 1030),(8.40940321213 1256),(12.7267572826 1392),(9.77912416295 1579),(12.2881438609 1712),(9.83267204799 1901),(12.2768586299 2061),(11.6984723849 2218),(12.3743517667 2368),(20.0300148361 2524),(14.1885098398 2684),(16.3941392082 2852),(17.7365260165 2961),(14.1676995037 3147),(12.4604467969 3213),(15.5020574963 3304),(14.647769476 3386),(10.4756763932 3560),(14.2289676388 3687),
Point0,H2,,,,,(13.0092984011 753),,,,,,,(-1.24344978758e-14 1932),(-5.3290705182e-15 2095),(1.06581410364e-14 2245),,(-5.3290705182e-15 2566),,,,,,,(-0.0175671886041 3419),,,
Point0,H3,,,,,(13.1390899036 759),,,,,,,(5.78723998086 1959),(10.5814788381 2162),(8.83864676078 2287),,(13.3673438017 2604),,,,,,,(5.27839920182 3449),,,
Point0,H4,(-5.3290705182e-15 148),(-0.00753153006572 307),(-0.0115805006014 471),(-1.7763568394e-14 626),(1.7763568394e-15 790),,,(-0.104524751922 1285),,(7.1054273576e-15 1616),,(4.99680732088 1974),(10.0006178815 2178),(8.80275855538 2293),(-0.0294131525341 2403),(12.9959308818 2616),(-0.000412619989387 2726),,,(10.8818091978 3170),,(10.5629823589 3334),(0.330626299168 3475),,,
Point0,H5,(12.1615059865 218),(15.3755094935 370),(10.5538438187 521),(11.7593330933 684),(13.296750675 895),,,(11.0972902497 1348),,(11.1045150205 1688),,(8.60818467256 2014),(11.0208323217 2195),(9.23689599219 2312),(16.3163419516 2483),(13.6722692082 2636),(11.9865355805 2793),,,(12.016593814 3186),,(13.0734429995 3363),(10.4274958294 3548),,,
Point0,H6,(-5.3290705182e-15 148),(-0.00753153006572 307),(-0.0115805006014 471),(-1.7763568394e-14 626),(1.7763568394e-15 790),(-0.024608337356 957),(-0.0135172400742 1122),(-0.00495171205918 1203),(-0.104524751922 1285),(-0.0122844034492 1452),(7.1054273576e-15 1616),(-1.06581410364e-14 1774),(-1.24344978758e-14 1932),(-5.3290705182e-15 2095),(1.06581410364e-14 2245),(-0.0294131525341 2403),(-5.3290705182e-15 2566),(-0.000412619989387 2726),(-0.00852828833768 2898),(-0.0106844323002 3072),(10.8818091978 3170),(1.7763568394e-15 3248),(10.5629823589 3334),(-0.0175671886041 3419),(0.330626299168 3475),(-0.00706186416844 3600),
Point1,H1,(20.2003728837 30),(22.066051524 187),(21.7568551536 348),(20.3821892223 508),(18.0752735547 670),(20.8769077884 838),(17.3615578035 1002),(19.1693160699 1166),(15.9494280027 1331),(15.9397653147 1496),(17.0650143125 1655),(17.7042544201 1814),(19.2724642737 1975),(19.3520668556 2126),(21.3587702426 2283),(23.0889994502 2444),(19.5201848377 2604),(23.1672551128 2777),(20.5467935904 2952),(22.9539290754 3129),(22.4709249089 3302),(18.2552946072 3482),
Point1,H2,,,,,(1.72360947606 750),,(-0.0121757598212 1043),,(5.69146056265 1362),,,,(1.83021842759 2050),,,,(2.69307621063 2676),(2.63954071797 2850),(-0.00556053186236 3027),(3.79659657942 3205),(11.1683384367 3338),,
Point1,H3,,,,,(1.7347997117 754),,(3.2805647221 1071),,(6.23161775273 1373),,,,(1.91940237761 2057),,,,(2.71018650368 2681),(3.21522818625 2867),(0.403668597021 3043),(3.91220127224 3216),(11.5508471985 3349),,
Point1,H4,,,(2.63197439006 408),(1.31027191848 617),(0.997811597669 773),,(1.63949097918 1114),(3.46314922392 1274),(0.654215980149 1410),(0.784032877152 1588),(1.4174043197 1749),(2.84682635257 1910),(1.50311174412 2071),,(2.02885820615 2371),,(0.661163593059 2711),(2.33081250168 2884),(0.16707019198 3055),(2.12316977993 3240),,,
Point1,H5,,,(3.12689442526 423),(1.71647814698 627),(1.69154622165 787),,(1.64313032837 1117),(3.46651930182 1276),(2.29363666577 1436),(1.18896453159 1601),(2.52011912295 1764),(3.02362068126 1919),(1.76552555025 2081),,(2.03680444348 2376),,(1.02962147459 2723),(3.30467188311 2899),(1.90695451967 3077),(2.32704762096 3249),,,
Point1,H6,(-0.00359776440427 144),(-4.4408920985e-15 307),(3.5527136788e-15 477),(-1.33226762955e-14 641),(-5.3290705182e-15 802),(-0.116458546897 969),(-0.0121757598212 1043),(-0.00208796661998 1135),(-0.0101836398928 1300),(9.7699626167e-15 1463),(-8.881784197e-16 1618),(-0.00137531086591 1780),(4.4408920985e-15 1940),(0.0 2096),(-4.4408920985e-15 2247),(2.6645352591e-15 2405),(-0.00100644336239 2566),(4.4408920985e-15 2737),(1.42108547152e-14 2917),(-0.00556053186236 3027),(-1.7763568394e-15 3266),(-0.046318714781 3435),
