Cycle,0.736896551724
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(8.0509716706 51),(3.43863515648 210),(3.68544492162 275),(6.93133733762 403),(6.49440482922 523),(6.77451873548 712),(10.4196610019 883),(7.75518775715 1053),(3.30349182988 1193),(8.2864812869 1361),(6.6747227374 1522),(5.9635141733 1584),(12.2568484866 1684),(8.43749611582 1873),(10.5568910596 2006),(6.39319698702 2186),(7.66211936803 2326),(5.36763384271 2487),(6.04483408201 2651),(7.86402966161 2834),(5.03204508811 2982),(7.94241694561 3146),(6.39159678029 3311),(5.80915779949 3487),(5.55518088588 3649),(7.20119255379 3802),(4.84906566623 3989),(5.20062954142 4142),(5.41443731119 4302),(3.9762904356 4484),
Point0,H2,(6.46379988427 80),(1.8250725628 228),(-4.4408920985e-15 303),,(5.84584339303 543),,,,(-0.00442892446546 1236),,,,,(6.51658663364 1896),,(3.27491699944 2214),,(1.4813539282 2530),(0.152416250797 2709),(5.37725904812 2867),,,(0.279590100762 3415),,(4.64223193561 3671),,
Point0,H3,(6.83992081841 94),(2.47104314532 242),(3.19615918527 323),,(5.8953421147 554),,,,(0.893437609523 1253),,,,,(6.74537915976 1908),,(3.60355143889 2224),,(2.38776613148 2545),(0.719731836363 2721),(5.41394856871 2874),,,(0.372982904356 3423),,(4.69583703194 3679),,
Point0,H4,(4.51461308648 121),,(1.76314523084 337),(3.35630256253 435),(1.52254985071 626),(2.32904068341 745),(3.16454347646 946),(5.66926296329 1077),(0.512575755819 1267),(2.07099340549 1447),,(4.51410188666 1606),(7.1054273576e-15 1805),(6.57219240903 1920),(4.84112482725 2083),(-2.6645352591e-15 2276),,(-7.54951656745e-15 2572),(7.9936057773e-15 2735),,(0.463120927817 3075),(3.13314201429 3204),(-2.22044604925e-15 3435),,,,
Point0,H5,(4.61036642437 129),,(5.28644790381 359),(4.87009640022 452),(1.68405372757 636),(2.71648379512 759),(3.18533309968 952),(6.53863579622 1097),(0.935948650195 1285),(2.14004028274 1454),,(5.24025442355 1627),(5.75193474253 1837),(8.2778632912 1952),(4.86668700215 2088),(0.187142316188 2288),,(1.25196790965 2611),(2.32173737636 2756),,(0.5814991631 3085),(3.25129943224 3214),(5.7605392364 3465),,,,
Point0,H6,(-0.0192170225442 180),(-4.4408920985e-15 303),(-4.4408920985e-15 494),(-2.22044604925e-15 658),(-1.7763568394e-15 800),(6.2172489379e-15 984),(-0.0241927106734 1158),(-0.00442892446546 1236),(-0.0406417360338 1312),(1.06581410364e-14 1479),(7.1054273576e-15 1805),(-0.0128943837817 2124),(-2.6645352591e-15 2276),(-0.00518482493998 2455),(-7.54951656745e-15 2572),(7.9936057773e-15 2735),(-4.88498130835e-15 2934),(2.6645352591e-15 3102),(-0.00355248577923 3269),(-2.22044604925e-15 3435),(-1.7763568394e-15 3597),(4.4408920985e-16 3757),(-0.00319345729326 3931),(-0.00195403184618 4064),(-0.000814286201009 4252),(-0.00103678725429 4404),
