Cycle,0.712552231719
Average Width,6.58543880448
Width,,6.58375206986,5.9305445756,5.029203594,5.73471041678,6.2804662949,5.63560692963,10.809989201,9.12375171823,4.83379207298,7.25410722286,3.99346005046,7.67292797272,5.10227262857,6.33031069913,10.517932523,5.99160710424,5.63501910346,8.55862479032,5.75905557417,6.67526548783,5.93871880991,6.24277275809,5.23213627854,5.86185841154,7.90016373875,7.29610516318,5.88269253107
Point0,H1,(15.2245335039 126),(13.3344879309 280),(11.8202708038 427),(13.7514633923 582),(12.5141114666 739),(12.105602242 893),(10.1494224088 1035),(11.1149704268 1176),(12.7464841638 1313),(11.9376317776 1454),(12.4544261695 1606),(13.5741288736 1756),(10.9233228947 1898),(12.7134954242 2049),(12.2369412788 2204),(9.83427062491 2361),(8.93003039075 2503),(15.0229910247 2648),(12.7547531639 2797),(13.1863563998 2949),(13.004043207 3096),(15.0452029431 3240),(15.8362662159 3390),(15.2016982696 3544),(14.5154985569 3691),(13.7648474957 3831),(16.5520143512 3981),(20.0242867895 4130),
Point0,H2,(-0.0030028656259 160),(-0.0124593140066 312),(-0.685051217593 466),,(-0.00130611303446 772),,(-0.0340888472728 1065),(-6.2172489379e-15 1205),(1.00811160991 1345),,,(1.89801883407 1793),(-0.0101552772639 1930),(4.4408920985e-15 2082),(-8.881784197e-15 2244),(-0.00336403838012 2390),(-0.00928038277835 2529),,(-0.00374183129431 2834),(0.469760209591 2980),,(1.84728959054 3273),(-3.5527136788e-15 3427),,,(-0.0294955240447 3871),(0.441795883711 4020),,
Point0,H3,(2.08137293168 180),(1.97731662197 345),(0.296176323548 488),,(1.15035403987 789),,(1.82615771107 1093),(2.22701443829 1246),(2.27850207644 1359),,,(2.1928900787 1805),(1.95743898259 1962),(0.985256240033 2096),(0.309071875264 2255),(0.910634825546 2417),(2.005441041 2549),,(1.14591724979 2852),(1.28822107316 2994),,(2.4018716733 3300),(0.983921497976 3442),,,(0.498604274193 3898),(0.729322487424 4030),,
Point0,H4,(2.01730528453 186),(1.2643303961 361),(-0.0398804700048 504),,(1.10356453937 795),(-2.10942374679e-14 928),(1.32636022764 1108),(2.10190512762 1255),(0.190872389927 1383),,,(1.09291870312 1827),(1.9506981157 1965),(0.656968651592 2107),(-0.0331068489087 2269),(-0.108885795284 2440),(1.98629423552 2553),(2.3072330837 2703),(0.915963167965 2864),(-0.0103682832313 3023),(-0.00629920684508 3127),(1.33278054925 3322),(0.520093963664 3455),(-0.305457350995 3606),(1.7763568394e-15 3751),(0.477057153747 3904),(-0.0352641105278 4046),,
Point0,H5,(4.79024201408 230),(1.6429962372 373),(1.44543908022 535),,(4.38882471243 835),(1.51113231088 948),(2.45904940003 1127),(2.71136068444 1272),(0.515189807921 1399),,,(1.43193321738 1840),(3.44513291769 1996),(3.33109130447 2154),(0.359788925006 2285),(0.307804144008 2455),(5.29995783985 2600),(2.60886113949 2717),(2.47294517638 2903),(1.39709873879 3050),(1.26000034481 3159),(1.50803652753 3332),(3.19737256223 3494),(1.26092329962 3638),(4.29119732922 3779),(1.54742351865 3931),(3.35807474597 4079),,
Point0,H6,(-0.169233587599 3),(-0.0030028656259 160),(-0.0124593140066 312),(-0.000191701955874 394),(-0.685051217593 466),(-7.1054273576e-15 638),(-1.06581410364e-14 707),(-0.00130611303446 772),(-2.10942374679e-14 928),(-0.0421777449795 991),(-0.0340888472728 1065),(1.24779881761 1144),(-6.2172489379e-15 1205),(3.01980662698e-14 1418),(-0.0205252800269 1488),(2.93098878501e-14 1572),(-0.00474913557306 1694),(-0.0131245106817 1863),(-0.0101552772639 1930),(4.4408920985e-15 2082),(-0.0331068489087 2269),(-0.108885795284 2440),(-0.00928038277835 2529),(3.5527136788e-15 2757),(-0.00374183129431 2834),(-0.0103682832313 3023),(-0.00629920684508 3127),(-3.99680288865e-15 3355),(-3.5527136788e-15 3427),(-0.305457350995 3606),(1.7763568394e-15 3751),(-0.0294955240447 3871),(-0.0352641105278 4046),
Point1,H1,(15.2461921515 126),(13.4922209576 280),(13.1565017901 427),(14.9235492871 582),(13.3135443086 739),(13.2672833141 892),(10.747209252 1035),(11.1409822087 1176),(13.3410832506 1313),(12.6255442839 1454),(15.5656666795 1605),(13.3673725474 1756),(11.966987169 1898),(13.0313575681 2049),(12.6543004367 2204),(10.6402429519 2360),(9.62316904576 2504),(14.3610942984 2648),(13.8206080389 2797),(13.990999046 2949),(13.7253383682 3096),(15.1780359766 3240),(16.3842210169 3390),(16.0799945259 3543),(14.7801031186 3691),(13.9018336099 3831),(17.1663525769 3980),(19.9288821635 4130),
Point1,H2,,(-0.0277418446224 310),(-0.0403719625448 463),,,,(-0.0124849248572 1066),,(0.42503036685 1345),(-1.02140518266e-14 1488),(2.1966461842 1635),(-3.5527136788e-15 1792),(-0.0493848805564 1931),,,(7.9936057773e-15 2390),(-0.0212253712846 2529),,,(0.16573938695 2980),(-1.42108547152e-14 3126),,(-1.68753899743e-14 3426),,,(-0.0028034927751 3864),(-0.0181370382007 4023),,
Point1,H3,,(1.84838612417 346),(1.01571526935 488),,,,(1.34366725827 1098),,(1.73162713396 1361),(2.19720938405 1509),(2.9741775347 1645),(1.26502037723 1815),(1.83983876807 1968),,,(1.05999931685 2417),(2.28512564736 2549),,,(1.22572034928 2995),(1.66944479233 3160),,(1.67094569852 3444),,,(0.224922123528 3873),(0.56875744726 4042),,
Point1,H4,,(0.988168873907 361),(0.810855932932 501),,(6.2172489379e-15 771),(-0.00610054724357 928),(1.30852473604 1105),,(0.194306232552 1382),(2.06152761035 1518),(1.37857787811 1663),(0.641534861137 1831),(1.83510820957 1971),,(0.106629023344 2245),(0.508191116222 2438),(2.25936154432 2554),(1.54824530655 2702),,(-0.00249163331082 3019),(0.759778693377 3177),,(1.35690377421 3455),,(-0.000250151526482 3755),(0.170499844797 3881),(0.568537487837 4044),,
Point1,H5,,(1.51811512608 374),(2.11554629824 535),,(4.51802931251 836),(1.62847184919 948),(1.7873755491 1122),,(0.361537645239 1394),(3.93711555558 1559),(1.84497316808 1675),(1.01174303867 1844),(2.69012292802 2002),,(0.439228437452 2259),(0.703083926177 2449),(4.49276533693 2599),(1.74335156913 2714),,(1.98830388251 3046),(1.43993435188 3192),,(3.7719370923 3494),,(3.27545958849 3781),(1.63281261322 3926),(2.98284770288 4080),,
Point1,H6,(-0.0795523136574 2),(-1.7763568394e-15 160),(-0.0277418446224 310),(5.10702591328e-15 393),(-0.0403719625448 463),(-0.0947537008876 638),(-2.6645352591e-15 706),(6.2172489379e-15 771),(2.74325607791 860),(-0.00610054724357 928),(-0.0067274587364 990),(-0.0124849248572 1066),(0.968724376103 1140),(-0.00454194480611 1205),(-7.1054273576e-15 1417),(-1.02140518266e-14 1488),(-0.0320498094633 1713),(-3.5527136788e-15 1792),(-0.00531372508179 1863),(-0.0493848805564 1931),(4.4408920985e-16 2081),(-0.000467450488488 2280),(7.9936057773e-15 2390),(-0.00903190606067 2466),(-0.0212253712846 2529),(1.7763568394e-15 2755),(3.5527136788e-15 2832),(-0.00249163331082 3019),(-1.42108547152e-14 3126),(-0.000263969678319 3353),(-1.68753899743e-14 3426),(-0.0109298632907 3602),(-0.000250151526482 3755),(-0.0028034927751 3864),(-0.0181370382007 4023),
Point2,H1,(12.3895587484 125),(10.5087702339 280),(10.3098406147 427),(12.4512583723 582),(11.4011727255 740),(11.0771504227 892),(10.6068125305 1035),(10.084513073 1176),(9.25649851067 1312),(11.3910743309 1454),(10.8478899826 1606),(11.2969454055 1755),(9.30607555318 1898),(10.7097252783 2049),(12.15649818 2204),(9.06821372573 2360),(7.87753010973 2503),(12.0576228335 2648),(11.5395513729 2797),(12.2763692102 2948),(11.3072840674 3096),(12.1265635743 3240),(12.0364017114 3391),(13.1831440043 3543),(13.1342036121 3691),(11.9194350124 3831),(13.7561626956 3981),
