Cycle,0.943015546679
Average Width,11.0952477341
Width,,4.68589651712,6.51691500272,4.96131016126,6.483679156,7.17238649847,10.52680916,0,0.0,0,18.5284008135,20.0486496843,20.4217570903,0.0,12.6094264277,10.0924945634
Point0,H1,(2.37929488956 42),(7.32047758557 199),(2.16417834708 295),(5.72337469297 431),(6.24970570442 508),(7.02815287405 643),(9.39684083573 853),(8.57388798022 1082),(7.22793976772 1306),(7.03055941218 1511),(5.94866526572 1718),(6.71389384814 1940),(7.55352737808 2094),(7.6699722432 2156),(6.99098850587 2359),(1.8682270551 2472),(6.57529862087 2585),(9.04674672863 2736),(6.66130015671 3025),(6.65479579467 3253),
Point0,H2,,,,,(5.25157829817 526),,,,(-1.15463194561e-14 1340),,,(-0.00167339174287 1971),(6.55633142229 2109),,(-0.00265136635572 2400),,(-0.00810824135659 2624),,,
Point0,H3,,,,,(6.21141222391 551),,,,(6.65382198928 1423),,,(4.48492045915 2016),(7.2665808763 2122),,(1.19054231678 2421),,(3.49512951988 2655),,,
Point0,H4,(-0.191992355068 63),,,,(5.87371648453 575),(-0.00166191544411 686),(-1.15463194561e-14 897),,(6.03463567937 1443),,,(4.03585677654 2029),,,(1.1506125166 2428),(-0.00371045025106 2503),(3.25221885844 2667),,,
Point0,H5,(0.865527515049 84),,,,(6.51773914263 603),(5.06440933843 769),(0.732835545265 909),,(6.86698503929 1467),,,(5.31730327371 2058),,,(1.36192399448 2444),(5.81612538877 2561),(4.91058176695 2696),,,
Point0,H6,(-0.191992355068 63),(-0.00296543392937 237),(-0.0187678735604 376),(-0.0101453266704 462),(-0.00166191544411 686),(-1.15463194561e-14 897),(-1.33226762955e-14 1119),(-1.15463194561e-14 1340),(-0.00861566004145 1566),(-5.3290705182e-15 1769),(-0.00167339174287 1971),(-7.1054273576e-15 2195),(-0.00265136635572 2400),(-0.00371045025106 2503),(-0.00810824135659 2624),(-0.00623282936162 2843),(-0.00994950919433 3063),(-1.1990408666e-14 3158),(-4.88498130835e-15 3281),
Point1,H1,(15.3373536247 43),(12.2399935341 265),(13.785539643 486),(14.9299711669 698),(12.6188536627 921),(10.5005376132 1146),(11.1792100908 1363),(10.1387213233 1549),(9.09432279886 1770),(10.8584890699 1991),(9.00026105462 2205),(9.33411423345 2419),(3.18491907505 2532),(11.374965395 2650),(11.2020565752 2883),(8.6052032105 3081),(7.34532998798 3304),
Point1,H2,,,,,,(6.42243612567 1188),,,(1.54398663003 1890),,,,(1.20347166031 2553),,,,,
Point1,H3,,,,,,(6.42627220002 1192),,,(1.60036033583 1901),,,,(1.54000581224 2565),,,,,
Point1,H4,(7.13444784596 120),,(0.0681325634632 628),(10.5273959549 741),,(1.14920169693 1284),,(2.33685171007 1695),(1.18606931474 1921),(8.92932702208 2012),,,(1.30206500163 2576),,(9.2924137101 2902),,,
Point1,H5,(7.61396249071 135),,(0.13445614966 642),(11.4646729657 756),,(1.26305160461 1293),,(2.36346922421 1702),(1.28891298695 1930),(8.98159464458 2018),,,(1.83465263261 2591),,(9.80968224928 2915),,,
Point1,H6,(-0.00790499923844 1),(7.1054273576e-15 233),(1.06581410364e-14 447),(-0.00746325043196 661),(-0.00198606240586 888),(-0.00579426533073 1107),(4.4408920985e-15 1310),(-0.000560347018057 1519),(-3.5527136788e-15 1741),(0.0 1953),(5.3290705182e-15 2164),(-0.00710365821402 2386),(-8.881784197e-16 2504),(-0.0174460417504 2612),(-2.6645352591e-15 2828),(-2.6645352591e-15 3055),(-0.0111289431004 3278),
Point2,H1,(17.1913063012 47),(15.2351371502 265),(16.6638621991 483),(18.652794829 698),(14.980224891 920),(13.5497482277 1146),(14.7154929131 1362),(12.4086671684 1548),(12.8206842931 1769),(14.6213265081 1993),(12.4463187147 2201),(13.5998658182 2422),(14.5873353157 2649),(14.4460831656 2859),(11.6220535592 3080),
Point2,H2,,,,,,,(11.4333362387 1388),,,,,,(8.54846315898 2696),,
Point2,H3,,,,,,,(11.4524937327 1393),,,,,,(8.76343103883 2706),,
Point2,H4,(8.68001447178 123),,(0.654740592057 621),(12.3679086444 742),,,(2.2801846871 1494),(3.82518559578 1669),,(3.13676797551 2131),(9.27472620229 2251),,(1.67396592622 2784),,
Point2,H5,(8.93513171145 145),,(1.30006304407 638),(13.743997392 756),,,(2.33148556519 1500),(4.01684801321 1681),,(3.15318568866 2135),(9.29603457604 2257),,(1.706526085 2791),,
Point2,H6,(1.7763568394e-15 231),(-5.3290705182e-15 446),(-0.0107262609569 660),(-0.00115713421509 886),(-2.6645352591e-15 1106),(6.2172489379e-15 1309),(1.15463194561e-14 1519),(2.6645352591e-15 1741),(-7.9936057773e-15 1953),(-3.5527136788e-15 2164),(-0.00976030095587 2385),(-8.881784197e-16 2611),(-8.881784197e-15 2826),(-7.1054273576e-15 3055),
Point3,H1,(16.6128550604 47),(14.4519796245 266),(16.7047015173 489),(20.1852737904 699),(16.3066183362 922),(14.8109044313 1145),(16.4062311069 1361),(14.4882622611 1548),(14.9764027486 1771),(17.3442890535 1995),(14.6557509351 2203),(15.3671719771 2424),(16.5021022982 2650),(16.362573596 2859),(13.7070681642 3082),(12.6144806207 3306),
Point3,H2,,,,,(8.16256682231 969),,(11.8039029728 1387),,,,(9.85712070531 2253),(1.62640437166 2506),(9.43827053778 2702),(15.2353597794 2871),,,
Point3,H3,,,,,(8.90713887067 981),,(11.9790510183 1396),,,,(9.85986661192 2255),(1.72110504803 2514),(9.4399830569 2704),(15.848138174 2882),,,
Point3,H4,(7.94138569198 124),,(0.768894314155 625),(13.1620407377 744),(6.32255998515 1023),,,,(1.29049642273 1921),,(8.64814519597 2281),(-0.00150570926173 2549),(2.0585591025 2785),(12.1227484699 2904),,,
Point3,H5,(7.99986123906 133),,(1.16794590423 639),(13.8393156235 756),(6.4404731177 1034),,,,(2.22630814967 1936),,(8.7229250593 2291),(2.11571501718 2591),(2.12400836546 2793),(12.807613534 2916),,,
Point3,H6,(-0.00243153480579 1),(-1.7763568394e-15 230),(7.1054273576e-15 446),(-7.1054273576e-15 661),(-0.00505990801957 886),(-8.881784197e-15 1106),(-0.000587038420579 1310),(-1.7763568394e-15 1519),(-5.3290705182e-15 1742),(-0.00509263263495 1954),(3.5527136788e-15 2163),(1.7763568394e-15 2385),(-0.00150570926173 2549),(7.1054273576e-15 2610),(5.3290705182e-15 2828),(4.4408920985e-15 3055),(-0.00883490721776 3279),
