Cycle,0.65836875
Average Width,0.0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(26.361641079 98),(14.0177550732 296),(6.41922273967 366),(10.4759146375 475),(7.17578997973 551),(8.58558315529 637),(5.98003679477 702),(8.60949761513 809),(14.6354241745 964),(12.6429663057 1099),(10.6650197864 1286),(9.62530552104 1458),(10.3311640616 1551),(6.13165896722 1701),(11.897661785 1787),(16.3975729778 1910),(10.9281393942 2099),(12.8762371626 2179),(10.727438682 2243),(15.6479900007 2414),(13.7633042276 2513),(6.65748210004 2582),(10.1107477632 2711),(7.81588205205 2897),(24.3551362327 3021),
Point0,H2,(-0.638740876811 173),,(3.14273444148 387),,(-2.30926389122e-14 580),,(2.48692362806 723),,,,,,(5.49862169758 1581),,(-0.0199971893056 1811),(-0.0134251565045 1983),(-0.00155928053874 2132),(8.15560669409 2198),(-0.0174116270011 2286),,,,(7.33916757656 2735),,
Point0,H3,(2.88110536231 206),,(3.80922573663 397),,(6.67990671106 613),,(4.59605210064 748),,,,,,(5.52201847057 1586),,(5.63603537676 1832),(2.2250804934 2001),(1.53000689955 2147),(8.63070018219 2207),(6.69465116661 2320),,,,(7.91794233387 2748),,
Point0,H4,(-0.101259632737 229),,(-0.0521953236609 416),,,,,(-0.00202245990253 840),(4.08562073062e-14 1007),,(-0.00433493066031 1332),,(-0.0477936271691 1646),,,(1.41169707748 2014),,,(6.55929128032 2329),,,(-0.0179402883879 2619),(-0.175748556014 2794),,
Point0,H5,(0.191416876819 240),,(3.00067411957 433),,,,,(12.6087464269 926),(10.5769317202 1045),,(7.54501786762 1406),,(0.612287414365 1665),,,(7.26599003067 2039),,,(11.2874069799 2366),,,(4.85465441307 2658),(4.47090018295 2819),,
Point0,H6,(-0.638740876811 173),(-0.112111112296 251),(1.59872115546e-14 334),(-0.0521953236609 416),(-0.0313459985863 502),(-2.30926389122e-14 580),(2.6645352591e-15 661),(-0.00202245990253 840),(4.08562073062e-14 1007),(-0.0236335682348 1156),(-0.00433493066031 1332),(-0.000112533545051 1495),(-0.0477936271691 1646),(-0.0183640519387 1743),(-0.0199971893056 1811),(-0.0134251565045 1983),(-0.00155928053874 2132),(-0.0174116270011 2286),(-0.00405392049765 2457),(-0.0312742261265 2553),(-0.0179402883879 2619),(-0.175748556014 2794),(4.10782519111e-15 2862),(-0.598264869616 2932),
Point1,H1,(7.21758629831 110),(4.44790518705 208),(11.1078411855 300),(5.0353308496 369),(7.89669865708 479),(5.30336358381 555),(6.73322860667 639),(4.58270295281 705),(6.29400602326 812),(8.96624827729 964),(7.57955868996 1101),(7.43379457549 1285),(4.50852907312 1386),(6.4450991073 1462),(8.03977726812 1554),(3.76335491838 1708),(8.43879510778 1789),(10.7399219008 1914),(6.71510357361 2101),(9.6432843231 2182),(7.41013531714 2248),(11.7088601652 2412),(9.93495927818 2519),(7.27404356514 2716),(4.65111907034 2821),(5.38079163021 2891),
Point1,H2,(4.61940454823 135),,,(3.35219547202 388),,,,,(-0.0117923477028 847),,,,(4.20514581352 1400),,(3.3934236679 1584),,,(2.30926389122e-14 1988),(0.367594191485 2138),(5.56230691999 2201),,,(-0.0293814819184 2556),(4.38027170818 2738),(2.78771460299 2839),,
Point1,H3,(4.67564776787 142),,,(3.80107419565 399),,,,,(5.77864469678 880),,,,(4.34348495784 1414),,(3.78919901511 1600),,,(1.15369443901 2004),(0.52547326856 2145),(5.94267326982 2210),,,(6.1388877827 2583),(6.38102575738 2755),(2.94356317236 2847),,
Point1,H4,,,,(-0.0044773094353 420),,,,(2.31045072659 729),(5.67489625199 888),(4.4408920985e-15 1013),,,,,(-0.0439776342166 1652),,(-0.00316146799124 1813),(0.410664061028 2017),,,(-8.881784197e-15 2289),,(-2.26485497024e-14 2626),,,,
Point1,H5,,,,(2.51538259233 437),,,,(3.09466904158 752),(7.74172943544 929),(6.9129215749 1047),,,,,(0.286295454974 1668),,(5.50660447123 1836),(4.7555883638 2044),,,(7.72352016905 2368),,(3.13078120428 2661),,,,
Point1,H6,(-0.899990523723 7),(-0.0583553262358 74),(-0.0205767279522 172),(-0.01701716055 257),(-1.06581410364e-14 335),(-0.0044773094353 420),(-6.66133814775e-15 505),(8.881784197e-15 583),(-1.28785870857e-14 667),(-0.0117923477028 847),(4.4408920985e-15 1013),(-5.3290705182e-15 1158),(-0.00689694344714 1337),(2.6645352591e-15 1501),(-0.0439776342166 1652),(-0.0381548362784 1741),(-0.00316146799124 1813),(2.30926389122e-14 1988),(-1.59872115546e-14 2156),(-8.881784197e-15 2289),(-0.00916713310816 2460),(-0.0293814819184 2556),(-2.26485497024e-14 2626),(-0.0329832711245 2794),(8.65973959208e-15 2866),(-0.772934033404 2936),
Point2,H1,(11.003750263 24),(9.15928079368 191),(9.13915613473 360),(10.2739781916 521),(9.7090668685 681),(11.2650522377 852),(12.7995291206 1013),(11.8002808868 1179),(11.2312473094 1343),(11.1910360974 1506),(11.402690303 1671),(10.968631072 1851),(11.4968334356 1992),(10.8675256536 2149),(10.1399435652 2312),(9.93648997437 2470),(10.7749159023 2632),(12.8886234342 2788),(12.2972764261 2942),
Point2,H2,(-0.0112274857827 99),(9.01762881655 200),,,,,(6.03296774306 1037),,,,,(4.4703022778 1880),,(6.12704300702 2178),,,,(8.27724785634 2821),,
Point2,H3,(2.04740231051 117),(9.01973988509 203),,,,,(6.41771017672 1047),,,,,(4.96848498851 1890),,(6.50431162958 2191),,,,(8.33539223679 2829),,
Point2,H4,(1.06016468826 131),(-0.00842058692907 290),(-0.0336676240012 439),,,,,(1.34207358652 1272),,,,(1.75583104485 1915),(0.0718233409295 2084),(0.11886756727 2247),(1.24660614807 2401),(2.71343524831 2524),(2.32319735897 2720),(0.787544284781 2884),,
