Cycle,0.692639018952
Average Width,5.6799759139
Width,,5.92574172018,5.10147360395,5.46044473006,4.3263073836,5.38210768587,5.78343744371,5.23479543791,6.09538152795,6.10601095983,6.99776685503,6.37189885815,5.25417165079,5.33561990863,6.98474334737,4.9817910502,5.28539194477,6.72233306835,5.93778005316,5.44050246513,4.86557007222,5.18520027413,5.34076577643,5.63712240366,6.05149667702
Point0,H1,(14.246349794 111),(12.8870156472 260),(10.9887555925 403),(9.42653240694 543),(11.9708718613 692),(14.3560843509 838),(15.6483890804 983),(17.9635787609 1121),(21.3871184727 1264),(24.2725095403 1413),(22.9611020164 1559),(15.8109116789 1694),(16.8977306009 1829),(17.2505888274 1973),(15.0722783977 2118),(16.0253074786 2262),(13.3126668767 2400),(13.3845633641 2545),(11.3752472167 2693),(10.2137229986 2841),(9.31260359813 2985),(13.7416871491 3130),(12.367845006 3282),(11.8997346699 3431),(11.2910334403 3576),(16.3819981462 3724),(6.35864649595 3878),
Point0,H2,,(0.484938293955 289),(-4.4408920985e-15 435),(-7.1054273576e-15 573),,,,,,,,,,(7.1054273576e-15 2011),(-0.00123826111782 2153),(-0.0650220456912 2301),(3.45040833009 2427),(2.10421994735 2572),,(1.06021561656 2871),(-0.455033245388 3028),(2.6645352591e-15 3166),,,,(-0.535259235036 3782),,
Point0,H3,,(0.923979412014 298),(3.86494127367 469),(2.8946164245 614),,,,,,,,,,(0.721800564403 2030),(1.45453483432 2179),(0.546050854917 2322),(6.93040644705 2448),(4.98298024888 2594),,(2.74208987444 2895),(0.463410887012 3044),(2.07639832083 3187),,,,(-0.176648698388 3796),,
Point0,H4,(-8.881784197e-16 144),(-0.00825936845217 319),(3.51981921895 481),(2.61878706394 625),(6.2172489379e-15 719),(-2.6645352591e-15 867),(0.112129842378 1026),(1.06581410364e-14 1174),,(0.58967561779 1456),(9.7699626167e-15 1636),(4.4408920985e-15 1729),(-0.00189663343971 1861),(0.204020610093 2046),(0.973674290404 2192),(0.192264539905 2335),(5.01480405629 2482),(4.90654287995 2601),,(0.511823894118 2922),(-0.038941065573 3057),(1.7488855367 3201),,(-0.00549809438056 3475),(-0.0142598849914 3605),(-0.577557843707 3810),,
Point0,H5,(3.99386769169 210),(2.93903214837 356),(5.3067767721 499),(3.550305594 641),(7.55888062989 783),(8.9922932313 933),(1.31967728394 1043),(6.57736504612 1219),,(1.03591060963 1470),(0.83481837121 1651),(0.880628832662 1743),(4.22643255474 1923),(1.27592469384 2065),(2.78746637553 2211),(1.92017401465 2354),(5.72707046671 2494),(5.01353658044 2610),,(2.22676507495 2947),(4.33545831675 3091),(5.825743926 3234),,(6.82511029929 3526),(9.40492680902 3682),(0.296766964075 3829),,
Point0,H6,(-8.881784197e-16 144),(-0.00825936845217 319),(-4.4408920985e-15 435),(-7.1054273576e-15 573),(1.11806657265 662),(6.2172489379e-15 719),(-2.6645352591e-15 867),(7.9936057773e-15 1059),(1.06581410364e-14 1174),(-0.0210579284973 1309),(-0.00472388365492 1487),(9.7699626167e-15 1636),(4.4408920985e-15 1729),(-0.00189663343971 1861),(7.1054273576e-15 2011),(-0.00123826111782 2153),(-8.881784197e-15 2230),(-0.0650220456912 2301),(2.6645352591e-15 2370),(8.881784197e-16 2517),(2.6645352591e-15 2662),(5.3290705182e-15 2817),(0.436394199216 2962),(-0.455033245388 3028),(2.6645352591e-15 3166),(0.932600039695 3254),(3.5527136788e-15 3310),(1.28785870857e-14 3403),(-0.00549809438056 3475),(-0.0142598849914 3605),(-6.65329084395 3912),
Point1,H1,(15.7010585803 110),(14.0526283574 260),(12.5133517821 404),(11.2441446982 543),(12.8564624946 691),(16.1133023137 838),(18.696860134 983),(20.7069862226 1121),(25.6546395484 1264),(28.2946599404 1413),(27.2922558343 1559),(21.3673657011 1694),(21.217050282 1829),(20.007576593 1973),(20.8588779661 2117),(21.0112523652 2261),(15.2512809707 2399),(16.1509111969 2544),(14.8604436517 2693),(13.767468738 2840),(12.3121895669 2984),(16.6873308606 3130),(15.5709044236 3282),(15.3196333527 3431),(15.9811399494 3575),(18.973343387 3724),
Point1,H2,(-4.4408920985e-15 145),,(6.66133814775e-15 434),,,,,(1.33226762955e-14 1178),,,(4.4031857799 1597),(0.547083826582 1728),(-0.0230127933642 1875),(-0.493102023062 2016),(-0.0208801667345 2157),(-0.0120623869841 2311),,,,(-0.00427148409042 2873),(-0.0206532697695 3026),(0.0 3166),,(-0.00159875365053 3475),(-0.0137133866052 3607),,
Point1,H3,(0.752230561199 159),,(3.62989234946 470),,,,,(1.31810470741 1195),,,(4.62457543656 1607),(1.32278451885 1740),(0.37129776065 1891),(0.429888768396 2036),(1.26370611133 2179),(0.451672527428 2328),,,,(1.94984700634 2896),(0.871556588481 3044),(1.24652370687 3183),,(2.04289080773 3496),(1.97695158876 3634),,
Point1,H4,(0.67552788931 166),,(3.28617163384 481),,(-0.0190970323971 718),(-1.7763568394e-15 867),(1.35251299751 1024),(1.28577018484 1199),,,(-0.000534431573604 1638),(-0.00975798374076 1757),(0.308803382269 1898),(0.148295840946 2048),(0.683522344648 2192),(0.443431909434 2331),,,,(0.209851782413 2931),(0.684229154239 3053),(0.779952683738 3195),,(2.02952308164 3500),(1.95763966004 3638),,
Point1,H5,(3.06563618542 211),,(4.83866551848 499),,(6.28485333776 785),(7.60015966385 935),(1.95689567945 1040),(3.99662557129 1219),,,(0.818068447268 1652),(2.95817394547 1783),(2.35398466643 1921),(1.38239576502 2066),(2.98342982715 2211),(2.51930577681 2354),,,,(0.789661535342 2946),(4.04329399162 3091),(4.18069262288 3234),,(5.53362715535 3525),(7.34594230174 3684),,
Point1,H6,(3.63095429959 83),(-4.4408920985e-15 145),(5.3290705182e-15 312),(6.66133814775e-15 434),(8.43769498715e-15 572),(1.33226762955e-15 661),(-0.0190970323971 718),(-1.7763568394e-15 867),(9.7699626167e-15 1059),(1.33226762955e-14 1178),(-0.00235415002613 1322),(-7.1054273576e-15 1486),(-0.000534431573604 1638),(-0.00975798374076 1757),(-0.0230127933642 1875),(0.0 1939),(-0.493102023062 2016),(-6.2172489379e-15 2081),(-0.0208801667345 2157),(-2.6645352591e-15 2229),(-0.0120623869841 2311),(-0.0239530332698 2370),(-6.2172489379e-15 2428),(-1.7763568394e-15 2515),(2.6645352591e-15 2574),(2.6645352591e-15 2659),(-0.0163199604696 2723),(8.43769498715e-15 2815),(-0.00427148409042 2873),(6.2172489379e-15 2958),(-0.0206532697695 3026),(0.0 3166),(0.564200974167 3252),(-0.0127867092124 3312),(-0.000485131478202 3401),(-0.00159875365053 3475),(0.977046475056 3549),(-0.0137133866052 3607),
