Cycle,0.733956131672
Average Width,7.61936068806
Width,,8.48042357338,10.2202101554,9.62834834185,7.5848711134,11.2153280162,10.0906907527,10.2471994008,9.82392509228,10.1819885653,8.22687976479,10.1430920095,12.3311378889,11.240363813,9.87904676556,9.55994318266,7.96514407132,8.0558316476,6.21343298234,9.05996102784,8.42837430768,6.98321579071,8.32590841957,6.3022988091,6.41096500996,5.53878340066,6.93429375125,5.81375547652
Point2,H1,(50.8151268919 90),(34.3590061889 214),(36.5907369074 305),(38.9318606372 473),(30.6168154019 614),(37.8834885407 801),(37.6796628122 964),(34.7097064806 1125),(43.0266763254 1287),(44.4459035418 1402),(37.4830406645 1605),(32.5648393512 1795),(38.0841465767 1968),(41.0160695037 2136),(39.3280476866 2316),(43.40362011 2411),(41.5195044163 2485),(48.5531794492 2662),(41.3208505431 2778),(48.0233197062 2943),(55.54577376 3160),(49.0301668601 3298),(61.089010943 3493),(58.9326872459 3654),(67.4160001606 3807),(53.3644795534 3984),(66.1270180114 4132),(63.0822875776 4293),
Point2,H2,(44.0608423156 117),(30.7898579793 235),(3.5527136788e-15 341),(2.48689957516e-14 515),,(3.90798504668e-14 846),(6.75015598972e-14 1010),,,(37.2165283481 1425),,(-4.97379915032e-14 1839),,,,,,,,(40.9796603406 2972),,(44.6626488647 3317),,,,,
Point2,H3,(49.2087490599 132),(33.4668247914 258),(26.2211960646 388),(29.7676716762 553),,(25.8443598595 887),(28.075467137 1066),,,(42.0392645928 1454),,(35.0642276314 1899),,,,,,,,(46.0366900603 2993),,(47.3288874509 3330),,,,,
Point2,H4,,(33.453762411 261),(25.2047620153 411),(26.0808194357 569),,(25.7335914246 896),(27.2960773697 1077),(2.48689957516e-14 1171),(4.61852778244e-14 1331),,,(34.8244171868 1908),(-0.0158630515477 2005),(-0.0156510290512 2180),,,(-0.0140091583597 2529),,,(7.1054273576e-15 3040),,(6.03961325396e-14 3369),(9.23705556488e-14 3532),(-0.00848427962997 3696),(1.42108547152e-14 3859),,
Point2,H5,,(34.3426961296 277),(30.8777887898 439),(30.0930419797 589),,(35.3176336452 937),(32.3599545116 1101),(41.4337528486 1257),(34.7861015165 1371),,,(36.7995042898 1937),(22.2103379662 2046),(28.8609798181 2246),,,(25.3616103451 2577),,,(53.5715506461 3110),,(56.8224244205 3464),(52.4443813943 3618),(46.9563068859 3742),(51.6901155557 3957),,
Point2,H6,(-0.0134230330752 173),(3.5527136788e-15 341),(2.48689957516e-14 515),(-3.5527136788e-15 678),(3.90798504668e-14 846),(6.75015598972e-14 1010),(2.48689957516e-14 1171),(4.61852778244e-14 1331),(-0.00453353201994 1500),(-4.61852778244e-14 1667),(-4.97379915032e-14 1839),(-0.0158630515477 2005),(-0.0156510290512 2180),(-4.61852778244e-14 2354),(-0.0140091583597 2529),(2.48689957516e-14 2702),(-0.0135580941086 2876),(7.1054273576e-15 3040),(-2.13162820728e-14 3200),(6.03961325396e-14 3369),(9.23705556488e-14 3532),(-0.00848427962997 3696),(1.42108547152e-14 3859),(2.84217094304e-14 4017),(3.5527136788e-14 4176),(2.84217094304e-14 4334),
Point3,H1,(55.6313673867 82),(34.8904205625 275),(41.1770083938 471),(32.1025897551 586),(33.0080345292 642),(41.9086653091 801),(41.3833067287 962),(39.5151975125 1124),(45.4385307302 1285),(46.4727222215 1404),(43.3557321156 1606),(37.7543327111 1795),(43.7831421283 1967),(42.3712993844 2136),(39.342947125 2312),(39.1277196001 2412),(40.3075282518 2484),(41.3176345024 2662),(36.5904547475 2834),(45.3751073878 2939),(45.847965325 2993),(49.7917717837 3158),(46.4188952544 3300),(53.2836511711 3490),(48.6035676471 3654),(48.7145961085 3807),(46.6754902644 3959),(56.1644713812 4133),(55.330739331 4292),
Point3,H2,,,,(30.2042044902 600),(6.39488462184e-14 682),,(-7.1054273576e-15 1009),,,(43.2960732738 1427),,,,,,(38.0675555592 2429),,,,,,,(42.4826562776 3318),,,,
Point3,H3,,,,(32.0737575387 614),(36.6380878086 749),,(32.5880921366 1065),,,(46.2924116498 1454),,,,,,(38.073158625 2432),,,,,,,(43.4108744946 3327),,,,
Point3,H4,,,(6.03961325396e-14 515),,(36.4193763484 756),(4.97379915032e-14 847),(32.3731088415 1073),(7.1054273576e-15 1170),(-3.19744231092e-14 1330),,,(-2.84217094304e-14 1838),,(-0.0362682866325 2180),,,(-1.06581410364e-14 2531),(7.1054273576e-15 2702),(-7.1054273576e-15 2875),,(2.84217094304e-14 3038),,(3.19744231092e-14 3368),(2.13162820728e-14 3531),(7.1054273576e-15 3694),,
Point3,H5,,,(30.0366154261 552),,(40.0033184679 778),(39.505365746 937),(37.906227359 1100),(44.3783407947 1257),(36.9152615605 1371),,,(39.0123498165 1924),,(31.9181083773 2248),,,(28.367017623 2607),(36.5373476076 2805),(35.5509830231 2908),,(47.702409751 3106),,(52.7142928036 3463),(41.6214749317 3602),(36.8035201715 3738),,
Point3,H6,(1.7763568394e-14 173),(2.48689957516e-14 342),(6.03961325396e-14 515),(6.39488462184e-14 682),(4.97379915032e-14 847),(-7.1054273576e-15 1009),(7.1054273576e-15 1170),(-3.19744231092e-14 1330),(1.06581410364e-14 1499),(-3.19744231092e-14 1666),(-2.84217094304e-14 1838),(-0.00869117208822 2006),(-0.0362682866325 2180),(-1.42108547152e-14 2355),(-1.06581410364e-14 2531),(7.1054273576e-15 2702),(-7.1054273576e-15 2875),(2.84217094304e-14 3038),(4.26325641456e-14 3198),(3.19744231092e-14 3368),(2.13162820728e-14 3531),(7.1054273576e-15 3694),(-1.06581410364e-14 3857),(-3.5527136788e-14 4016),(-1.42108547152e-14 4173),(-2.13162820728e-14 4334),
Point4,H1,(42.9168643612 82),(24.9684564091 272),(31.443922587 470),(23.7791089011 586),(25.2844342976 643),(31.5557058423 802),(31.8541060743 961),(30.9992943756 1122),(34.1416398906 1283),(34.9117056763 1454),(33.5857298633 1608),(28.7554345976 1799),(32.5541745139 1967),(31.1804496615 2136),(28.0002512291 2310),(27.9564266628 2430),(28.5658235693 2485),(26.1632817184 2663),(24.3496429113 2834),(32.1270668381 2937),(31.1135337823 2994),(32.0518208917 3157),(31.7629605804 3300),(35.7381901949 3487),(25.7099696138 3594),(29.8619511586 3654),(28.9463890995 3808),(30.9632117826 3928),(35.5916028694 4133),(34.7186788655 4292),
Point4,H2,(42.8853508434 88),,,(22.4557636671 600),(2.48689957516e-14 683),,(-2.48689957516e-14 1009),,(1.06581410364e-14 1330),,,,,(-0.0211491842115 2181),,,,,,,,,(28.4064001898 3319),,,,
Point4,H3,(42.8894772576 92),,,(23.3858276109 613),(27.5812739248 751),,(26.7034993173 1068),,(26.7448677401 1371),,,,,(19.9012039481 2223),,,,,,,,,(28.811469705 3327),,,,
Point4,H4,(38.056880716 118),,(2.48689957516e-14 515),,(27.5789779659 753),(2.13162820728e-14 848),(26.5869312068 1074),,(26.4743221079 1379),(-3.5527136788e-15 1499),(0.0 1666),(2.84217094304e-14 1838),,(19.8629335113 2227),,,(1.06581410364e-14 2533),(-0.010912905907 2702),(7.1054273576e-15 2876),,(-0.00775570261518 3038),(-0.0205945777576 3197),(-1.24344978758e-14 3368),,,,
Point4,H5,(39.6938283928 129),,(21.9056949181 552),,(31.5287994506 776),(31.10432586 938),(29.7017275119 1102),,(34.8324445592 1407),(31.0811690874 1578),(27.0683247957 1737),(28.2087345806 1901),,(23.2132366484 2248),,,(19.8428843652 2604),(23.2862458949 2807),(24.6238546648 2908),,(30.8974848848 3105),(22.7580959817 3250),(35.53387084 3462),,,,
Point4,H6,(-0.0456742183495 176),(-1.06581410364e-14 342),(2.48689957516e-14 515),(2.48689957516e-14 683),(2.13162820728e-14 848),(-2.48689957516e-14 1009),(7.1054273576e-15 1170),(1.06581410364e-14 1330),(-3.5527136788e-15 1499),(0.0 1666),(2.84217094304e-14 1838),(3.5527136788e-15 2007),(-0.0211491842115 2181),(1.7763568394e-14 2356),(1.06581410364e-14 2533),(-0.010912905907 2702),(7.1054273576e-15 2876),(-0.00775570261518 3038),(-0.0205945777576 3197),(-1.24344978758e-14 3368),(-2.13162820728e-14 3531),(-0.00510831420086 3694),(1.06581410364e-14 3856),(2.84217094304e-14 4016),(3.5527136788e-15 4172),(-1.7763568394e-14 4333),
