Cycle,0.610965909091
Average Width,5.10356865648
Width,,4.12636267167,4.64171748354,5.18852439926,5.19229475642,5.02202147394,5.21702363764,5.47479812613,5.23266143863,5.17263116127,5.34287882183,5.37193853217,5.3909643915,5.39278207593,5.32658510531,5.59413497307,4.66800085377,5.48490765085,5.46361668888,4.78819404106,5.03678818192,5.08040219986,5.04731338925,5.07900355038
Point0,H1,(11.5824312745 32),(12.6872743339 162),(16.0738994351 291),(16.7578311807 415),(16.2557758273 539),(16.5428172662 668),(17.6206916555 798),(17.83124877 922),(19.730730142 1045),(18.8873694162 1172),(19.7766561255 1300),(17.7825246289 1430),(17.8556473132 1557),(18.2249187289 1683),(20.1534281959 1813),(12.0884267686 1944),(12.9946684149 2082),(11.47134831 2211),(12.3665967709 2338),(13.781964961 2465),(15.0934856757 2595),(16.5626865899 2724),(16.0600050386 2850),
Point0,H2,,,,,,,,,,,,,,,,,,,,,,,,
Point0,H3,,,,,,,,,,,,,,,,,,,,,,,,
Point0,H4,(1.73750307417 69),(5.06444378817 204),(4.77263785994 326),(5.91552165629 448),(7.13207186515 576),(6.28854220872 703),(6.69761551193 830),(5.29641131137 957),(5.64194309264 1085),(7.29181406335 1209),(6.05365748375 1342),(4.59258414677 1468),(4.79021746203 1592),(4.49610885293 1721),(8.00368941909 1853),(-0.00835069171044 1983),(-8.881784197e-15 2126),(3.21140451947 2246),(4.29356314843 2372),(5.28714093133 2502),(5.48301969926 2639),(4.68759293303 2766),,
Point0,H5,(5.16805616079 98),(6.78242878478 223),(6.6033250221 350),(7.86286658882 465),(8.40872574039 591),(7.06568287243 717),(8.5820377289 848),(7.98262539246 975),(7.21066156611 1102),(8.68758443915 1228),(6.83547649228 1356),(6.94201263315 1486),(7.07476817756 1613),(6.08620650073 1740),(9.57337131687 1869),(2.88567446495 2009),(1.2196428027 2144),(3.74641146666 2262),(5.3098512143 2391),(5.59093384724 2519),(6.02466582262 2653),(6.4053592016 2784),,
Point0,H6,(1.73750307417 69),(-0.00113061336174 133),(-0.00396404058908 262),(0.0 381),(-5.3290705182e-15 508),(-2.48689957516e-14 636),(-2.75335310107e-14 763),(-1.95399252334e-14 891),(-2.57571741713e-14 1017),(-0.000420054501036 1141),(-8.881784197e-15 1270),(-1.42108547152e-14 1401),(-1.33226762955e-14 1529),(-0.00181510958007 1653),(2.6645352591e-15 1784),(-0.0622952787951 1916),(-0.00835069171044 1983),(-0.00684334458346 2054),(-0.203731867072 2164),(-5.3290705182e-15 2302),(-3.5527136788e-15 2430),(-8.881784197e-16 2564),(0.0 2695),(-0.00220225199398 2820),
Point1,H1,(21.0325032987 31),(21.5792785894 161),(23.4124871423 290),(23.5707850878 414),(23.9409020793 538),(23.2658212088 666),(23.5157988247 797),(24.0559677297 920),(26.1213678373 1044),(25.1999593441 1171),(25.9575672374 1299),(23.6425876057 1428),(23.4731339364 1556),(24.3497797657 1682),(25.9207243572 1812),(21.7514627826 1947),(19.2477345145 2082),(18.699737993 2211),(21.3633187413 2336),(21.6064719678 2464),(21.9873794095 2594),(23.2087636516 2723),(21.3107922937 2849),
Point1,H2,,,,,,,,,,,,,,,,,,,,,,,
Point1,H3,,,,,,,,,,,,,,,,,,,,,,,
Point1,H4,(4.40973289115 62),(6.24636652975 205),(6.22570530121 324),(6.81305668936 446),(8.67420683089 574),(7.26890360332 701),(6.90128589472 828),(6.63631718446 956),(6.32070455284 1083),(7.77733351423 1209),(6.76852607075 1340),(6.02923828211 1466),(5.51498996217 1591),(5.90821073484 1719),(7.43676073324 1853),(6.18264796514 1981),(2.1235481642 2124),(4.25875608448 2245),(6.16808916945 2369),(6.46217823795 2497),(6.2583446488 2637),,
Point1,H5,(6.72338663686 95),(8.16191400813 223),(8.07162327017 347),(9.61827821791 465),(10.3434635888 590),(9.24659343239 718),(10.6267781291 848),(9.77002730665 975),(8.58080993095 1101),(9.7937771289 1228),(8.79417864853 1357),(9.09443056165 1486),(7.99585898871 1612),(7.73387868925 1739),(9.73459184347 1869),(8.80817209529 2001),(4.56022912355 2142),(5.76124475493 2265),(7.37004965852 2390),(6.95348836211 2519),(7.28120112065 2652),,
Point1,H6,(1.7763568394e-15 133),(-7.1054273576e-15 262),(-1.06581410364e-14 381),(-1.06581410364e-14 508),(-0.0067214292988 636),(-8.881784197e-15 763),(-2.13162820728e-14 891),(5.3290705182e-15 1017),(5.3290705182e-15 1143),(0.0 1270),(3.5527136788e-15 1401),(-1.7763568394e-15 1529),(-0.000988990053676 1652),(1.24344978758e-14 1784),(1.7763568394e-15 1915),(-4.4408920985e-15 2056),(-0.00474455565654 2180),(-0.00299640640547 2302),(-0.0015769932915 2431),(4.4408920985e-15 2562),(1.7763568394e-15 2695),(-7.1054273576e-15 2819),
Point2,H1,(23.1202934113 31),(20.9630872539 161),(25.4583624085 290),(25.9040179631 413),(26.3008232956 537),(25.6880822756 666),(26.0349821274 797),(24.7659395228 920),(26.0417286061 1043),(25.5332994317 1171),(27.3474503782 1299),(24.9413718136 1428),(24.6859269473 1556),(25.6935000841 1682),(26.8050982049 1812),(23.2436523547 1946),(25.6978116016 2082),(24.4008833493 2211),(24.1707709441 2336),(23.8913876736 2464),(23.1686758161 2594),(22.5769120738 2723),(18.9224018263 2849),
Point2,H2,,,,,,,,,,,,,,,,,,,,,,,
Point2,H3,,,,,,,,,,,,,,,,,,,,,,,
Point2,H4,(6.11311818082 60),(5.82010037434 204),(6.32517397485 320),(7.21187963466 445),(8.84139522627 573),(8.43933745571 700),(7.65004403864 828),(6.92620958947 955),(6.81927806532 1084),(8.03972977985 1210),(7.64357656581 1339),(6.06250014105 1466),(5.94387266353 1591),(6.21931379927 1719),(7.78091304097 1853),(7.34838153647 1980),(4.04736168131 2122),(4.93767191721 2243),(6.61149166234 2367),(7.35851246579 2495),(7.17303904516 2635),,
Point2,H5,(9.51388538881 89),(8.04715982238 222),(9.52609830734 346),(10.5552622518 464),(11.3667522372 591),(10.8555185329 718),(11.2047337957 848),(10.0173934064 974),(8.84458193356 1101),(10.5181699961 1228),(9.74127601488 1357),(10.1051304465 1486),(9.18110485171 1612),(9.27670452482 1741),(10.4342640256 1870),(11.5829982531 2001),(7.01281693407 2142),(7.94544267781 2265),(8.31472809043 2387),(7.80727943804 2520),(8.07876270159 2651),,
Point2,H6,(-5.3290705182e-15 133),(-0.00868893757767 261),(-0.00172258908296 380),(-7.1054273576e-15 508),(-3.5527136788e-15 635),(1.06581410364e-14 764),(1.7763568394e-15 891),(7.1054273576e-15 1017),(-3.5527136788e-15 1142),(-1.7763568394e-15 1270),(1.7763568394e-14 1401),(1.06581410364e-14 1529),(3.5527136788e-15 1653),(3.5527136788e-15 1784),(1.7763568394e-14 1915),(1.7763568394e-14 2055),(-1.7763568394e-15 2181),(5.3290705182e-15 2303),(1.7763568394e-15 2431),(8.881784197e-15 2561),(-8.881784197e-15 2694),(-6.2172489379e-15 2818),
Point3,H1,(10.5304611838 31),(13.2893267014 162),(17.6943126307 290),(17.4624647046 414),(17.3782613317 537),(17.4622565771 666),(18.2406303347 797),(16.1779477886 921),(16.1863184278 1044),(17.1020202559 1172),(18.216511512 1300),(16.9506280318 1429),(16.5810783135 1557),(17.1912760954 1683),(18.6437500948 1813),(15.5308689998 1947),(19.3075395587 2082),(19.295410938 2211),(16.4551662761 2336),(16.7256118056 2464),(15.499706235 2594),(14.232177889 2723),(11.0433442422 2851),
Point3,H2,,,,,,,,,,,,,,,,,,,,,,,,
Point3,H3,,,,,,,,,,,,,,,,,,,,,,,,
Point3,H4,(1.11022302463e-15 60),(5.85427739043 204),(4.89606422201 322),(5.93366992233 446),(6.97764885313 573),(6.79139252532 702),(6.65071908262 829),(5.12260584984 956),(5.34991132978 1082),(6.58506966797 1208),(5.96045856905 1338),(4.53287285182 1467),(4.53988729674 1592),(4.41044745189 1719),(6.13795445832 1853),(5.7431329952 1981),(2.76198914357 2122),(4.33722147079 2245),(5.02373431438 2369),(5.86391725203 2500),(5.76371865412 2640),(4.13413839463 2763),,
Point3,H5,(5.14985066985 93),(7.11833677872 222),(6.95735085809 348),(7.719144685 465),(8.52051012971 590),(8.18544255518 718),(9.03961022125 849),(7.09630889493 974),(6.76099871135 1100),(8.32620855089 1228),(7.50753966951 1357),(7.24929002663 1486),(7.0112486205 1613),(7.30549626008 1742),(7.95565216947 1870),(9.40823778264 2002),(5.84058530678 2143),(6.15677083967 2265),(6.80166853746 2392),(6.63234892903 2522),(5.92220819055 2650),(5.11218708837 2781),,
Point3,H6,(-0.14938541598 2),(1.11022302463e-15 60),(-0.0514667767404 131),(2.6645352591e-15 262),(-7.9936057773e-15 381),(-1.59872115546e-14 508),(-1.24344978758e-14 635),(1.06581410364e-14 763),(3.5527136788e-15 891),(9.7699626167e-15 1017),(1.95399252334e-14 1141),(1.15463194561e-14 1271),(1.06581410364e-14 1401),(9.7699626167e-15 1529),(1.06581410364e-14 1652),(1.24344978758e-14 1784),(7.1054273576e-15 1915),(-5.3290705182e-15 2056),(-8.881784197e-16 2181),(1.7763568394e-15 2302),(1.7763568394e-15 2430),(3.5527136788e-15 2562),(-0.00279871277609 2695),(-1.7763568394e-15 2818),(-0.0312257370096 2942),
