Cycle,0.86480952381
Average Width,0.0
Width,,0.0,0.0,0.0,4.14951698197,0.0,4.21133296048,0.0,87.0031580683,0.0,0,2.39931110533,0.0,5.63705889624,0,0.0
Point0,H1,(7.22730844793 27),(11.8566234029 234),(12.8245232788 451),(11.010284785 636),(14.0572610817 843),(11.4969006494 1036),(15.0801400468 1231),(13.6608714171 1428),(14.9824505637 1616),(13.0628449621 1819),(13.5401677671 2031),(13.6153435737 2221),(15.7197780329 2401),(15.5197087637 2618),(11.8690704608 2828),
Point0,H2,,(4.7167640938 323),(9.12439081043 476),(8.10275404774 678),,(7.53660044535 1077),,(9.47938044581 1466),,,(8.09697035596 2072),,(9.75778873779 2438),,
Point0,H3,,(4.91223248631 334),(9.43333460427 488),(8.41250333693 689),,(8.25337390581 1092),,(9.55401300071 1474),,,(8.21370093348 2080),,(10.8580987794 2455),,
Point0,H4,,(0.68675731054 367),,,,,,,(8.18917243452 1673),,(4.23245294444 2117),,,,
Point0,H5,,(1.03394826117 381),,,,,,,(8.79548089457 1685),,(4.45673775143 2129),,,,
Point0,H6,(-7.1054273576e-15 195),(8.881784197e-16 400),(-8.881784197e-15 601),(6.2172489379e-15 782),(5.3290705182e-15 998),(-0.000583876085106 1187),(4.4408920985e-15 1390),(5.3290705182e-15 1574),(8.881784197e-16 1783),(-7.1054273576e-15 1995),(1.7763568394e-15 2177),(-1.06581410364e-14 2362),(-0.00326423097062 2566),(-0.0156067851621 2792),
Point1,H1,(3.50383468093 22),(3.40237758438 118),(8.26736214831 229),(10.8186103791 452),(8.53900314085 634),(10.6502939722 838),(7.07640584023 1034),(10.4916937771 1227),(10.0079837372 1421),(10.9166397817 1615),(9.09748848612 1814),(9.20748059845 2028),(8.84803585221 2219),(12.5054721936 2399),(7.02939994373 2608),(13.4014954282 2888),
Point1,H2,(1.9071294834 40),,,,,,,,,,,(5.23072510518 2069),(5.9231621715 2250),(7.72018876575 2430),,,
Point1,H3,(2.00575229127 47),,,,,,,,,,,(6.07250640963 2083),(6.21010130732 2264),(9.56631837973 2459),,,
Point1,H4,(-4.4408920985e-15 66),(1.48741813696 140),,(7.41244751274 474),(6.68541630472 673),(6.05713401647 881),(5.29075591478 1073),(3.18782825909 1339),(7.5653042708 1460),,,(3.8118842853 2113),(3.4884013342 2298),(4.29558994241 2498),,,
Point1,H5,(3.02413725213 84),(2.66184078613 171),,(8.31870401757 500),(7.76156486429 690),(6.55505997251 895),(6.25242234329 1092),(3.19709007182 1343),(8.11428414811 1474),,,(3.87576513506 2123),(3.5138048649 2304),(4.69709847308 2518),,,
Point1,H6,(-4.4408920985e-15 66),(8.881784197e-16 194),(-7.1054273576e-15 398),(-5.3290705182e-15 598),(1.7763568394e-15 765),(-3.10862446895e-15 1002),(-2.33636008238e-05 1189),(4.4408920985e-15 1389),(9.7699626167e-15 1573),(3.5527136788e-15 1779),(-3.5527136788e-15 1994),(-1.7763568394e-15 2173),(2.6645352591e-15 2359),(-0.0434926615209 2566),(-0.00967886567862 2666),(-0.137190361842 2786),
Point2,H1,(7.99124445104 130),(5.56196773683 303),(5.52958838717 362),(5.24154792208 475),(5.88743479045 564),(4.4780001156 649),(8.57499915997 773),(7.38926963057 956),(7.31009186577 1143),(6.89294185825 1355),(5.490046161 1533),(8.70089669437 1739),(3.32699447553 1961),(7.94908095046 2106),(7.71502643896 2328),(8.56308760827 2537),
Point2,H2,(6.97212486478 149),,,(4.99433952956 496),,,(-0.0222451809055 812),,(5.3290705182e-15 1199),,,,,,,
Point2,H3,(6.97640222226 152),,,(5.23528881374 517),,,(5.40663192206 866),,(5.83176655582 1294),,,,,,,
Point2,H4,(-1.7763568394e-15 206),,,,,,(5.03132663484 878),(0.0 998),(5.64235684908 1314),,,,,,,
Point2,H5,(4.44805360618 259),,,,,,(6.62990325492 899),(6.14027271524 1096),(5.69739143743 1324),,,,,,,
Point2,H6,(-1.7763568394e-15 206),(-0.00528641045756 399),(-0.0187998705705 603),(8.43769498715e-15 704),(-0.0222451809055 812),(0.0 998),(5.3290705182e-15 1199),(-0.00370309770659 1403),(-0.00639522715868 1581),(-0.0642501171489 1796),(-0.0317966060279 1905),(-0.0575583861345 1987),(-0.00930524867119 2174),(-7.1054273576e-15 2361),(-0.00725949075803 2570),
