Cycle,0.908952205882
Average Width,0.0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Point0,H1,(38.3440669599 45),(37.4887020889 239),(32.3389948776 400),(32.0215406163 603),(34.13639734 814),(29.6173256347 1004),(30.8712307016 1216),(32.8707971674 1405),(30.8751140329 1594),(31.3175318411 1790),(31.6606037237 1997),(32.7652439283 2192),(30.8007809613 2380),(31.3394639053 2573),(20.8727446664 2766),(20.339610511 2958),(22.7599886736 3150),(19.3649350505 3328),
Point0,H2,,,,,,,,,,(31.0906038597 1797),,,,(30.9883281329 2581),,,,
Point0,H3,,,,,,,,,,(31.2868773304 1804),,,,(31.2936666139 2589),,,,
Point0,H4,,,,(3.16019208169 738),,(1.96789733916 1139),,(3.81206838032 1524),,(4.79366984961 1926),(3.22378768163 2115),(4.67311094163 2310),,(-0.0248734138608 2708),,(6.15850987818 3033),,
Point0,H5,,,,(3.46294961509 748),,(2.43574544849 1150),,(3.8509950519 1529),,(4.85256320358 1931),(3.90021581162 2126),(4.70972197761 2315),,(0.142624835666 2719),,(6.25529077964 3042),,
Point0,H6,(-7.1054273576e-15 189),(-0.00519572063443 352),(-5.3290705182e-15 561),(7.1054273576e-15 766),(-0.00061029711881 968),(1.7763568394e-15 1165),(-1.06581410364e-14 1359),(3.5527136788e-15 1553),(1.95399252334e-14 1751),(1.95399252334e-14 1951),(1.06581410364e-14 2143),(2.13162820728e-14 2337),(-0.0100297107688 2530),(-0.391105827676 2730),(-3.5527136788e-15 2909),(-3.5527136788e-15 3103),(-0.00616915719262 3278),
Point1,H1,(11.9033396273 252),(11.3601258118 417),(8.38448538986 601),(11.7858668166 800),(10.5420872213 997),(10.4133729482 1217),(15.1495146414 1402),(12.4132505186 1591),(14.9802528139 1788),(15.6882836369 1997),(16.0287790495 2191),(18.2636560304 2383),(18.7388192289 2569),(18.320794351 2779),(19.0604727016 2959),(21.5156993894 3148),(22.9518156694 3327),
Point1,H2,,,,,,(8.48954919387 1239),,(11.0257893668 1607),(14.5651134401 1801),,,,(18.0804652439 2580),,,,,
Point1,H3,,,,,,(8.57477411459 1247),,(11.1293511318 1614),(14.5664626369 1802),,,,(18.6348571552 2591),,,,,
Point1,H4,,(9.17781541314 443),(2.16733706901 724),,,(7.00079674985 1278),,(7.4114476981 1640),,,(2.98797337794 2309),,(-0.00133683006136 2708),,(6.000851612 3032),(3.47158855325 3253),,
Point1,H5,,(9.17936134 445),(2.31321300106 738),,,(7.04754524167 1286),,(7.53275988362 1647),,,(3.23943484239 2317),,(0.0796812898192 2719),,(6.01846626483 3037),(3.61314697624 3260),,
Point1,H6,(-0.972263830478 113),(-0.0203974975948 292),(-0.00402800098288 561),(0.0 764),(-0.00297903518007 955),(8.881784197e-16 1161),(7.1054273576e-15 1359),(-1.06581410364e-14 1552),(1.59872115546e-14 1750),(-2.6645352591e-15 1950),(-1.06581410364e-14 2140),(-1.42108547152e-14 2336),(-1.59872115546e-14 2529),(-0.00133683006136 2708),(-7.1054273576e-15 2907),(1.7763568394e-15 3102),(-3.5527136788e-15 3280),
