Cycle,0.7485
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(3.78527659834 42),(5.61270958107 127),(5.94723480579 239),(6.27487468798 298),(7.39587232549 427),(8.2788113562 619),(8.06892948469 797),(7.316248953 904),(8.30219375379 1110),(7.58638210156 1270),(12.5108681638 1431),(9.41797690672 1539),(10.9678090652 1746),(9.21050240379 1893),(8.97721899818 2069),(9.56597377514 2225),(10.1237962457 2353),(9.14088668138 2520),(7.62174921452 2666),(8.06259837499 2780),(10.5555383638 2966),(10.1559958268 3131),(8.33406406742 3262),(8.3583035812 3423),(6.3239506278 3611),(6.05998317765 3771),(7.17086765045 3933),(8.93786373517 4099),(7.88303495429 4240),(7.44935410658 4439),(7.45279530693 4601),(6.82975585858 4715),(6.68438758407 4779),(7.97796968052 4933),(8.67054742184 5116),(8.38618873332 5236),(5.81881436302 5437),(8.1770629325 5603),(7.63470350134 5819),(5.43470179181 5949),(6.99314647189 6115),
Point0,H2,,,,(8.881784197e-16 329),(6.60748478032 445),,,(5.33019717038 931),,,,(8.54687629277 1561),(-6.2172489379e-15 1782),(9.10535041047 1902),,,(9.7699626167e-15 2407),(2.6645352591e-15 2556),,(6.52912242469 2802),(10.4492850648 2976),(-0.00201302467188 3169),(8.881784197e-16 3320),(7.73799722338 3439),(0.0 3642),(3.5527136788e-15 3807),(-2.6645352591e-15 3973),,,(-1.06581410364e-14 4476),,,,,,(5.88248716643 5277),(5.03820243794 5459),,
Point0,H3,,,,(4.98707565159 362),(7.38513316746 458),,,(6.61347043988 952),,,,(9.03105246417 1582),(7.06797213953 1823),(9.19467043845 1909),,,(8.75096582664 2474),(2.69757325177 2587),,(7.27301342417 2820),(10.4497508622 2977),(4.89410045305 3206),(5.62992984243 3351),(7.87748951419 3447),(3.95031175046 3676),(3.50082151455 3840),(6.83427685222 4033),,,(3.2759314258 4512),,,,,,(6.17135199599 5295),(5.11371453282 5468),,
Point0,H4,,,,,(8.881784197e-16 487),(8.881784197e-15 657),,,(-1.85492917382e-06 1142),,,,(6.53196623484 1838),(-1.24344978758e-14 1949),(-4.4408920985e-15 2117),,(8.72422710697 2482),(2.49470321727 2597),,,(0.0 3011),,(5.22121477712 3364),(-3.5527136788e-15 3481),(2.11664152436 3702),(3.399034177 3849),(6.38838034757 4045),(-0.00219209996076 4140),,,,,(-9.7699626167e-15 4819),(-0.00427408273208 4985),(-2.6645352591e-15 5157),(-1.7763568394e-15 5333),(-0.000648815825767 5506),,
Point0,H5,,,,,(7.46129221197 580),(6.89150315183 761),,,(5.53176058501 1192),,,,(7.82739180087 1858),(8.58134710951 2025),(7.737844038 2194),,(8.78112236432 2492),(7.21560262086 2630),,,(9.60840305338 3077),,(7.74733912841 3399),(5.78481899006 3561),(4.58628393559 3736),(6.27867328849 3877),(8.69216235066 4073),(7.08602198281 4206),,,,,(7.51226427668 4897),(8.53329309756 5090),(7.51943090731 5202),(5.29389986626 5400),(7.70993280238 5575),,
Point0,H6,(-0.546672167381 91),(1.04360964315e-14 158),(8.881784197e-16 329),(8.881784197e-16 487),(8.881784197e-15 657),(-7.9936057773e-15 830),(-1.33226762955e-14 981),(-1.85492917382e-06 1142),(6.2172489379e-15 1302),(6.2172489379e-15 1461),(-4.4408920985e-15 1620),(-6.2172489379e-15 1782),(-1.24344978758e-14 1949),(-4.4408920985e-15 2117),(1.7763568394e-15 2262),(9.7699626167e-15 2407),(2.6645352591e-15 2556),(3.5527136788e-15 2701),(-0.000297071664599 2852),(0.0 3011),(-0.00201302467188 3169),(8.881784197e-16 3320),(-3.5527136788e-15 3481),(0.0 3642),(3.5527136788e-15 3807),(-2.6645352591e-15 3973),(-0.00219209996076 4140),(-0.00602703995852 4313),(-1.06581410364e-14 4476),(-3.5527136788e-15 4648),(-9.7699626167e-15 4819),(-0.00427408273208 4985),(-2.6645352591e-15 5157),(-1.7763568394e-15 5333),(-0.000648815825767 5506),(-0.00110790963349 5684),(-0.00424664919539 5858),(-0.00427777677772 6019),
