Cycle,0.588928498697
Average Width,6.34054265647
Width,,0.0,6.68763669996,3.96426209368,5.72967809103,0,0,5.68388432451,5.48440397122,0,4.62138423976,0,0,0,0,0.0,0,0,0,0.0,6.50662799156,0.0,3.50035754745,6.77042511512,0.0,0,0,0,4.98523198205,3.98566456444,4.32162593596,4.3093916424,5.50980597377
Point0,H1,(14.2471761892 27),(27.1134988407 164),(22.9077576588 290),(23.8613421594 413),(19.5324587441 532),(23.2020307578 656),(17.0848343397 776),(17.1767656716 891),(24.1079214464 1014),(14.7976665592 1129),(32.4933778163 1269),(19.3694062945 1415),(18.868950991 1551),(26.8388574903 1688),(13.261332473 1819),(18.2892545719 1946),(27.5383193494 2059),(19.7214036316 2176),(20.0307744177 2301),(18.0206129052 2408),(23.8277282057 2521),(21.0181157077 2629),(19.1912689654 2740),(20.7180985192 2843),(22.4332304465 2953),(22.8119951578 3068),(23.1441831953 3189),(23.7241552739 3318),(22.6924805405 3450),(22.0013905808 3578),(21.0786737033 3702),(20.3493289653 3816),(20.9071754012 3930),
Point0,H2,(2.66967888014 63),,,,,,,,,,,,,,,,,,,,,,,,,,,(7.75632303038 3343),,,,,,
Point0,H3,(3.6582024534 79),,,,,,,,,,,,,,,,,,,,,,,,,,,(10.373496422 3358),,,,,,
Point0,H4,(1.61904736498 97),(-1.7763568394e-15 194),(8.93533504405 319),(9.71267382781 445),(9.14938306368 561),(11.1257371323 697),(5.67763079965 804),(5.26277547308 923),,(1.13242748512e-14 1167),(8.57940614302 1296),(10.2027274746 1438),(5.91602893185 1583),(11.6533724387 1712),(1.08566341548 1848),(2.78445267493 1994),(8.31591429041 2087),(9.22394084043 2205),(7.52561012245 2336),(1.34084606304 2438),(6.75977430657 2550),(1.84044641081 2655),(6.63258765018 2766),(4.2399030928 2879),(7.51933027031 2988),(10.2595152796 3101),(6.21067069481 3218),,(6.92195666814 3480),(7.79262397604 3610),(4.93389430391 3728),(4.94794881955 3843),,
Point0,H5,(4.03066335199 114),(6.16460826023 218),(11.2370857 337),(12.0399358885 461),(9.76005222457 576),(11.8783556533 709),(7.60594017421 823),(6.94116765329 941),,(6.93129952239 1212),(14.2659711424 1319),(13.7865496685 1461),(7.05989014433 1597),(17.1903075853 1734),(5.37177775047 1871),(7.87099354485 2017),(13.7927617974 2107),(15.0026564042 2235),(7.89894175561 2345),(12.5205912276 2468),(12.0835330617 2576),(6.12510954982 2685),(8.45826965765 2782),(7.19078934071 2897),(8.07328712946 3002),(10.7459989286 3112),(8.23753980317 3237),,(8.4699356661 3500),(8.78418613015 3628),(6.87971877577 3753),(8.66629183334 3870),,
Point0,H6,(-0.632196743604 4),(-0.13294531882 132),(-1.7763568394e-15 194),(3.01980662698e-14 385),(2.6645352591e-14 500),(-0.00163989040713 626),(-4.79616346638e-14 747),(-9.7699626167e-15 864),(-2.84217094304e-14 979),(-0.076733912079 1105),(1.13242748512e-14 1167),(-0.137972940667 1236),(1.06581410364e-14 1381),(-5.3290705182e-15 1523),(-0.0228548805351 1645),(-5.3290705182e-15 1791),(-8.881784197e-15 1905),(-7.1054273576e-15 2035),(3.99680288865e-14 2143),(1.06581410364e-14 2273),(-0.0199232522768 2382),(1.34084606304 2438),(8.881784197e-16 2494),(5.3290705182e-15 2600),(-1.7763568394e-15 2708),(8.881784197e-15 2818),(1.06581410364e-14 2926),(7.1054273576e-15 3042),(8.881784197e-15 3155),(-0.00196049585441 3285),(1.42108547152e-14 3422),(-0.0134706025044 3550),(7.1054273576e-15 3669),(-0.0120345831641 3789),(-0.0109489615908 3903),
Point1,H1,(15.6721331681 26),(33.1397046811 163),(24.0160378213 288),(22.7921019198 413),(15.9197747914 531),(19.6446335788 657),(16.9870590014 776),(17.1923356416 891),(21.462076555 1013),(15.9914122778 1129),(28.9677808952 1269),(16.54612322 1414),(14.6550117032 1551),(22.0293727293 1686),(10.405256043 1817),(16.6748670472 1945),(22.6547312651 2058),(17.2134731645 2176),(17.0600239706 2236),(21.4763150196 2301),(17.5953007957 2406),(25.3086554344 2520),(17.8549052813 2629),(17.8048919729 2739),(18.9797324766 2843),(21.1427447591 2952),(21.8786440673 3067),(24.8021768104 3188),(25.7073656427 3317),(24.2574432007 3449),(23.3659488239 3577),(21.8385637168 3701),(21.3908133044 3815),(23.0766448984 3929),
Point1,H2,(3.29046861005 59),,(7.44530325324 319),,(7.40640689784 564),,,,,,(6.70419268509 1295),,,(12.6600882166 1709),,,,,,,,,,,,,,,,,,,,
Point1,H3,(4.64348473657 77),,(9.64146202657 335),,(7.42381922232 569),,,,,,(10.9373077137 1317),,,(15.6217510564 1727),,,,,,,,,,,,,,,,,,,,
Point1,H4,(1.90065358368 96),(-0.0522591017008 192),(0.593136592168 362),(9.74768410837 443),(7.40970671022 579),(11.2765239791 695),(6.1237887504 805),(6.63938665782 925),,(5.009620214 1162),(4.13325310634 1350),(9.55088845852 1435),(3.7240000429 1585),,(-0.00739426559037 1846),(1.20788052836 1994),(8.94812310514 2088),,,(10.588492468 2337),(1.7763568394e-15 2435),(6.62467931117 2551),(2.2075374638 2655),(6.51721938414 2766),(3.97831488058 2878),(7.43138985241 2989),(11.0414206183 3099),(6.63425138545 3216),(8.07157046141 3342),(7.45651605449 3481),(8.25729646733 3611),(5.31609656754 3728),,
