Cycle,0.609264705882
Average Width,0
Width,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point0,H1,(10.7629718696 45),(8.58857429441 176),(6.04426149526 295),(9.1498892929 436),(7.65413513802 573),(8.92462116772 693),(8.67967284931 825),(6.39351660926 954),(8.35476114605 1081),(6.46791080503 1210),(10.752273998 1322),(7.76190021251 1442),(8.49612273904 1562),(8.24047073643 1733),(6.91613380889 1816),(8.8136622916 1941),(9.66047166082 2059),(6.99405492336 2171),(7.47340185466 2298),(7.22868970833 2425),(8.34360153841 2557),(7.08354729827 2672),(8.439475009 2794),(6.56836222847 2910),(6.35840419731 3044),(8.55415440836 3181),(8.19572624316 3320),(6.19333785676 3435),(7.5301573801 3567),(6.32697827886 3691),(7.25053790445 3818),(7.24424851748 3938),(5.80460812777 4061),(5.16291251427 4185),(7.91474875469 4319),
Point0,H2,,,(2.17905680476 317),,,,,,,,,,(4.13693141386 1588),(1.59534631081 1757),(3.25159263358 1835),,,,,(5.25854286899 2451),(7.05043113089 2582),,,,,,,,,(2.6214326192 3719),(4.02447412947 3850),,,
Point0,H3,,,(3.01921896037 332),,,,,,,,,,(4.85467192503 1606),(2.30029792733 1768),(4.45909367995 1849),,,,,(5.25928703783 2452),(7.12080194723 2590),,,,,,,,,(3.86178414936 3735),(4.11424108149 3858),,,
Point0,H4,(6.52856639268 74),(-0.0104988622468 237),,(5.20361099147 471),(3.64313796608 601),(5.10725013924 714),(6.71038150191 851),(2.00358702314 1000),(5.04347967433 1122),(2.70094200655 1241),(6.59726148943 1354),(-0.00697288752054 1509),(-8.43769498715e-15 1663),,(3.38768575874 1865),,,,,,,(3.14678376162 2712),(4.50079012511 2822),(4.18445925223 2955),(3.5420074158 3083),(0.935987085603 3256),(1.06602315057 3390),(3.29532180665 3476),(3.90191610886 3605),(2.10612227573 3755),(2.02483866854 3882),(2.2372302239 3970),,
Point0,H5,(6.77411568226 83),(3.22444601986 262),,(5.56309861976 483),(4.10118006001 611),(6.76400349902 734),(7.17999740126 868),(2.39559378919 1014),(6.16526282737 1140),(6.53677702251 1283),(6.79589351672 1364),(0.636064059593 1526),(6.7063677009 1691),,(3.52290034667 1873),,,,,,,(3.34906632918 2723),(6.08905173493 2839),(4.25363629096 2963),(3.54976107075 3087),(1.34168022354 3267),(1.07201846316 3393),(4.19714972971 3492),(3.90503348622 3608),(2.16451926712 3761),(2.11115326273 3889),(3.77917256758 3989),,
Point0,H6,(-0.0194527319979 134),(-0.0104988622468 237),(-0.0123824207446 401),(-0.00346107819096 534),(1.06581410364e-14 638),(4.4408920985e-15 790),(-0.00394144234201 919),(-0.00107242489157 1042),(7.9936057773e-15 1176),(-1.42108547152e-14 1413),(-0.00697288752054 1509),(-8.43769498715e-15 1663),(-0.0096071871675 1790),(-1.7763568394e-15 1899),(-0.00744989268324 2022),(-3.5527136788e-15 2139),(7.9936057773e-15 2260),(-0.00190676539556 2383),(-1.06581410364e-14 2519),(-6.2172489379e-15 2644),(0.0 2755),(-5.3290705182e-15 2883),(-0.00260457498731 3011),(-1.33226762955e-15 3148),(-0.0100606862016 3283),(-0.00840413063343 3410),(-2.6645352591e-15 3526),(1.33226762955e-15 3652),(-4.88498130835e-15 3783),(7.1054273576e-15 3909),(-0.0375560722185 4020),(-7.1054273576e-15 4149),(-0.0205688145337 4288),
