Cycle,0.865549943883
Average Width,0.0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(8.52164890793 54),(9.58342279685 269),(9.28826908273 427),(10.3968081946 632),(10.7246797257 876),(11.6668798967 1060),(11.1337688193 1272),(10.6553676608 1433),(9.59729302215 1675),(8.5083360036 1864),(9.2621564437 2066),(9.51355659725 2232),(10.135631873 2465),(8.33937480408 2636),(8.20804779923 2828),(9.71520194065 3022),(10.6619157172 3224),(7.84652439772 3449),(9.57276760969 3645),(12.3183513332 3847),(9.6771459054 4052),(9.32985314022 4258),(11.8235067516 4426),
Point0,H2,,,,,,,,,,,,,(8.47710537841 2488),,,(9.40830978231 3034),,,,(2.28230903627 3949),,,
Point0,H3,,,,,,,,,,,,,(8.58086399069 2495),,,(9.62121418595 3051),,,,(2.41029595238 3958),,,
Point0,H4,,(2.53464724295 372),,,(0.0 1008),(-8.881784197e-15 1203),,,(2.53121534428 1779),,,,(6.40487961907 2520),,(7.91052835426 2841),(8.38951647939 3078),,,,(1.50990331349e-14 3988),(7.9936057773e-15 4192),,
Point0,H5,,(2.91479893988 382),,,(11.2461493835 1040),(11.0190859548 1241),,,(2.69092549288 1789),,,,(6.51153214124 2529),,(8.16928210214 2857),(8.52421286972 3088),,,,(8.61657754489 4026),(9.09828860293 4223),,
Point0,H6,(-1.7763568394e-15 205),(-4.4408920985e-15 401),(-0.00168452595613 603),(0.0 804),(0.0 1008),(-8.881784197e-15 1203),(-0.00358240955689 1407),(7.1054273576e-15 1610),(3.5527136788e-15 1810),(6.2172489379e-15 2002),(-0.00191853347168 2198),(3.5527136788e-15 2401),(-0.0077455607621 2598),(-3.5527136788e-15 2783),(-6.2172489379e-15 2989),(-0.0027796774899 3185),(3.5527136788e-15 3392),(3.5527136788e-15 3583),(3.5527136788e-15 3789),(1.50990331349e-14 3988),(7.9936057773e-15 4192),(-0.00545537501306 4390),
Point1,H1,(8.82074711813 127),(8.76268960175 354),(8.52908756205 506),(7.34825566638 749),(8.42686298858 879),(5.8991817574 1104),(8.94272848452 1333),(7.72251596159 1500),(7.76682488226 1570),(9.27276506877 1764),(7.49888539682 1884),(7.60130260282 2166),(8.80217617665 2303),(9.15955732398 2505),(7.13203810956 2683),(7.85266612903 2753),(7.86311114971 2922),(9.2114561191 3054),(9.33567008561 3346),(8.54812337041 3465),(8.67582547072 3543),(12.1484522033 3718),(5.12205593122 3829),(4.42767814975 3958),(15.0999109503 4094),
Point1,H2,(7.49514852086 157),,,(0.11556463562 804),,(4.00188572112 1141),(8.56193172722 1353),(7.38579403417 1516),,,,(0.217117926858 2198),(8.03344522784 2332),,,,(6.99605431849 2940),,,(7.44295721593 3488),,,,
Point1,H3,(7.50101023418 161),,,(0.213717769836 811),,(4.88543899037 1161),(8.71529840813 1365),(7.6887743251 1532),,,,(0.262288277226 2203),(8.41139977659 2355),,,,(7.20666308032 2949),,,(7.71491788599 3502),,,,
Point1,H4,(4.4408920985e-15 213),,,(-2.6645352591e-15 820),,(-0.00484344347579 1208),(3.5527136788e-15 1414),,(1.24344978758e-14 1620),(1.06581410364e-14 1808),,,(-4.4408920985e-15 2408),(-0.00112702706169 2596),,,,,,,(-0.0102729092241 3589),,,
