Cycle,0.913
Average Width,5.18375684181
Width,,4.94437892966,4.83346506813,4.9451510743,5.13316924494,5.20174660655,4.90625588633,5.02532360557,4.98156165988,5.08501228394,5.26172191835,5.11012014268,5.47678975039,5.6237410138,5.91196380305,5.63846332985,6.02963514789
Point0,H1,(13.9757788438 38),(14.6844917837 233),(16.0995647878 429),(15.6897788114 619),(18.8293250543 831),(15.397443025 1018),(16.4876636937 1212),(14.1172452754 1402),(12.0139183212 1594),(14.6746414787 1808),(13.0789583119 1996),(12.2783871646 2196),(11.5390177672 2384),(13.2518438683 2593),(9.26241373659 2779),(8.42084687864 2956),(9.22119669191 3159),
Point0,H2,,,,(1.03391130916 734),,,,,(7.36729656879 1641),(1.28695023313 1892),(4.71709778279 2039),,(11.5072068052 2390),,(1.24036545659 2864),,,
Point0,H3,,,,(1.03444003396 736),,,,,(7.55742227712 1651),(1.7434412376 1906),(5.43965426277 2053),,(11.5138871466 2393),,(1.60043822306 2883),,,
Point0,H4,,(-0.00542553678763 338),(0.0 547),(0.818018983849 750),(3.63425681837 911),,,(1.47948481171 1514),(1.94047913133 1729),(0.48319779534 1929),(1.24340902352 2107),(-0.00130953254962 2311),(-2.6645352591e-15 2515),(-0.0085107457339 2706),(0.924080446644 2905),,,
Point0,H5,,(2.18006754554 385),(1.2941184768 568),(2.97246817144 768),(3.82417291576 922),,,(1.53444200007 1524),(2.70691952474 1743),(0.518029130181 1935),(1.90346780409 2126),(0.470824078136 2327),(2.17757034813 2533),(0.565117378231 2721),(0.926724388371 2908),,,
Point0,H6,(-0.00718754385755 1),(-0.0143852926054 198),(-0.00542553678763 338),(0.0 547),(5.3290705182e-15 784),(6.2172489379e-15 973),(1.7763568394e-15 1137),(6.2172489379e-15 1356),(7.1054273576e-15 1555),(8.881784197e-15 1762),(3.99680288865e-15 1951),(-2.6645352591e-15 2145),(-0.00130953254962 2311),(-2.6645352591e-15 2515),(-0.155547844208 2736),(0.0 2925),(-4.88498130835e-15 3119),
Point1,H1,(21.5453272 41),(22.3212464687 235),(23.8656514354 430),(23.6430280155 621),(26.7224318555 817),(24.946957621 1020),(25.5653660054 1214),(22.7886575404 1403),(21.3079565224 1597),(23.4408126882 1807),(21.9201489698 1996),(20.1135502612 2194),(18.9409303847 2381),(21.1676515494 2594),(18.1701280106 2783),(17.0410857477 2959),(17.6927486395 3165),
Point1,H2,,,,,(26.5178629975 825),,,,(11.4168329174 1641),,(8.27176743372 2041),,,,,,,
Point1,H3,,,,,(26.5184159429 826),,,,(12.2244831464 1653),,(8.92678910224 2053),,,,,,,
Point1,H4,,(-0.00486394316837 345),(0.220921016584 549),(0.428288015485 753),(13.7405217283 862),(0.873403828328 1139),(2.05198522428 1338),,(3.77054495831 1730),(3.87893308221 1892),(2.37008722774 2116),,(1.06581410364e-14 2517),(2.17757872564 2707),(1.48947007184 2903),,,
Point1,H5,,(1.68591104323 387),(0.938009899335 565),(2.84748554156 771),(13.7849390131 866),(1.60242522631 1154),(2.05478934767 1340),,(4.25729290951 1742),(4.08913015212 1903),(2.68310399972 2127),,(1.55901461045 2532),(2.85179956903 2720),(1.67126605457 2912),,,
Point1,H6,(-0.00918233603606 1),(8.881784197e-15 198),(-0.00486394316837 345),(-7.9936057773e-15 581),(-0.00188639300285 784),(-1.7763568394e-15 978),(-1.7763568394e-15 1171),(-8.881784197e-15 1361),(-0.000935251929745 1556),(-8.881784197e-15 1763),(-7.1054273576e-15 1954),(-8.881784197e-15 2146),(-8.9089646031e-05 2346),(1.06581410364e-14 2517),(-7.1054273576e-15 2738),(-9.7699626167e-15 2927),(3.5527136788e-15 3122),
