Cycle,0.920416666667
Average Width,9.15065057316
Width,,12.526658834,8.53223130584,6.89320554827,8.23451764318,5.28015910761,5.87559702617,6.02145837535,5.81613748371,7.14919507311,7.15310722177,7.76707150509,10.5056011344,5.73111738566,5.68846436992,7.52110556624,5.9208025817,6.45485321692,6.30643211792,6.71166451766,6.17492151761,5.25165091454,6.36447727896,5.43474568569,6.73786375421
Point0,H1,(53.0997683894 185),(54.8637420554 380),(15.5194992413 865),(7.45297036625 1050),(9.757105126 1211),(11.1202545033 1364),(9.73507696046 1525),(10.0620029268 1702),(11.3546269677 1862),(10.9035324192 2024),(11.174830829 2198),(8.40956254277 2366),(9.47389768409 2533),(11.4278091596 2706),(9.99495329469 2873),(8.34943529004 3043),(9.20640278274 3207),(10.2411866358 3383),(9.40474895719 3548),(8.15144668979 3719),(7.73987360587 3892),(8.38312650453 4057),(6.75777451494 4231),(6.73324960998 4390),(7.27974035525 4566),(6.34341711762 4738),(8.25610145705 4906),(7.94610676092 5080),(6.66475617073 5242),
Point0,H2,(18.9546405753 248),,(6.19352134623 918),(4.99891940791 1081),,,(8.46894561508 1541),,,(4.35672920666 2068),(5.04053261529 2246),,(4.98268018363 2575),,,,(0.670053642624 3286),(1.76746078467 3459),,,,(2.48047056838 4132),(1.69070026663 4307),(2.72677126452 4434),(2.18410390428 4641),,(3.94878912984 4947),,,
Point0,H3,(20.6339708354 263),,(6.31815338715 925),(5.10969098896 1092),,,(8.50678469559 1546),,,(4.52828855856 2076),(5.05488976445 2250),,(5.37015439663 2590),,,,(0.703310299097 3291),(1.90975455775 3468),,,,(2.54889003835 4139),(2.05474773417 4318),(3.05659746372 4446),(2.39431399229 4652),,(4.09201584649 4957),,,
Point0,H4,(6.39488462184e-14 290),,(1.90121447698 979),(3.63763368709 1123),(0.678122881771 1293),(3.44204921323 1414),(0.267680926318 1627),,,,(2.50920567832 2277),(0.0468829010419 2488),(1.03517667751 2640),(-0.00259438640662 2811),(0.68911664116 2975),,(-0.00187555613291 3309),(0.303078188009 3489),(0.698315426053 3650),,,(0.780724211515 4160),(0.34235864256 4340),(7.54951656745e-15 4512),(0.837036123397 4672),(2.61492964245 4792),(2.63674084927 4983),,,
Point0,H5,(42.465578903 335),,(1.95924731674 985),(3.66304301359 1129),(1.0810629691 1307),(3.7224053325 1425),(0.681163792127 1643),,,,(2.63026069137 2286),(0.048790930584 2490),(1.62983914989 2652),(0.961197696564 2830),(0.991156281397 2988),,(1.43506565279 3328),(0.733337935544 3501),(0.723039575393 3661),,,(1.73756996896 4175),(0.461858837256 4348),(0.374059786747 4527),(1.37999810205 4685),(2.83187182774 4808),(2.66303148126 4990),,,
Point0,H6,(-8.30450869203 25),(6.39488462184e-14 290),(-3.59740054492 516),(-1.52881208679 589),(-0.209497631135 684),(-2.13162820728e-14 1005),(-2.30926389122e-14 1163),(6.2172489379e-15 1325),(-0.00176242108107 1495),(-1.68753899743e-14 1657),(-5.3290705182e-15 1822),(3.99680288865e-14 1994),(1.42108547152e-14 2153),(2.6645352591e-15 2330),(-0.00376722350891 2498),(1.42108547152e-14 2668),(-0.00259438640662 2811),(-1.33226762955e-15 3006),(-2.13162820728e-14 3173),(-0.00187555613291 3309),(-3.99680288865e-15 3514),(8.881784197e-15 3685),(-1.7763568394e-15 3853),(1.50990331349e-14 4025),(-5.3290705182e-15 4193),(-3.5527136788e-15 4361),(7.54951656745e-15 4512),(-2.22044604925e-15 4703),(-0.00163691176481 4871),(-5.3290705182e-15 5035),(-3.99680288865e-15 5211),
Point1,H1,(58.1513729296 181),(59.5153440092 378),(16.4630357097 864),(8.35571811814 1046),(11.1717176934 1208),(11.8681183434 1362),(10.2810802281 1523),(10.7091868308 1689),(12.1006843657 1858),(12.2201103363 2022),(12.2508482627 2195),(9.14669367406 2365),(11.3157077711 2532),(13.9930650921 2700),(12.1405719891 2872),(10.3200513061 3041),(10.6646771495 3205),(12.0878113901 3382),(11.0863684466 3546),(9.29257935137 3716),(9.06697746686 3890),(9.88200734268 4055),(7.96788099487 4227),(7.11279616777 4390),(7.44968147736 4566),(6.23079230503 4737),(8.64205073382 4904),(8.50885917852 5080),(6.21351155698 5239),
Point1,H2,(18.5028957228 243),,,(5.41056415747 1083),,(3.38945467555 1412),(9.13880132625 1537),(10.5824838571 1697),(10.799640686 1874),,(2.60970107688 2276),(0.973548171641 2452),(5.89874843728 2575),,,,,(2.39178408049 3459),,(4.09733725073 3764),(4.8067002753 3924),,(2.07042140735 4306),(3.41527009553 4431),(1.99317659292 4640),,(4.31393487626 4947),,,
Point1,H3,(22.2782925934 262),,,(5.42019988045 1088),,(3.62742403728 1421),(9.42568813968 1546),(10.5992944375 1702),(10.8599461837 1880),,(2.6299045979 2281),(1.08223168762 2461),(5.94749572105 2584),,,,,(2.4067698326 3463),,(4.14902735312 3772),(4.84233364077 3930),,(2.16017940712 4314),(3.75413948181 4443),(2.26662015289 4650),,(4.43910355373 4955),,,
Point1,H4,(-0.0195156777614 288),,(1.82795280771 975),,(1.14551763197 1296),(2.33534564261 1442),(0.805296345134 1626),,,,(1.26315789188 2303),(0.128351901442 2483),(1.50060781351 2636),(0.888935056682 2807),(1.32345084763 2972),(0.477938104354 3154),(1.42108547152e-14 3307),(0.222095128587 3486),,(2.06619304754 3822),(0.548007958543 3996),(1.37741636056 4158),(0.706674101804 4337),(0.266108823392 4511),(0.537865205779 4671),(2.43795097051 4785),(2.77551868577 4977),,,
Point1,H5,(48.0930434548 333),,(2.03765002417 985),,(1.17399178773 1302),(2.48060438862 1451),(1.20808852087 1640),,,,(1.4450985553 2312),(0.153370203731 2489),(2.07709239083 2649),(1.0901317177 2820),(2.22794458379 2986),(0.522343710092 3161),(0.958813203807 3325),(0.95396753544 3500),,(2.06640353032 3823),(1.24823268823 4010),(1.52781225514 4168),(0.804520391224 4345),(0.26800824744 4515),(1.14990554196 4684),(2.65675259739 4798),(3.11126748908 4989),,,
Point1,H6,(-8.24380786361 23),(-0.0912500307992 109),(-0.0195156777614 288),(-5.4820528701 516),(-3.76303505588 586),(-4.97379915032e-14 1003),(1.86517468137e-14 1160),(-0.00101231066938 1323),(-0.00600179682734 1494),(-3.01980662698e-14 1656),(0.0 1821),(-1.95399252334e-14 1991),(-0.0018577241807 2153),(-0.000820730089535 2330),(-1.7763568394e-15 2498),(-0.00289869332356 2665),(3.5527136788e-15 2838),(-4.4408920985e-15 3005),(-1.33226762955e-14 3173),(1.42108547152e-14 3307),(9.7699626167e-15 3512),(-3.5527136788e-15 3684),(2.22044604925e-15 3851),(1.7763568394e-14 4025),(-0.00136224181565 4191),(4.4408920985e-16 4360),(-1.7763568394e-15 4531),(2.22044604925e-15 4701),(1.33226762955e-14 4869),(8.881784197e-16 5033),(-1.46549439251e-14 5207),
Point2,H1,(60.1354484451 178),(57.6108934409 376),(14.6287897329 862),(8.26292798836 1049),(9.3790834968 1202),(9.84883801825 1360),(8.54146183943 1522),(8.80541068952 1704),(10.9510360053 1861),(11.6208140731 2022),(11.6994803426 2195),(9.21213781202 2363),(10.392146704 2529),(13.0747626442 2697),(12.5065468733 2872),(9.90654980648 3042),(10.066621207 3203),(11.4870133648 3380),(10.7780697734 3545),(8.48255816484 3715),(7.76404254358 3888),(9.41580585634 4051),(7.01880511653 4903),(6.23459898473 5091),
