Cycle,0.80201010101
Average Width,6.16869882859
Width,,0,6.55895079772,7.28015604851,7.68325895861,6.11365410392,6.09012950122,7.01005613702,6.15847308477,6.38171258675,6.08268403761,6.01007639619,6.08486195247,5.97368889078,5.69433389306,6.20966013891,5.95586630533,6.13143367467,6.18677303193,6.00618997115,6.38501593894,6.41300410808,5.74149011963,5.8876012627,6.27316994913,6.00816267661,5.91000027186,6.03534888382,6.08664282159,6.37161813144,5.79389115544,6.34924467309,6.42688296198,5.90879254154,6.13374953854,6.05029413281,5.86638723839,5.70789252679,5.96534015853,6.10117507484,5.71147206935,6.43901498632,6.27927125055,6.33251359974,6.31250531273,6.01697685376
Point2,H5,,(0.826489973697 323),,(0.383134324704 616),(7.0920271241 754),,(1.02057310096 1109),(1.68786364596 1265),(2.25619909813 1426),(2.60638105865 1583),(2.81388163899 1744),(2.75469977865 1903),(2.72489597968 2063),(2.63208052029 2224),(2.35021733235 2382),(2.44513028709 2542),(1.49284855963 2721),(2.01335657289 2881),(0.751988541792 3059),,(1.89809229917 3395),(1.14586896744 3559),(1.74215007412 3730),(0.578741537877 3883),,(0.554412949497 4224),(2.47640767301 4385),(1.86722481832 4544),(0.456512598405 4700),(1.86101852621 4883),(1.98952818274 5058),(1.67325024351 5216),(1.21417785307 5394),(1.01866969899 5549),(2.29402858646 5710),,(2.45321737075 6048),(2.44319096784 6206),,(2.37817685971 6542),(0.31808057781 6723),(1.79099072214 6880),(2.25829694779 7034),,,
Point2,H6,(-8.881784197e-15 73),(-1.7763568394e-15 307),(-0.00152604997522 439),(9.7699626167e-15 495),(-0.195000560979 601),(1.7763568394e-14 800),(-0.00409182321049 962),(1.24344978758e-14 1090),(1.7763568394e-15 1278),(7.9936057773e-15 1440),(-0.000255239911633 1600),(0.0 1760),(-0.00176536955077 1919),(1.06581410364e-14 2080),(-7.1054273576e-15 2239),(3.5527136788e-15 2399),(-7.1054273576e-15 2561),(-0.00019005207106 2733),(-8.881784197e-15 2896),(-8.881784197e-16 3045),(-0.00510262291918 3235),(-2.6645352591e-15 3378),(8.881784197e-15 3537),(0.0 3744),(-0.106646033832 3903),(-8.881784197e-16 4029),(-0.00237594178382 4234),(1.7763568394e-15 4400),(8.881784197e-16 4560),(2.04281036531e-14 4726),(-0.00333991705759 4861),(1.86517468137e-14 5072),(1.24344978758e-14 5233),(1.50990331349e-14 5378),(1.24344978758e-14 5567),(8.881784197e-15 5729),(-0.0048305994864 5893),(1.7763568394e-14 6064),(2.04281036531e-14 6225),(-0.00331015661125 6385),(-3.5527136788e-15 6559),(-2.6645352591e-15 6712),(-3.5527136788e-15 6894),(3.5527136788e-15 7056),(7.1054273576e-15 7207),
Point3,H1,(7.98484694288 88),(11.5576770278 256),(10.7740618206 417),(10.5911469053 579),(13.6274946363 737),(15.7261271307 897),(15.6466512993 1057),(18.0916104806 1214),(17.5807497349 1368),(18.0948041202 1531),(16.4222663483 1695),(16.4842495969 1846),(15.4537184114 2005),(18.1561129629 2169),(17.5437824922 2325),(18.4966482875 2488),(19.0037830599 2655),(17.8738773904 2818),(17.5941491359 2987),(15.822845628 3154),(13.9008080429 3328),(13.8214523146 3493),(16.0967251185 3663),(14.4802607633 3834),(13.7827100733 3998),(15.42091095 4158),(15.5184805289 4322),(15.8377021091 4489),(14.1725758005 4652),(17.2205278146 4816),(16.58333268 4991),(14.2805917613 5158),(16.4559462752 5327),(16.1978273792 5492),(17.0259496256 5662),(17.9099519988 5822),(19.5510785193 5984),(18.0323088928 6155),(16.6127240673 6316),(18.3564581473 6481),(18.5815350131 6651),(18.746890041 6817),(16.4778930874 6980),(16.1643431925 7151),(19.7336162663 7312),
Point3,H2,,,,,,,,,(6.18932510214 1411),(5.71298605304 1570),(5.5498067906 1731),(6.03900479061 1888),(3.99369599033 2046),,,(6.25278066207 2530),,(6.03472514011 2861),(1.29620409357 3070),,,(2.94643806742 3537),,(3.34151702122 3874),,,(0.728373985636 4399),,(2.84160363914 4688),,,,,,,,(7.34458905738 6032),(6.09001997144 6190),(6.70457515101 6352),(3.01327824272 6562),(6.92889822234 6689),,,,
Point3,H3,,,,,,,,,(6.20104634325 1415),(5.95559292831 1579),(5.74722935277 1739),(6.27851006179 1897),(4.76203393448 2058),,,(6.31645896771 2536),,(6.86707379435 2873),(1.45189682387 3079),,,(2.99127874411 3543),,(3.39647463845 3880),,,(0.918958682973 4408),,(3.11165597945 4697),,,,,,,,(7.36115903883 6036),(7.11503340673 6203),(6.89354434532 6361),(3.01518135827 6564),(7.09114354103 6696),,,,
Point3,H4,(-1.33226762955e-15 127),(-0.00286680270826 359),(1.50990331349e-14 468),(-0.00641624615063 653),(4.12006356609 776),(1.35116913092 980),(1.95399252334e-14 1142),(0.580306276899 1305),(0.720045838637 1463),(1.59846963509 1621),(1.81103295567 1785),(1.59285314667 1945),(0.543906893519 2104),(1.2051205223 2264),(1.56919688115 2424),(2.07390258153 2583),(-5.3290705182e-15 2760),(0.922178763922 2919),(-9.7699626167e-15 3097),(0.500039477171 3255),,(-1.06581410364e-14 3584),(-0.00238170208876 3764),(-0.00131899054029 3921),,,(-3.5527136788e-15 4424),(0.232126298704 4585),(-8.881784197e-15 4736),(-0.00076913376112 4914),(0.283256236444 5095),(-9.7699626167e-15 5251),(-0.00291765273413 5429),(4.85631156959 5534),(0.544323844875 5751),(1.31210692993 5914),(1.25480622903 6089),(1.85615383423 6250),,(1.75731714044 6587),(3.5527136788e-15 6763),(1.20767683011 6918),(5.58475735424 7025),,
Point3,H5,(3.48927611928 208),(1.73319493377 377),(1.47085063015 531),(1.03389670943 693),(5.31437578011 806),(1.42756793351 988),(1.65421852329 1163),(1.23324742693 1318),(1.65647981999 1478),(1.9909815358 1634),(2.18006661353 1796),(1.96148584662 1956),(1.56048338332 2118),(2.14758808948 2278),(1.82126324766 2435),(2.34305790145 2594),(1.40481576167 2776),(1.36058484424 2932),(1.12306624915 3112),(0.542790255544 3264),,(2.27820713946 3624),(1.41482667848 3784),(0.384781720897 3938),,,(1.42796583875 4440),(0.472915072437 4598),(0.800165122795 4773),(1.65316755956 4939),(1.91062480156 5111),(1.23921290171 5272),(1.20563112801 5448),(5.34151490935 5544),(1.23831953986 5766),(1.34020617162 5919),(1.91993602368 6102),(2.55999240127 6262),,(1.93440022182 6596),(0.566317804096 6777),(1.59626969164 6931),(5.62740947029 7030),,
Point3,H6,(-1.33226762955e-15 127),(-0.00286680270826 359),(1.50990331349e-14 468),(-0.00641624615063 653),(-0.000791739252164 855),(-0.00140960414579 1016),(1.95399252334e-14 1142),(-0.00316679813582 1331),(8.881784197e-16 1493),(8.881784197e-16 1653),(8.881784197e-16 1812),(2.6645352591e-15 1972),(1.7763568394e-15 2133),(-1.7763568394e-15 2293),(-4.4408920985e-15 2452),(-0.00432811698423 2615),(-5.3290705182e-15 2760),(-1.59872115546e-14 2948),(-9.7699626167e-15 3097),(-7.1054273576e-15 3294),(-1.15463194561e-14 3460),(-1.06581410364e-14 3584),(-0.00238170208876 3764),(-0.00131899054029 3921),(-5.3290705182e-15 4084),(-4.4408920985e-15 4263),(-3.5527136788e-15 4424),(1.7763568394e-15 4610),(-8.881784197e-15 4736),(-0.00076913376112 4914),(-1.33226762955e-14 5126),(-9.7699626167e-15 5251),(-0.00291765273413 5429),(-7.9936057773e-15 5617),(-0.000345921986786 5782),(1.33226762955e-14 5948),(2.57571741713e-14 6117),(1.7763568394e-14 6279),(1.50990331349e-14 6438),(1.06581410364e-14 6612),(3.5527136788e-15 6763),(8.881784197e-15 6947),(1.7763568394e-15 7107),(-0.00825325989053 7257),
Point4,H1,(4.03075715728 121),(7.70287487374 285),(6.14603784553 444),(5.6687035734 608),(7.70550814848 766),(8.87271580718 926),(8.45901044649 1086),(9.99413953553 1243),(9.60647674223 1398),(9.54123514681 1560),(8.11718002688 1727),(9.2815189457 1884),(7.68970363451 2035),(9.72591101232 2197),(9.59955298812 2355),(10.2160980149 2520),(10.4071035254 2684),(10.2241025917 2848),(10.0274598296 3016),(8.607918305 3185),(7.7288290751 3355),(7.50937009421 3523),(8.43915536177 3691),(8.32127315509 3868),(7.88590026233 4027),(9.0388570059 4187),(8.64792832277 4352),(9.30674626099 4519),(8.2174758421 4682),(9.96174149275 4844),(9.87699347095 5022),(8.910195035 5189),(10.1076491082 5355),(9.70437843607 5524),(9.66420942174 5690),(9.97496366274 5852),(10.5748402754 6011),(9.1346402308 6184),(8.99628699834 6347),(9.87849022082 6510),(10.6491958173 6685),(11.10593274 6846),(9.52631733893 7010),(8.74012687344 7180),(11.9142508278 7340),
Point4,H2,,,(-2.22044604925e-16 500),(0.133287509448 682),,,,(2.30452094254 1288),(3.84649046028 1435),(3.48102214067 1598),(3.29133968307 1760),(4.18396162552 1918),,,,,,(3.95403145709 2889),,(0.754169425868 3274),(1.63069337124 3402),(1.85093301159 3561),,,(2.6645352591e-15 4104),,(0.646677899414 4425),,(1.92083447087 4715),,(2.15976625905 5080),,,,,,,,(4.31410175349 6378),(1.78586168266 6585),,(4.95947253824 6894),,(3.30881365537 7215),,
Point4,H3,,,(0.403312207126 522),(0.545763900016 698),,,,(2.39000454313 1297),(4.26805605063 1447),(3.68765644426 1609),(3.40522039451 1769),(4.28088812662 1927),,,,,,(4.60204424713 2901),,(0.920927674436 3286),(1.70143015482 3410),(2.38939273684 3575),,,(0.238720651749 4123),,(0.897966692744 4435),,(2.24118564023 4725),,(2.19773382532 5089),,,,,,,,(4.62458157744 6389),(1.96734542283 6596),,(4.98664117878 6900),,(3.34389868014 7221),,
Point4,H4,(-0.0107524735034 156),,(0.400425370332 527),(0.451753166911 708),(2.9228556818 814),(1.54428521908 1007),(3.5527136788e-15 1173),(0.46242954769 1335),(0.41745402285 1490),(1.00816061146 1647),(1.2458652564 1813),,,(0.971014573621 2293),(0.899373568961 2452),(1.08681482831 2610),(0.145804181061 2785),(0.446633073338 2945),,(0.599135218146 3300),(0.437952585346 3436),(6.43929354283e-15 3608),(-0.00377349795905 3790),(0.295572931605 3944),(0.224511893864 4129),,(1.33226762955e-15 4452),(0.272850550131 4610),(-5.77315972805e-15 4764),(-0.00217995799114 4945),(0.551230989464 5123),(5.3290705182e-15 5280),(3.99680288865e-15 5458),(0.174290422193 5626),(0.787796959257 5778),(1.00945639067 5943),(0.704147553844 6117),,(2.61086986327 6421),(1.00536409771 6617),(-0.00243719342034 6790),(1.15792139331 6942),,(-0.0128976744299 7283),,
Point4,H5,(3.14458691568 237),,(1.51514492621 560),(0.587881204108 720),(4.24693874772 837),(1.54950212645 1011),(1.268187439 1194),(0.480212700978 1342),(1.49106995206 1507),(1.37802200915 1662),(1.67224877829 1825),,,(1.18793495239 2304),(0.969270148243 2461),(1.22309970004 2621),(0.968701636433 2802),(0.990275163479 2961),,(1.03090178096 3313),(0.959849577076 3471),(1.48254753939 3651),(1.05129663435 3812),(0.50262463012 3961),(0.671559243942 4149),,(1.41041972408 4469),(0.283413927205 4616),(0.776742221392 4801),(1.55582941475 4971),(1.76180427868 5139),(0.887616822428 5301),(1.25820882638 5479),(0.194244549603 5635),(0.975438910746 5791),(1.06274931285 5952),(1.05491603024 6130),,(2.76947097816 6432),(1.07559453916 6624),(0.556663035641 6806),(1.84434647674 6959),,(1.34280876824 7303),,
Point4,H6,(-0.562876252052 40),(-0.0107524735034 156),(-1.33226762955e-15 387),(-2.22044604925e-16 500),(2.22044604925e-15 579),(-0.00485763055808 734),(-0.001060067397 884),(-0.000294045463275 1048),(3.5527136788e-15 1173),(2.6645352591e-15 1358),(-4.4408920985e-16 1522),(-2.6645352591e-15 1682),(-2.6645352591e-15 1842),(-2.6645352591e-15 2000),(-3.5527136788e-15 2160),(4.88498130835e-15 2321),(-3.5527136788e-15 2480),(7.9936057773e-15 2644),(4.4408920985e-15 2816),(-0.00280412900927 2978),(0.0 3126),(6.66133814775e-15 3328),(-0.00135717217248 3489),(6.43929354283e-15 3608),(-0.00377349795905 3790),(-0.00190164351092 3992),(2.6645352591e-15 4104),(-7.9936057773e-15 4321),(1.33226762955e-15 4452),(-0.000391486371507 4637),(-5.77315972805e-15 4764),(-0.00217995799114 4945),(-0.00425011918201 5156),(5.3290705182e-15 5280),(3.99680288865e-15 5458),(-0.00345481305892 5653),(-0.000707534084883 5813),(1.15463194561e-14 5978),(1.7763568394e-15 6146),(0.0 6308),(3.5527136788e-15 6473),(1.7763568394e-15 6641),(-0.00243719342034 6790),(4.4408920985e-15 6977),(-3.5527136788e-15 7128),(-0.0128976744299 7283),
