Cycle,0.967045874384
Average Width,5.09331106734
Width,,3.89604675818,5.238679105,4.58617948288,6.08463201146,4.88526223638,5.19565730636,5.54879569934,5.1972150576,5.75360337978,5.87910188545,5.88917269023,5.49377283253,5.98092998767,5.17146625226,5.33346985646,5.57949332701,5.15618739856,5.55156623525,5.074195837,5.28595075824,4.60073481083,5.4195031853,4.98078723263,4.83110742222,4.96666214529,4.5008577221,4.24677573779,4.73967392638,5.96666918486
Point1,H5,(5.83647273518 96),,(2.04064945679 581),(1.07711163408 798),(2.1689947124 1006),,(1.55076946731 1408),,,(0.893343477147 2014),,,(2.90676543431 2590),(2.02805130822 2827),,,,,(2.98168260048 3834),(7.48953390683 3955),(3.59027399451 4198),,(1.51548809346 4653),(3.46780775726 4802),(3.40589959639 5004),,,,
Point1,H6,(-0.0124088628473 205),(-0.001172532518 412),(-8.881784197e-16 608),(-9.7699626167e-15 814),(3.5527136788e-15 1023),(4.4408920985e-15 1227),(2.6645352591e-15 1424),(0.0 1631),(-0.000451191188911 1838),(-0.0018096310136 2033),(4.4408920985e-15 2238),(-0.000313477234571 2445),(-6.2172489379e-15 2649),(-3.5527136788e-15 2847),(3.5527136788e-15 3051),(5.3290705182e-15 3259),(-4.4408920985e-15 3456),(-0.000790543154348 3658),(-4.4408920985e-15 3859),(-6.2172489379e-15 4062),(8.881784197e-16 4266),(-0.000168411899011 4460),(-0.0048779581887 4671),(-9.7699626167e-15 4864),(-1.06581410364e-14 5067),(-5.3290705182e-15 5269),(-6.2172489379e-15 5473),(-0.00375866123725 5673),
Point2,H1,(10.7571835496 42),(18.0825874053 247),(14.0614797732 442),(19.5224269633 650),(16.9374699014 858),(16.7466055547 1059),(16.1359405896 1259),(17.6406585962 1464),(17.4848273868 1668),(14.9600676082 1868),(16.9616158673 2074),(17.3211639379 2285),(15.9136651905 2477),(15.9629000813 2682),(16.7845137102 2889),(17.2482052025 3101),(14.9671925914 3291),(15.9331191322 3502),(14.7530548431 3692),(15.9092560446 3896),(15.5320121021 4103),(14.9669298506 4299),(16.5683450358 4504),(14.6433405252 4712),(14.8094769834 4903),(15.6296729471 5098),(15.5074123942 5305),(16.5698931329 5514),(13.4426021931 5704),
Point2,H2,,,,(3.07935166399 732),,,(10.1788856829 1304),,,(14.6726479082 1876),(6.2829771564 2155),,(15.6175423397 2487),,,,,,(3.40337376846 3797),(8.16812673554 3947),,(8.56477065038 4344),(9.60732781083 4551),,,(7.47889819226 5145),,,
Point2,H3,,,,(3.16676437586 740),,,(10.2922764294 1312),,,(14.9567888918 1885),(6.29131048069 2158),,(15.6265428201 2490),,,,,,(3.55230359857 3806),(8.17195633734 3950),,(8.76573879837 4352),(9.79894739716 4559),,,(7.71316530996 5154),,,
Point2,H4,,,,(1.80656563781 784),,,,,(1.2003660817 1810),(9.07222452073 1914),(1.60712256524 2209),(1.94140256856 2421),,,(1.32622517717 3025),(2.12162586133 3217),,,(1.63959093488 3832),,,,,,,(5.50048335552 5181),,,
Point2,H5,,,,(2.28844010732 797),,,,,(1.91376648316 1823),(9.13953279514 1921),(2.23563633555 2222),(2.03762196169 2428),,,(1.63859879438 3037),(2.12353648536 3219),,,(1.64262673038 3834),,,,,,,(6.15857265061 5200),,,
Point2,H6,(-4.4408920985e-15 207),(-1.06581410364e-14 412),(-9.7699626167e-15 609),(-1.42108547152e-14 814),(-1.15463194561e-14 1021),(-9.7699626167e-15 1224),(-1.42108547152e-14 1422),(-1.33226762955e-14 1629),(-1.42108547152e-14 1837),(-6.2172489379e-15 2033),(-7.9936057773e-15 2238),(-1.7763568394e-15 2445),(-3.5527136788e-15 2647),(3.5527136788e-15 2846),(1.7763568394e-15 3052),(1.7763568394e-15 3259),(6.2172489379e-15 3456),(4.4408920985e-15 3660),(1.7763568394e-15 3857),(4.4408920985e-15 4063),(-5.3290705182e-15 4266),(-8.881784197e-16 4464),(-8.881784197e-16 4669),(1.06581410364e-14 4866),(1.15463194561e-14 5069),(7.9936057773e-15 5267),(-1.7763568394e-15 5472),(-0.0122612987946 5671),
Point3,H1,(3.85627550342 98),(14.0664877401 246),(9.22949054458 441),(17.75126699 649),(11.8928034371 854),(13.009460103 1056),(13.9939339772 1260),(14.4418409666 1463),(15.7384615324 1666),(13.4285797932 1886),(15.3728885684 2075),(14.2117314793 2287),(14.7411145008 2475),(13.2029203829 2681),(14.6065104283 2888),(15.1816032803 3104),(11.9669036442 3311),(13.7360834398 3504),(11.3757987527 3693),(13.4184651625 3896),(12.0088598308 4102),(12.4227150173 4299),(13.0380842821 4505),(11.0402631147 4712),(10.5596944026 4903),(11.1406668717 5098),(7.05654442372 5201),(12.119812456 5331),(11.8592290346 5515),(8.59241637554 5703),
Point3,H2,,,(8.50085568416 453),,,,(13.49267386 1272),,,,,,(14.1247524379 2487),,,,,,(11.1189240816 3702),,,,,,,,,,,
Point3,H3,,,(9.03995663563 465),,,,(13.518698981 1277),,,,,,(14.1933377655 2493),,,,,,(11.1890818748 3710),,,,,,,,,,,
Point3,H4,,,(-0.0120814725306 573),,,,,,,,(2.41134158679 2214),,,(8.39119996704 2728),(0.72065934892 3025),(-7.9936057773e-15 3258),,,(1.86880966222 3830),,(5.88412599145 4150),,(9.33877436132 4553),(6.8599762747 4755),,,(-0.00277358357669 5261),(11.0477689522 5347),,
Point3,H5,,,(1.02575937039 592),,,,,,,,(2.43463216032 2218),,,(8.41787119827 2733),(1.06440592493 3037),(11.6959662496 3291),,,(1.897951781 3836),,(5.94163516819 4158),,(9.34568667026 4556),(6.88726863292 4762),,,(11.6900384473 5305),(11.5266540074 5360),,
Point3,H6,(-0.0575897837046 2),(-0.020107963597 207),(-0.0056406276314 413),(-0.0120814725306 573),(-0.00481302513866 814),(-3.5527136788e-15 1021),(-0.00578508790263 1223),(-0.00136110389624 1422),(8.881784197e-16 1629),(1.7763568394e-15 1837),(-4.4408920985e-15 2034),(-1.7763568394e-15 2238),(9.7699626167e-15 2444),(-5.3290705182e-15 2648),(2.6645352591e-15 2846),(-1.7763568394e-15 3052),(-7.9936057773e-15 3258),(-3.5527136788e-15 3456),(1.7763568394e-15 3660),(0.0 3857),(-6.2172489379e-15 4064),(-0.00132310169335 4264),(-0.00162566184122 4464),(-1.06581410364e-14 4669),(-4.4408920985e-15 4867),(-1.06581410364e-14 5069),(-0.00277358357669 5261),(8.881784197e-16 5472),(-0.0143758569216 5671),
