Cycle,0.941057539683
Average Width,0.0
Width,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Point0,H1,(5.47463342085 65),(5.28086851799 233),(5.18992065199 441),(5.57611584339 631),(5.15485554672 834),(5.88020184559 1033),(5.83460383418 1224),(4.63142138092 1417),(5.146899023 1612),(6.49289357925 1811),(3.1472328405 2031),(4.68273359885 2198),(5.83622401579 2403),(5.41625372266 2601),(5.57047286308 2837),(6.60889170854 3009),(4.86237927291 3213),(5.17433835109 3412),(7.43587402047 3605),(6.01213654613 3821),(5.63152087604 4008),(4.64452671943 4221),(4.96189212856 4414),(5.67414144484 4598),(6.88325021073 4790),(6.23156179856 4988),(4.4213703143 5175),(5.08566631854 5392),(5.39476020339 5581),(5.87926577352 5752),(6.63315716073 5967),(4.8474185121 6142),(2.18189608646 6255),(6.36512885955 6346),(6.08791714713 6534),(6.04442835503 6733),(7.16270714069 6936),
Point0,H2,,(1.95708445993 328),(1.20075207875 547),(4.50880745312 650),,,(1.88062793152 1298),(4.35304383112 1430),(1.79501373613 1689),,,,,(1.51294766951 2687),(2.74767977143 2884),(4.8733351986 3034),(2.37019606027 3289),,,(1.82718142139 3899),(4.22334179108 4051),,,(1.93471126502 4679),,(6.09789115547 4997),,(3.5661029257 5415),(2.65107094655 5635),(5.38986788444 5765),,,(0.630003770546 6278),,(4.75899510527 6554),,
Point0,H3,,(1.9606688955 331),(1.58410490793 560),(4.51464285897 653),,,(2.11808044108 1313),(4.47479323026 1441),(1.79623018729 1692),,,,,(2.05549119141 2708),(2.98594520447 2897),(4.95048065686 3042),(2.38117516403 3295),,,(1.82744160404 3900),(4.40224008416 4063),,,(1.93779132572 4682),,(6.20224744558 5008),,(3.7478041853 5426),(2.75173667317 5646),(5.54790967008 5774),,,(0.753746882583 6287),,(4.77011238165 6558),,
Point0,H4,(1.6821417807 135),(0.493283663577 366),(0.170181380658 584),,,(0.910511106992 1153),(0.93805197141 1343),,(-0.0640185350742 1746),(2.22044604925e-15 1969),,,(0.509223667572 2538),(-0.00187227217974 2755),,(1.94849475249 3096),(1.781502839 3326),,,(1.22488188318 3927),(2.05186186365 4131),,(1.67416907872 4506),(0.665104128797 4711),,,(-0.00162538077503 5337),,(0.38362194002 5698),(0.986335073632 5888),(1.58164695388 6077),,,,(0.660402262087 6674),,
Point0,H5,(1.75368146625 144),(0.697338105528 381),(0.198403084335 590),,,(0.9554214927 1162),(1.0935002634 1359),,(0.22176309421 1760),(3.02877772961 2004),,,(0.583328132416 2552),(5.24587763985 2808),,(2.00276925671 3105),(1.79899753502 3334),,,(1.245640498 3934),(2.0617311799 4137),,(1.68665461176 4514),(0.934879229721 4725),,,(4.41663229864 5370),,(0.982975059567 5711),(1.14963854992 5900),(1.58310620053 6080),,,,(0.727109086466 6683),,
Point0,H6,(4.4408920985e-16 200),(-4.4408920985e-16 400),(8.881784197e-16 601),(-8.881784197e-16 792),(0.0 988),(0.0 1184),(-5.3290705182e-15 1386),(-8.881784197e-16 1568),(-0.0640185350742 1746),(2.22044604925e-15 1969),(2.22044604925e-15 2143),(-3.10862446895e-15 2366),(4.4408920985e-16 2570),(-0.00187227217974 2755),(4.4408920985e-15 2971),(-1.7763568394e-15 3172),(-2.6645352591e-15 3373),(-0.00361879742243 3534),(-1.7763568394e-15 3771),(-1.7763568394e-15 3965),(-8.881784197e-16 4173),(-4.4408920985e-16 4365),(4.88498130835e-15 4558),(-0.00121851290199 4755),(4.88498130835e-15 4954),(1.7763568394e-15 5146),(-0.00162538077503 5337),(7.1054273576e-15 5534),(1.7763568394e-15 5725),(-0.00319371239191 5917),(-3.5527136788e-15 6109),(-3.33066907388e-15 6226),(-0.00221738596336 6303),(-6.66133814775e-15 6504),(-2.22044604925e-15 6700),(-0.00152195664655 6892),
Point1,H1,(6.80290742208 164),(7.32544724231 360),(7.23671113692 552),(6.4445951079 754),(7.39264281291 950),(8.05443044121 1145),(7.14219086016 1347),(7.37187651263 1536),(7.04838938761 1734),(8.50820148349 1921),(7.23324911917 2128),(8.38466441815 2328),(8.15760166454 2531),(7.80369688131 2728),(7.08019693287 2933),(6.83456861025 3115),(6.76340069568 3334),(7.52439721661 3533),(6.5162509989 3734),(6.18605199186 3928),(7.25534919908 4132),(6.20975505568 4326),(8.12518835767 4520),(7.30332367364 4714),(6.37695018748 4915),(7.99177649364 5078),(5.95655443744 5304),(7.34081761365 5493),(6.1487639607 5685),(7.07708028945 5875),(7.31721274376 6070),(7.47372229192 6266),(7.17728955027 6470),(6.20692848387 6660),(6.3249990873 6856),(8.64672795789 7018),
Point1,H2,(9.7699626167e-15 195),,,(-8.881784197e-16 786),(2.22044604925e-15 998),,(1.7763568394e-15 1377),,,,(-6.66133814775e-15 2160),,(-8.881784197e-15 2562),(0.0 2766),(-3.99680288865e-15 2984),,(-0.00218214450023 3369),,(4.88498130835e-15 3765),,,(1.7763568394e-15 4355),(3.5527136788e-15 4563),,(9.7699626167e-15 4945),,,,,(-4.4408920985e-16 5910),,(1.11022302463e-14 6305),,,,
Point1,H3,(5.26867218675 272),,,(0.391721141931 798),(2.68576579289 1035),,(6.50662948805 1488),,,,(6.23274071383 2270),,(4.99542104118 2613),(5.54628194583 2875),(3.75603822658 3032),,(3.43241887628 3439),,(2.60252397482 3818),,,(4.65706197358 4441),(3.54559292743 4605),,(6.36231127217 5012),,,,,(5.86927102483 6008),,(3.58851851522 6350),,,,
Point1,H4,(5.03686174671 287),,(4.4408920985e-15 593),(0.325498596588 805),(2.65432880546 1043),(-2.6645352591e-15 1182),(6.43300860589 1497),(5.3290705182e-15 1568),,(-3.5527136788e-15 1968),(6.12263720312 2280),,(4.78080587952 2631),(5.4896329103 2886),(3.32049312028 3046),,(3.23183401825 3454),,(2.4057447258 3831),(8.881784197e-16 3967),,(4.35647176976 4455),,,(6.26752700939 5024),,,(8.881784197e-15 5534),,(5.83436324857 6021),,(3.44113323839 6363),,,,
Point1,H5,(6.93496464505 331),,(6.06452953069 736),(2.84559642364 835),(6.52274042862 1112),(6.81292267753 1322),(7.26955108498 1520),(5.14127617757 1678),,(3.28508160408 2018),(6.84964451288 2298),,(7.21208686763 2696),(6.369053588 2912),(5.95701912786 3077),,(3.56441891452 3478),,(3.38918212729 3857),(7.1407972324 4100),,(5.80045356084 4480),,,(7.98156195083 5061),,,(4.7056611355 5636),,(6.39523170854 6041),,(7.00809235003 6442),,,,
