Cycle,0.763270329301
Average Width,8.01560675504
Width,,7.77896503683,6.36304254733,8.59746318167,8.24794914827,8.34807248994,8.09801293808,8.40445794516,8.45421329332,8.09352652054,8.57549576157,8.70012169712,7.99328960226,8.52704105772,7.55262125174,9.19506209087,7.44836774336,7.84171177265,7.61229114656,8.7288828151,7.67872988444,8.16612414542,8.31763524839,8.309579373,8.09072994624,8.22469936925,8.91808966737,7.89675733353,7.36754995625,7.85162115254,7.70562475227,7.969555228,7.15099504771
Point4,H3,,(1.60048634076 273),,(1.58356580645 604),(2.86874750534 758),(4.00006223416 916),(3.7650837648 1086),,(4.50694398016 1425),(4.50809375483 1607),,,(5.25464585194 2092),,(5.62213101328 2417),(6.16941749896 2572),,(7.03617867722 2878),,,,(6.35792166134 3515),,(5.16842747917 3837),(7.40265909731 3997),(7.00409993329 4142),,(7.90084700451 4414),,,(6.05235461243 4847),,
Point4,H4,,(-0.00380620405543 308),,(0.0645522591207 629),(0.361005240983 795),(0.963036577904 950),(0.14436126665 1155),(1.00194762001 1311),(4.4408920985e-15 1470),(1.52876424867 1648),,(-5.3290705182e-15 1979),(-0.00340777656868 2145),(5.44315742914 2259),(1.51932548952 2462),(0.927869879855 2623),(8.881784197e-15 2766),,(5.45117430322 3010),(6.5149580171 3174),(8.62296164787 3329),(0.913339654142 3551),(0.164566044555 3716),(-1.7763568394e-15 3889),(2.916132058 4032),,(0.804067064709 4308),(2.65991041496 4451),(7.34903395123 4543),,(1.18783513383 4897),,
Point4,H5,,(0.622828416898 327),,(0.34349446631 642),(1.27462580627 812),(1.91046685373 981),(0.170198297342 1163),(1.17712039117 1322),(2.73817668845 1502),(1.78084476542 1658),,(1.47585598136 1997),(1.49728541178 2175),(5.63629140173 2268),(2.51145384608 2476),(1.56353322874 2636),(0.687252905649 2782),,(5.63371106072 3020),(6.54027047788 3179),(9.53699376434 3343),(1.58260726554 3565),(0.258711932525 3725),(0.595489665062 3903),(2.94343341163 4037),,(1.00123716726 4317),(2.74666468171 4458),(7.97795520745 4557),,(1.57777345551 4908),,
Point4,H6,(-0.483962498497 24),(8.10462807976e-15 97),(-3.77475828373e-15 188),(-0.00380620405543 308),(2.62012633812e-14 520),(-0.0058989938123 655),(4.4408920985e-16 828),(-8.881784197e-16 1002),(-0.000873242399885 1172),(-7.9936057773e-15 1340),(4.4408920985e-15 1470),(-1.42108547152e-14 1675),(-5.3290705182e-15 1836),(-5.3290705182e-15 1979),(-0.00340777656868 2145),(7.1054273576e-15 2331),(3.5527136788e-15 2492),(2.6645352591e-15 2651),(8.881784197e-15 2766),(2.6645352591e-15 2938),(1.42108547152e-14 3076),(-0.00584586188201 3254),(-8.881784197e-16 3428),(-0.000197345319979 3581),(-0.00364876120111 3738),(-1.7763568394e-15 3889),(-8.881784197e-16 4061),(4.4408920985e-15 4198),(5.3290705182e-15 4330),(5.3290705182e-15 4476),(-0.013516216777 4624),(2.6645352591e-15 4767),(6.2172489379e-15 4923),
Point5,H1,(5.23940631154 52),(6.53895746808 217),(8.75396424956 386),(6.14607452818 550),(8.09866557567 708),(7.6629787152 865),(7.75854879484 1030),(8.69356114716 1207),(8.22667525226 1378),(9.64949727589 1543),(9.05293359332 1706),(10.0777863094 1874),(8.62375750752 2040),(10.1855851937 2214),(7.08828155211 2361),(9.0172547886 2524),(8.64811589853 2679),(9.90050312421 2835),(9.20766019615 2973),(10.8186037009 3125),(10.8074084892 3289),(10.1528386205 3460),(9.48722432209 3618),(9.42994733367 3779),(9.13298806229 3941),(8.33334979814 4096),(8.60791265085 4229),(8.5590300531 4369),(8.9273487585 4504),(9.65918986577 4659),(5.87818721753 4803),(8.14178981154 4957),
Point5,H2,,(0.183653870934 273),,,(1.31552631042 748),(2.59935698368 911),,,(2.21167473797 1411),(2.34865470031 1593),,,(3.51158979871 2080),,(2.48458865073 2402),,,(4.83000818468 2868),,(3.9486210336 3185),,(3.65148895202 3506),(4.59541817151 3653),(4.01896473177 3826),(3.85926388646 3983),(4.79674508294 4130),,(4.51954452606 4402),,,(2.92095421324 4831),,
Point5,H3,,(0.480757886911 287),,,(1.83119622484 763),(2.77759151284 923),,,(2.85443423328 1426),(3.1875644544 1613),,,(3.79646679214 2091),,(3.53646450307 2418),,,(5.11641284129 2881),,(4.0616757118 3194),,(3.93282743105 3517),(4.6873347555 3661),(4.1238600239 3836),(4.6210905736 3998),(5.06233810017 4142),,(5.20117496308 4417),,,(3.58193818011 4850),,
Point5,H4,,(-0.162926926842 306),,(0.0230406177464 625),(-4.4408920985e-16 791),(0.661213094109 950),,,(-2.22044604925e-15 1468),(1.19877714435 1645),,(-2.6645352591e-15 1978),(-8.881784197e-16 2145),(3.80625290576 2258),(0.926796465251 2463),(0.548016053455 2623),(-5.77315972805e-15 2767),,(3.33686006045 3010),(0.640474564091 3224),(6.55582337254 3329),(0.834090648091 3550),(0.203801207078 3718),(0.190127023485 3889),(1.7874368014 4027),,(0.496857234814 4306),(1.96188044802 4453),(4.72885022019 4542),(3.19074955981 4712),(0.846177471528 4901),,
Point5,H5,,(0.341801248492 323),,(0.370961249625 640),(0.681576814153 811),(2.01536675856 981),,,(2.41613355707 1502),(1.31584065968 1655),,(1.20515652371 1997),(1.34561814625 2172),(4.08046871061 2270),(1.72140740712 2477),(1.06470393869 2637),(0.508368113602 2784),,(3.80222561591 3024),(0.766890561559 3234),(7.03997251485 3343),(1.2975456694 3564),(0.282118831325 3726),(0.590074087913 3901),(2.07734038044 4039),,(0.890982397032 4318),(1.97185404669 4457),(5.05904797506 4559),(3.19220412733 4714),(0.847000037926 4903),,
Point5,H6,(-0.0531129691233 2),(3.21964677141e-15 98),(-0.0145822571498 189),(-0.162926926842 306),(-8.65973959208e-15 522),(-0.0012905883066 654),(-4.4408920985e-16 791),(1.11022302463e-14 1003),(-0.000466752614545 1145),(-2.96400345978e-05 1336),(-2.22044604925e-15 1468),(0.0 1675),(-2.22044604925e-15 1837),(-2.6645352591e-15 1978),(-8.881784197e-16 2145),(-8.881784197e-16 2332),(-3.10862446895e-15 2493),(-7.54951656745e-15 2651),(-5.77315972805e-15 2767),(-8.881784197e-16 2938),(-6.2172489379e-15 3075),(-3.5527136788e-15 3253),(-8.881784197e-15 3427),(2.22044604925e-15 3582),(1.7763568394e-15 3739),(8.881784197e-16 3913),(-9.7699626167e-15 4062),(-0.00840564774441 4197),(-4.4408920985e-15 4332),(-0.0115625053551 4476),(-0.0115619354243 4623),(8.881784197e-16 4768),(2.22044604925e-15 4922),
