Cycle,0.834308058058
Average Width,5.4590018996
Width,,0.0,4.52093520396,4.18282149364,5.68892096994,5.554463928,5.34588495924,0,4.40291140343,4.94008947567,3.93903113867,7.91280422157,7.58319173633,4.73318380392,5.48233050969,4.34460415941,5.30786471552,5.40736451426,5.68781692175,4.45428868148,0,5.0396551344,4.47365424821,6.14955229484,0,4.79517543986,5.25159675184,4.92795623212,6.78962778239,5.59930192659,5.03874373003,9.09769757289,5.51540951658,6.74970675983,4.58827319335,5.8047298484,4.52976373557,0.0
Point0,H1,(8.13442910885 39),(6.52480444957 222),(6.88832379472 402),(7.05147542731 540),(7.31455796842 717),(7.34483365269 889),(7.05993256906 1065),(6.17085899904 1226),(6.73195432593 1401),(7.18326812972 1577),(9.02413260673 1751),(8.72652547564 1920),(7.41343161343 2091),(8.15828590097 2266),(6.99474999401 2438),(7.10825374471 2603),(7.10774198251 2779),(7.39008743893 2954),(7.58741599897 3139),(8.72856895181 3292),(7.10856300476 3465),(7.3032002074 3641),(8.38806763847 3819),(7.93770262468 3990),(6.77558663206 4167),(7.82957827178 4333),(7.52559146934 4508),(7.84936497785 4681),(7.40107483709 4872),(7.00874270099 5041),(7.61128286168 5198),(7.11299618633 5371),(7.35968452517 5548),(7.1228412069 5718),(8.35719125115 5882),(7.35049180893 6056),(7.79284550486 6241),(5.35870815242 6399),
Point0,H2,,(0.280564835427 300),(4.06865302275 431),,,(6.50222740156 902),,,,,,(1.22675374107 2011),(2.007735241 2164),(7.13580554384 2280),,(6.36878872692 2617),,(6.45416352818 2971),(4.28814404762 3186),(7.96754329563 3306),(6.12519512891 3479),(2.97283804208 3693),,,,(1.87381019193 4426),(6.78056600376 4525),,,,(7.4680667868 5207),(4.11269514444 5416),(3.46702939666 5596),,,,,
Point0,H3,,(0.637594738149 315),(4.23961120985 443),,,(7.27226793947 916),,,,,,(1.26502170909 2017),(2.02499398137 2170),(7.31021270675 2289),,(6.52423614433 2626),,(6.47220037833 2975),(4.48880847909 3197),(8.05424314795 3314),(6.48546031923 3490),(2.98665730722 3698),,,,(1.92539958495 4433),(6.78085423912 4526),,,,(7.52177491139 5214),(4.40017714948 5426),(3.49474955798 5601),,,,,
Point0,H4,,(-0.00356288705769 343),,,(0.193867270404 841),(3.54377690732 952),(3.33066907388e-15 1172),,,,,(0.524104320567 2035),(0.000983891237767 2218),(0.653302006873 2372),,(0.599596739825 2728),(1.2536008275 2879),(1.44216877782 3051),(0.0 3235),,(0.491177987115 3559),(0.934134045378 3747),,,,(0.492957098391 4456),,,,(0.570036443463 5124),(0.320452880089 5305),(0.984475191064 5480),(0.833392354493 5647),(0.426446339365 5801),(0.286561095862 5979),,,
Point0,H5,,(6.60334081804 379),,,(0.394342539187 850),(3.5494755534 958),(0.682547168938 1188),,,,,(1.14749066173 2049),(0.0910766978972 2226),(0.677312878165 2378),,(0.648352568336 2735),(1.26874935073 2885),(1.46174651906 3059),(0.772597127224 3250),,(1.2318789149 3576),(1.08476093092 3758),,,,(0.625663801231 4465),,,,(1.15789170049 5150),(0.330019683211 5311),(1.00072039597 5485),(1.14938820112 5661),(0.803714592582 5815),(0.801517613618 5995),,,
Point0,H6,(-3.99680288865e-15 175),(-0.00356288705769 343),(-1.7763568394e-15 509),(0.0 683),(-4.4408920985e-15 861),(-0.00534604744342 1031),(3.33066907388e-15 1172),(-6.66133814775e-15 1375),(-3.10862446895e-15 1551),(-0.00598261651866 1711),(5.3290705182e-15 1888),(-5.77315972805e-15 2064),(4.4408920985e-15 2234),(6.2172489379e-15 2399),(4.4408920985e-16 2575),(-3.5527136788e-15 2750),(1.33226762955e-15 2922),(-5.3290705182e-15 3086),(0.0 3235),(-0.00232003335115 3438),(-4.4408920985e-15 3600),(-0.00306650706498 3777),(-1.7763568394e-14 3949),(-5.3290705182e-15 4125),(-0.00119204338695 4304),(2.6645352591e-15 4478),(-1.33226762955e-15 4652),(-8.881784197e-16 4818),(1.33226762955e-15 4992),(-5.77315972805e-15 5167),(-0.00146766421809 5327),(-5.3290705182e-15 5504),(-0.00175431615995 5680),(-0.00165665904595 5849),(3.10862446895e-15 6015),(8.881784197e-16 6194),(-0.32982411511 6365),
Point1,H1,(6.63253557087 47),(7.98406085596 202),(8.38324328492 363),(8.08157058947 538),(8.20679123938 739),(7.89111599769 889),(6.34366803092 1051),(7.21014500423 1226),(7.73381315373 1400),(9.25900424673 1574),(8.94393992992 1749),(8.57871789762 1913),(8.73517548537 2089),(8.45653747485 2263),(8.27368568542 2427),(8.00756282552 2602),(7.58894562594 2776),(8.26009432615 2962),(9.20000554367 3118),(7.76272242267 3290),(7.9282853479 3465),(9.37281356922 3640),(8.68261576646 3812),(7.558912485 3991),(8.39426614967 4157),(8.62446984841 4332),(8.59213027128 4506),(8.17913857176 4679),(7.90829106919 4862),(8.76810977046 5023),(7.50837115184 5194),(8.00666517188 5366),(7.6562167443 5542),(9.32528050577 5706),(8.78845518587 5883),(8.76927604531 6060),(7.05873206831 6222),
Point1,H2,,(7.4239200457 213),(7.84782835095 377),,(3.81006353634 771),(1.33092640762 964),,(6.34719467817 1240),,(7.11840414905 1593),,(1.72904371044 2013),,,(7.54618863102 2440),(1.08844446009 2700),(6.29411565008 2792),(4.32669213498 3011),,(7.30811648291 3301),(3.36597696591 3516),,,,(1.80607707118 4251),(8.29222059882 4342),(7.93929773635 4518),,,(8.69086171554 5031),,,,,,,
Point1,H3,,(7.80658478224 225),(7.85958032689 381),,(3.96962391777 785),(1.37843765477 972),,(6.51976194278 1249),,(7.16559148273 1599),,(1.73126832054 2015),,,(7.68651044098 2449),(1.11430603242 2705),(6.55042140285 2802),(4.35377290682 3016),,(7.67079266595 3312),(3.38657214203 3521),,,,(1.82863881245 4256),(8.45439667124 4352),(8.3448245485 4529),,,(8.6929463855 5034),,,,,,,
Point1,H4,(0.576900053322 123),(5.03130866261 253),(1.64433905211 461),,,(-8.881784197e-16 995),,(4.11412220116 1283),,(0.777075337041 1679),(0.488546153922 1858),(0.493074132986 2043),,,,(0.327625801499 2725),(1.19458745604 2873),(-4.4408920985e-15 3058),(2.39126325491 3209),(0.361787679376 3388),(1.4595692549 3568),,,,(0.625352084866 4279),,,,(0.78735252261 4947),(0.608939406538 5120),,(0.695207048848 5465),(0.285064696903 5622),(0.829488537019 5809),,,
