Cycle,0.657011494253
Average Width,0.0
Width,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Point0,H1,(20.4312283506 63),(21.8578722585 221),(17.274022546 368),(12.6732561544 497),(17.5162297399 648),(18.9012147419 748),(13.8402885467 924),(7.41301974679 990),(12.1623675842 1056),(12.2714670317 1213),(17.2175063021 1372),(11.0459491301 1510),(17.4373914962 1645),(18.8203957065 1781),(19.9103631952 1915),(20.0675161995 2001),(16.2095617821 2197),(15.1130774971 2329),(12.5660711187 2464),(16.6152316381 2593),(18.2872385482 2716),(12.9031658399 2879),(13.3964708438 3028),(13.4759555013 3171),(19.8589552562 3307),(19.0210855031 3453),(17.6861734166 3579),(31.4619281574 3676),(16.0661084514 3838),(18.2461603845 3967),(23.3508153908 4111),
Point0,H2,,,,,,,,(3.90574100178 1006),,(1.86517468137e-14 1249),(0.567622677685 1406),(1.7763568394e-15 1537),(5.3290705182e-15 1678),(-0.0131064554593 1816),,(13.7663269005 2026),(1.7763568394e-15 2230),(0.236367482492 2367),,,,,,(-2.93098878501e-14 3199),(-2.13162820728e-14 3357),,,(26.0568574045 3694),,,,
Point0,H3,,,,,,,,(6.74690109086 1022),,(1.66352140082 1267),(4.6421784824 1425),(10.852345624 1564),(11.7709514492 1713),(10.14079772 1856),,(18.139989037 2049),(0.447857632489 2240),(1.67184862063 2380),,,,,,(8.25409001 3227),(13.015322117 3389),,,(28.7596562467 3707),,,,
Point0,H4,(1.24344978758e-14 146),(1.7763568394e-15 275),(-0.0229857250445 424),(-0.0044038249705 547),(-0.0109878106917 673),,,,(-0.0143028333013 1103),(1.66270418531 1268),(-0.0135046288964 1448),(7.27629402238 1582),(11.7342779269 1718),(9.7023581798 1865),,(8.881784197e-16 2100),(0.263489567782 2249),(-1.33226762955e-14 2395),(-0.0135825097136 2501),,,(-1.24344978758e-14 2918),(-0.0192657473735 3064),(8.12777203279 3234),(12.5787389846 3400),,,,(-9.7699626167e-15 3898),(-5.3290705182e-15 4017),,
Point0,H5,(11.8069156887 173),(14.1585369688 335),(6.0097986591 446),(8.08291273641 575),(13.8982025495 720),,,,(10.9435563609 1181),(6.63525848314 1291),(3.95377813437 1472),(12.5996978561 1607),(17.558883635 1745),(13.9631223265 1888),,(7.30846275696 2128),(9.28016294604 2288),(7.8367821235 2424),(9.68980038678 2551),,,(12.8533881127 2973),(10.4502638832 3102),(14.0942611779 3273),(16.2821256648 3420),,,,(11.638917144 3932),(12.2933580602 4069),,
Point0,H6,(1.24344978758e-14 146),(1.7763568394e-15 275),(-0.0229857250445 424),(-0.0044038249705 547),(-0.0109878106917 673),(-0.0266462541361 818),(0.0 969),(-0.0143028333013 1103),(1.86517468137e-14 1249),(-0.0199049917904 1311),(-0.0135046288964 1448),(1.7763568394e-15 1537),(5.3290705182e-15 1678),(-0.0131064554593 1816),(7.1054273576e-15 1955),(8.881784197e-16 2100),(1.7763568394e-15 2230),(-1.33226762955e-14 2395),(-0.0135825097136 2501),(-0.008244547038 2646),(-8.881784197e-16 2773),(-1.24344978758e-14 2918),(-0.0192657473735 3064),(-2.93098878501e-14 3199),(-2.13162820728e-14 3357),(-2.13162820728e-14 3491),(-0.00963897485994 3611),(-0.00821864233807 3767),(-9.7699626167e-15 3898),(-5.3290705182e-15 4017),(-0.0154337105665 4156),
Point1,H1,(15.7267981474 30),(12.6594662184 168),(17.0852935989 302),(21.2869151292 430),(21.0194924472 570),(19.6123781942 704),(22.4422949742 845),(20.5744392918 990),(18.9224701764 1133),(23.6304769067 1274),(14.4096592684 1421),(10.4055352968 1559),(16.2056267368 1702),(14.5330429622 1838),(15.0733592214 1980),(15.1417913033 2121),(19.8989736977 2255),(18.07954702 2385),(20.9119381936 2526),(21.4746009647 2655),(20.3197677465 2796),(21.7934194673 2941),(24.1263500952 3086),(23.4765141214 3226),(20.4297638194 3374),(19.906565743 3504),(16.1433742006 3629),(23.8668792424 3770),(15.5164490316 3900),(17.3484181881 4029),
Point1,H2,,,,,,(3.49475501012 749),(1.84571029406 890),,,,,,,(8.98244784669 1864),(0.40943308169 2025),(3.41058723371 2156),(4.77687709755 2298),(3.94625149192 2427),,(20.9269626301 2664),,(6.46780483535 2988),,,,(10.8078557316 3539),(0.0635905977977 3675),,,,
Point1,H3,,,,,,(4.26937995485 764),(3.17368247456 902),,,,,,,(10.5388780802 1881),(1.10277732657 2037),(3.56546482361 2163),(4.86865665416 2304),(4.42107104176 2436),,(21.3005324983 2673),,(6.66848435007 2995),,,,(11.723475664 3552),(1.07254739073 3686),,,,
Point1,H4,(-1.95399252334e-14 77),(-5.3290705182e-15 203),(-0.389248011366 355),(-0.00890667692349 503),(-0.0187489724268 653),(-2.04281036531e-14 791),(0.469215527574 918),,,(-0.0055592934344 1344),(-0.0411914537193 1489),,(3.5527136788e-15 1779),(0.688453422993 1913),(-0.114201129999 2053),(-0.00472206991229 2189),(0.636512667216 2326),(1.61607133108 2454),(3.20876304554 2584),,,(1.76158124951 3017),,,,(3.06829943434 3578),(0.0 3700),(2.44032239147 3835),,,
