Cycle,0.719897233202
Average Width,8.82478253879
Width,,0.0,7.25107840669,6.60713134057,6.93153940155,7.0739611983,7.67622964621,7.59351152204,7.8482421396,8.5243098914,8.48846608093,8.36471602681,7.34506880431,9.23492807184,9.51300101963,10.6600203502,9.89088988775,10.7917019303,10.4558683631,12.7526620673,10.1062548552,8.26885115507,8.38755785014,7.97221004593
Point0,H1,(14.6812747963 100),(7.07357239547 231),(5.7402274958 358),(6.60306247054 509),(6.96326335117 681),(8.39747843797 850),(8.3977174453 1002),(9.2945670947 1143),(11.0264621533 1291),(11.234743638 1452),(10.5819704958 1609),(8.31007189692 1767),(10.3018924126 1914),(12.2276716655 2059),(11.9829703961 2209),(10.9434694074 2361),(11.1118586743 2510),(10.9126328539 2657),(13.4759161268 2807),(11.032343658 2954),(6.94365021965 3109),(9.41916689952 3241),(7.15886372906 3394),
Point0,H2,,,(2.9956268291 382),,(4.79306824606 710),(7.27842003388 874),(5.8134371478 1031),,,,(5.00542271477 1671),,,,,,,(5.31109574585 2690),,(5.62077916378 2988),,(7.59805435365 3259),,
Point0,H3,,,(3.2924269655 395),,(4.97301523587 721),(7.32937107973 881),(5.90587273634 1039),,,,(5.04485428749 1678),,,,,,,(5.90004717977 2705),,(7.05294017222 3007),,(7.73341602404 3267),,
Point0,H4,(5.16533338829 134),,(1.9558636518 427),(5.45676807644 532),(0.888593014512 772),(1.0904080074 938),(2.01071345806 1077),,(1.44033482108 1381),,(2.28822532906 1706),(6.05719738749 1792),(7.67554980702 1943),(8.02176618869 2098),,(0.230713118967 2453),(6.08120556585 2543),(1.00419887283 2742),,(1.0668602897 3042),(2.17355044582 3155),(3.41716018001 3321),,
Point0,H5,(6.32232175024 152),,(2.74220561592 450),(5.57688498061 546),(2.48546263523 790),(1.10812902576 942),(2.07652503522 1085),,(1.64248832106 1393),,(2.30251552987 1710),(6.2331888937 1803),(7.79822067402 1956),(8.74596398028 2112),,(0.983064259206 2466),(8.07571090836 2562),(1.27520914868 2752),,(1.07453296426 3046),(3.8250475401 3174),(3.73160248061 3337),,
Point0,H6,(-0.0762955884 3),(-2.6645352591e-15 64),(-0.00609809062771 195),(-0.00734266023433 325),(5.77315972805e-15 480),(-8.881784197e-16 642),(-0.00293895205912 813),(1.7763568394e-15 960),(1.7763568394e-15 1105),(-8.881784197e-15 1254),(-4.4408920985e-15 1416),(-4.4408920985e-15 1575),(4.4408920985e-15 1732),(-0.0032811261767 1861),(-0.0084400500833 2029),(6.2172489379e-15 2177),(-0.00160422871292 2323),(-0.00766304191746 2479),(2.6645352591e-15 2624),(-0.0048416211303 2769),(-0.000714970163577 2926),(0.0 3069),(-0.00704868978653 3207),(-0.0115979150004 3364),
Point1,H1,(13.46897349 101),(9.06520332813 231),(7.92347000188 359),(9.22707923956 510),(9.50981013286 681),(9.81556366335 847),(10.746277825 994),(11.0058121359 1140),(12.2800631188 1291),(12.5676619834 1451),(11.5790181792 1609),(9.38885575606 1767),(11.0164836228 1913),(12.9690712364 2060),(13.1850662287 2209),(11.5785197629 2362),(11.9940359091 2510),(10.8928378901 2658),(14.0775932969 2808),(11.0333132964 2955),(7.53074390487 3102),(10.9004101854 3242),(9.18311741253 3396),
Point1,H2,,,(4.27618956434 385),(6.80137764178 538),(5.93240162694 713),(7.37142541465 874),,,,,,,,,,,,(4.68311808424 2690),,(5.05398212449 2990),,,,
Point1,H3,,,(4.27821891104 387),(6.92657906848 550),(6.01304669608 721),(7.49762415858 884),,,,,,,,,,,,(5.42642947606 2707),,(5.86995857817 3006),,,,
Point1,H4,(4.81563438334 134),,(2.43359739356 438),(1.72015139108 616),(0.801271832749 774),(1.22503808749 938),,,(1.187435465 1381),,,(5.08600941098 1794),(6.63968969932 1944),(7.27849769581 2100),,(1.23051203363 2454),(5.74768279686 2544),(1.15051640295 2742),,(0.387760881389 3046),(2.46640705779 3158),(3.03824310853 3330),,
Point1,H5,(5.73766096753 152),,(2.43847583874 441),(1.81107117411 624),(1.70295940009 792),(1.29178145956 944),,,(1.61628396866 1395),,,(5.1824590148 1802),(6.91651247229 1959),(8.143774865 2115),,(1.78253974204 2466),(7.01966438124 2561),(1.33390273373 2752),,(0.54771066784 3057),(3.40467563636 3174),(3.27101732773 3341),,
