Cycle,0.937155745489
Average Width,28.475763384
Width,,0.0,20.3945957038,17.6662295684,15.4048324937,17.2444025661,11.9581577646,0,0,23.985119322,57.5342637888,12.6756769477,0,26.9970560789,22.4256949226,20.5977844829,36.9032601046,156.97519044,0,0,10.4165772677,5.05051214501,20.8161278709,0,14.2031330385,0,8.92347612388,0.0
Point0,H1,(11.3862545237 42),(8.13358206373 239),(7.66133448627 445),(7.87746780803 635),(7.47755520335 830),(5.85117706437 1043),(7.10116573081 1228),(7.88867344121 1432),(7.95654813621 1633),(6.96237485075 1840),(7.21690652878 2017),(8.11693908056 2230),(6.98900825359 2410),(6.57958927324 2625),(7.20540660353 2812),(7.13310651134 3016),(6.60770362083 3195),(5.7255675962 3391),(6.50361325812 3590),(5.09904561402 3796),(2.08987259154 3902),(7.56859763967 4002),(7.38681488618 4183),(4.99891373745 4384),(5.8029486132 4586),(5.08368538442 4788),(5.75000501426 4964),(4.10787335014 5190),
Point0,H2,(8.08567351597 89),,(3.51433147598 485),,,(2.02371744101 1121),(4.98862963765 1272),(2.45111525881 1515),(2.37792164068 1705),(3.76590449896 1866),,,,(2.08814980137 2699),(4.5101011803 2859),,,,(4.19257350805 3646),,,(4.42575600647 4033),(3.05506852037 4264),,(2.99737178749 4634),(3.80201561256 4810),,
Point0,H3,(8.14288837304 96),,(3.87855629897 499),,,(2.55096031172 1139),(5.03503426725 1281),(2.61393017659 1528),(2.69974041015 1719),(4.48438007352 1882),,,,(2.15247362559 2707),(4.56209329554 2867),,,,(4.64117073711 3664),,,(4.67965311036 4047),(3.05862604166 4267),,(3.17027818511 4647),(4.49851087311 4832),,
Point0,H4,(-0.00972017006958 187),(1.32667412533 343),(2.30603993371 526),(3.05271327907 718),,(0.93855118172 1161),,(1.21971339138 1557),(-2.22044604925e-15 1768),(0.382474613995 1961),(1.97682928213 2126),,,(0.931476833057 2733),(1.16175606037 2937),(1.56361814394 3115),,,(2.12329287472 3699),,,(2.9628077124 4074),(0.78452385665 4299),,(2.9708406681 4662),,,
Point0,H5,(0.16533834755 196),(1.42406165743 353),(2.39000211879 538),(3.09293448431 725),,(1.1245878418 1172),,(1.84312968925 1571),(0.542122272043 1785),(0.577153845152 1971),(2.33769266961 2145),,,(1.49907733452 2752),(1.22117847319 2945),(1.88413975934 3127),,,(2.17349876149 3709),,,(3.34253585234 4090),(1.37032012852 4316),,(3.18958541139 4677),,,
Point0,H6,(-0.320964345118 208),(2.22044604925e-15 379),(6.2172489379e-15 595),(-0.00129161570521 795),(-2.6645352591e-15 998),(-8.43769498715e-15 1190),(-0.004864082214 1357),(-4.4408920985e-15 1589),(-2.22044604925e-15 1768),(8.881784197e-16 1985),(-0.00101335729415 2177),(5.3290705182e-15 2373),(1.7763568394e-15 2575),(-4.4408920985e-15 2771),(3.99680288865e-15 2966),(8.881784197e-16 3168),(-2.22044604925e-15 3335),(-6.66133814775e-15 3520),(-2.6645352591e-15 3755),(1.61452966026 3863),(3.5527136788e-15 3947),(1.33226762955e-15 4148),(-2.6645352591e-15 4342),(3.5527136788e-15 4546),(6.66133814775e-15 4737),(1.7763568394e-15 4931),(-0.00548641880372 5103),
Point1,H1,(20.5725993795 44),(17.3091801638 237),(17.2939321431 443),(17.566622806 635),(17.8988776343 828),(15.0813076429 1038),(15.4444414125 1227),(16.8510241504 1422),(17.0758335719 1629),(14.9521725558 1821),(16.0781001453 2013),(16.2814069659 2210),(15.5184801227 2410),(15.2697026662 2606),(15.45054571 2812),(15.4309840574 3008),(14.2346770395 3194),(12.8315946758 3389),(14.3885204301 3591),(13.754768787 3789),(15.1226976755 4000),(15.0468376175 4181),(13.525048711 4381),(13.3652105877 4575),(12.887245244 4768),(14.66308127 4968),(11.212920872 5163),
Point1,H2,,,,,,(4.11646044158 1123),,(9.0682589374 1467),,(7.37667023383 1866),(8.63958721593 2058),,,,,,,(1.8833106093 3476),,(3.5688561448 3893),(8.81405981042 4028),,,,(8.01038798703 4808),,
Point1,H3,,,,,,(4.14918328486 1131),,(9.24364065357 1475),,(7.812469291 1877),(8.89106058972 2068),,,,,,,(2.38782024931 3492),,(3.63995667769 3903),(9.13468390957 4038),,,,(8.97459126588 4822),,
Point1,H4,(1.51848515311 186),,(2.07896444499 565),(4.66570758527 718),,(2.12131966988 1159),,(2.50537817574 1557),(-0.00193849955187 1770),,,,,,(1.90913517923 2936),,,(0.22770010097 3523),(3.68766300111 3695),(3.5527136788e-15 3950),,(1.48029958626 4304),(3.6772831032 4468),,(2.91795622211 4903),,
Point1,H5,(1.63201657962 193),,(2.3806200751 576),(4.74409025945 725),,(2.26608133547 1168),,(3.0259733848 1568),(0.269417218226 1781),,,,,,(2.04667219176 2944),,,(1.23020391962 3539),(3.68993295804 3697),(14.9835784949 3983),,(1.87800299156 4318),(3.70596810897 4475),,(2.96526424908 4908),,
Point1,H6,(-1.7763568394e-15 207),(4.4408920985e-15 401),(-0.00137274467292 593),(-4.4408920985e-15 792),(0.0 995),(7.1054273576e-15 1187),(-0.00362242890289 1351),(-3.5527136788e-15 1586),(-0.00193849955187 1770),(4.4408920985e-15 1980),(2.6645352591e-15 2176),(-0.00519315703477 2371),(1.7763568394e-15 2573),(-9.7699626167e-15 2769),(2.6645352591e-15 2963),(8.881784197e-16 3163),(-5.3290705182e-15 3335),(-4.4408920985e-15 3552),(-4.4408920985e-15 3747),(3.5527136788e-15 3950),(-8.881784197e-15 4145),(-1.06581410364e-14 4340),(-1.06581410364e-14 4541),(-0.00555395386261 4735),(-7.1054273576e-15 4930),(-0.292033098714 5132),
Point2,H1,(33.4495749358 80),(25.452945821 274),(25.6621144054 480),(25.7615744626 674),(26.9262012955 865),(22.4396396361 1072),(24.5547935197 1266),(26.2285573486 1457),(25.3418912921 1666),(22.6506275689 1856),(23.2149663793 2049),(24.5813721015 2259),(23.3507717057 2449),(23.0920959406 2641),(22.7799849271 2854),(23.2446043543 3044),(21.7627677717 3234),(21.3710826166 3426),(24.2828821773 3636),(20.353670269 3824),(21.3014731545 4020),(21.6935479506 4229),(20.9652186638 4417),(20.3534205601 4609),(20.2143902817 4804),(21.5219623061 5009),(19.9768222822 5200),
Point2,H2,,(11.4188973865 324),,,(13.782870601 911),,,,,,,(15.4043044092 2288),,(11.6327477314 2688),,,,,(14.5105685024 3667),,,(8.84405009212 4290),(10.9561774445 4461),,(12.2721242802 4847),,
Point2,H3,,(11.4270801984 326),,,(14.538309429 922),,,,,,,(15.8297575671 2297),,(11.8194392477 2695),,,,,(14.5774391323 3673),,,(8.975226764 4298),(11.3071635343 4470),,(12.6177001539 4857),,
Point2,H4,,(1.08185748525 411),(3.05920533925 602),,(3.39034688987 1004),(2.3087232364 1196),(3.54341579633 1387),(14.4283792883 1505),,(10.7353893994 1904),,,(1.31289820259 2588),(1.70741183533 2781),,,(11.389188938 3281),,,,,(2.81724370231 4344),(6.46958437855 4497),,(2.65607331588 4939),,
Point2,H5,,(1.98859479878 423),(3.23170075715 611),,(3.62342407042 1012),(2.45421445136 1204),(3.55889622434 1391),(14.5285963893 1511),,(11.0416256903 1912),,,(1.78792392563 2598),(1.79297029494 2788),,,(11.4347856633 3286),,,,,(3.4628235822 4357),(6.57961853573 4504),,(3.01989716513 4949),,
Point2,H6,(-0.00435619730981 244),(1.7763568394e-14 438),(1.95399252334e-14 630),(-3.5527136788e-15 829),(2.30926389122e-14 1031),(2.6645352591e-14 1223),(5.3290705182e-15 1419),(3.5527136788e-15 1621),(-2.48689957516e-14 1823),(-2.84217094304e-14 2015),(-0.004092970039 2212),(-2.13162820728e-14 2407),(1.7763568394e-15 2612),(7.1054273576e-15 2804),(7.1054273576e-15 2999),(8.881784197e-15 3196),(-1.7763568394e-15 3394),(-5.3290705182e-15 3589),(1.95399252334e-14 3784),(1.7763568394e-14 3986),(1.59872115546e-14 4181),(1.24344978758e-14 4377),(5.3290705182e-15 4578),(-1.06581410364e-14 4774),(7.1054273576e-15 4967),(-3.5527136788e-15 5165),
