Cycle,0.83982358871
Average Width,0.0
Width,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Point0,H1,(9.3358185414 33),(10.1668890678 236),(8.93951554585 447),(8.58443635879 652),(1.97012337823 787),(7.0052531342 857),(6.77554836722 1064),(7.88370059354 1255),(6.87415392512 1472),(6.52429536135 1650),(1.90132215341 1836),(4.42202940459 2014),(6.00806169335 2193),(8.27602548371 2367),(7.97320410367 2523),(5.81821122524 2688),(4.96914406627 2860),(4.63473544901 3035),(5.94040437819 3213),(7.37578528613 3379),(5.89008525337 3562),(6.47498266436 3749),(7.35197479645 3935),(6.12383080875 4121),(6.69238871674 4315),(6.73522052635 4494),(6.45446602299 4652),(5.25563092217 4818),(4.60264390961 4973),(7.55175774266 5131),(4.84303596253 5314),(7.64866154725 5456),(7.00555905613 5618),
Point0,H2,,(3.70248466757 289),(-0.00299346641903 569),(3.99975292299 695),,(0.664440009596 940),,,(5.15406119478 1492),(-0.0211977728852 1744),,,(1.20568788413 2225),,,(3.5527136788e-15 2763),,,,(5.35746423688 3406),,,(2.1707384472 4004),(3.76357579276 4181),(2.07907389155 4375),(4.45417737489 4528),(3.89414898126 4681),,(3.19920863919 5007),(1.81695572178 5206),(0.728868923734 5381),(5.19751665944 5483),,
Point0,H3,,(3.94877830101 308),(0.240157297461 581),(4.04941142132 702),,(1.38427296711 966),,,(5.97626415106 1507),(0.94352140322 1764),,,(2.86726922311 2251),,,(1.11613357873 2787),,,,(5.41165935064 3413),,,(2.54020421917 4019),(3.88579421544 4193),(2.23178699755 4385),(4.53726166139 4538),(4.02648976344 4691),,(3.20518557554 5011),(2.27533882407 5219),(1.01419509209 5393),(5.26102419597 5490),,
Point0,H4,(7.1054273576e-15 164),(3.41504926436 332),(-0.107260572915 595),,,(0.524164947878 992),,,(3.21130435458 1531),(0.248994018653 1781),,,(0.150380288952 2286),,,(0.127445357223 2808),,(0.53585989996 3134),,(1.03000250677 3487),(0.756241132477 3682),(1.29865093177 3849),(1.02220844928 4045),,(-0.00854341042047 4414),(1.61173628742 4573),,,(1.59246701119 5044),(-0.00190423846025 5245),,(0.194209309715 5556),,
Point0,H5,(0.524717002341 191),(3.60522116701 347),(0.551952483627 612),,,(0.67529257385 1007),,,(4.60920526471 1556),(0.814405723352 1795),,,(0.168705218393 2291),,,(0.286531586228 2818),,(1.43852899236 3154),,(1.22781747493 3502),(1.20596434049 3696),(1.42771400898 3861),(1.14301640794 4056),,(1.03913066914 4436),(1.74001148684 4584),,,(2.06823951143 5061),(4.73850646822 5295),,(0.733074955702 5570),,
Point0,H6,(-0.0275569194783 1),(7.1054273576e-15 164),(7.1054273576e-15 415),(-0.107260572915 595),(2.22044604925e-15 829),(0.0 1033),(-4.88498130835e-15 1194),(-0.000952988999005 1366),(-0.0147738088417 1425),(1.7763568394e-15 1607),(-0.0211977728852 1744),(6.2172489379e-15 1811),(-0.179907619162 1899),(4.4408920985e-16 1985),(-0.00313503658383 2155),(-0.0115413468216 2304),(-8.881784197e-15 2485),(-0.00357768311672 2653),(3.5527136788e-15 2763),(-3.5527136788e-15 2830),(-0.000222441857332 3006),(-0.00408619271338 3173),(-0.000637807417634 3317),(1.7763568394e-15 3533),(-2.6645352591e-15 3713),(2.22044604925e-15 3900),(-4.4408920985e-15 4090),(-0.00136177378779 4270),(-0.00854341042047 4414),(1.7763568394e-15 4622),(2.22044604925e-15 4785),(3.10862446895e-15 4939),(3.99680288865e-15 5089),(-0.00190423846025 5245),(5.3290705182e-15 5411),(-0.0110843985796 5584),
Point1,H1,(23.8846917476 170),(20.1912050568 348),(21.8105875754 581),(23.1687091091 792),(24.3138397252 981),(26.0782272506 1190),(25.0844263806 1388),(21.4154130002 1591),(31.9673719642 1758),(26.9825110084 1948),(20.528452501 2124),(20.1926621975 2294),(15.8007392047 2403),(19.4435918662 2616),(21.6730249183 2789),(21.4692086531 2965),(19.1644389052 3133),(19.6876729384 3308),(20.4730204975 3490),(21.4409653256 3675),(19.9081498928 3866),(20.5091582017 4056),(18.7411611757 4165),(21.7825091698 4236),(18.3327766085 4419),(20.7706570901 4584),(21.580636256 4747),(18.4026499329 4906),(16.9207697444 5058),(19.8162969605 5226),(15.1526301579 5373),(16.9333033754 5548),
Point1,H2,(2.30926389122e-14 203),,,,(-0.00532361604807 1028),,(-3.90798504668e-14 1425),(-3.01980662698e-14 1619),(-1.7763568394e-14 1797),(-0.0146356134439 1986),,(0.0 2323),(14.2760296177 2430),(-0.00259378097548 2646),,,,,(3.5527136788e-15 3523),(5.3290705182e-15 3711),(-0.00737046178636 3893),,,(-2.13162820728e-14 4273),,,,(-0.00164512484035 4933),,(-5.3290705182e-15 5255),,,
Point1,H3,(5.85042691563 236),,,,(9.93605715823 1070),,(15.8193437563 1511),(10.1373326966 1643),(15.0927191305 1838),(7.21673571841 2013),,(7.32484935078 2348),(14.3435430361 2437),(8.10229027838 2680),,,,,(6.72410966404 3545),(12.3283934695 3787),(8.64108279991 3937),,,(8.36101010079 4301),,,,(8.6713011993 4977),,(9.89803876004 5295),,,
Point1,H4,(5.39535863782 246),,(-1.7763568394e-14 614),,(9.86289132811 1077),,(15.8176008957 1513),(9.76330021672 1654),(12.7960041492 1855),(6.55234241308 2030),,,,,,,(-8.881784197e-15 3170),,,(12.235244374 3795),,,,(8.17265231191 4311),,,(0.0 4776),(8.67069174174 4978),,,(-1.24344978758e-14 5408),,
Point1,H5,(15.4719712338 279),,(21.4563272264 765),,(17.1752205925 1134),,(20.2240523705 1545),(9.77600039835 1658),(15.9950201293 1875),(17.6849154125 2097),,,,,,,(12.0169234862 3251),,,(17.3510603173 3841),,,,(13.7800304458 4362),,,(15.7035374637 4885),(14.184887944 5022),,,(12.3582786683 5487),,
Point1,H6,(-0.0566477669559 2),(2.30926389122e-14 203),(-1.06581410364e-14 413),(-1.7763568394e-14 614),(-3.5527136788e-15 823),(-0.00532361604807 1028),(-4.26325641456e-14 1223),(-3.90798504668e-14 1425),(-3.01980662698e-14 1619),(-1.7763568394e-14 1797),(-0.0146356134439 1986),(-1.7763568394e-14 2167),(0.0 2323),(3.5527136788e-15 2481),(-0.00259378097548 2646),(-2.6645352591e-14 2821),(-2.48689957516e-14 2997),(-8.881784197e-15 3170),(-7.1054273576e-15 3341),(3.5527136788e-15 3523),(5.3290705182e-15 3711),(-0.00737046178636 3893),(0.0 4084),(-2.13162820728e-14 4273),(0.0 4450),(7.1054273576e-15 4613),(0.0 4776),(-0.00164512484035 4933),(-2.84217094304e-14 5092),(-5.3290705182e-15 5255),(-1.24344978758e-14 5408),(-0.0518038941278 5583),
